rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		ハッシュタグ	牡6	56.0		森泰斗	1:28.5		5-4-3	39.5	1.6	1	491	8		嶋田幸晴		小菅誠	300.0
2	1	1		フラヴィアレネット	牝6	54.0		岡村健司	1:28.8	1.3/4	8-8-8	39.4	10.8	4	431	2		荒井朋弘		（有）馬の友舎	120.0
3	6	7		コクシネル	セ5	56.0		西啓太	1:28.8	クビ	2-2-2	40.3	7.7	3	478	-4		村上頼章		村上憲政	75.0
4	7	9		ジュールドミュゲ	牝5	54.0		和田譲治	1:28.9	1/2	3-5-6	39.7	34.0	8	496	5		赤嶺本浩		（株）ファーストビ	45.0
5	8	11		ニシノフルバンク	牡4	56.0		石崎駿	1:29.0	クビ	9-10-10	38.9	29.5	7	492	-1		市村誠		和氣竜彦	30.0
6	6	6		メダーリアフレイム	セ6	53.0		大木天翔	1:29.1	クビ	1-1-1	40.8	23.3	6	469	-8		橋本和馬		湯浅健司	
7	2	2		リープスプラウト	牡6	56.0		矢野貴之	1:29.1	アタマ	6-6-5	39.8	4.9	2	503	4		堀千亜樹		多田賢司	
8	5	5		サンタンデール	牝4	54.0		楢崎功祐	1:30.3	6.0	11-9-9	40.3	120.1	11	439	-4		栗田裕光		杉浦正佳	
9	3	3		セイクルーガー	牡4	56.0		藤本現暉	1:31.6	6.0	6-7-7	42.3	35.5	9	486	6		納谷和玖		金田成基	
10	7	8		ランボシ	セ6	56.0		今野忠成	1:32.1	2.1/2	10-11-11	41.8	82.9	10	500	1		上杉昌宏		佐藤傳二	
11	8	10		エイシンユニコーン	牡6	56.0		東原悠善	1:32.9	4.0	4-3-4	44.1	20.7	5	548	-4		久保田信		豊島愛子	
