waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018104640	コモレビキラリ	牝4	55.0	01158	野中	01029	根本	474	-2
1	2	2018100403	エレファンティネ	牝4	55.0	00422	内田博	01086	斎藤誠	420	-8
2	3	2018102464	クロノフルール	牝4	55.0	01140	横山和	01118	高柳瑞	502	-4
2	4	2018105460	プレフェリータ	牝4	53.0	01188	永野	01017	萩原	478	-2
3	5	2017101162	サツキマス	牝5	55.0	01162	木幡巧	01112	田島	454	12
3	6	2013103792	オンリーワンスター	牝9	55.0	00733	吉田豊	01155	渡辺	458	2
4	7	2018103574	アイスリアン	牝4	55.0	05339	ルメール	01159	高柳大	464	-8
4	8	2017105828	トリッチトラッチ	牝5	55.0	01122	三浦	01023	伊藤圭	440	-2
5	9	2018106285	マーチリリー	牝4	55.0	05386	戸崎圭	01113	牧浦	488	-2
5	10	2016103953	アイアムピッカピカ	牝6	55.0	01096	大野	01074	奥平	452	-2
6	11	2017100956	セントクリーガー	牝5	55.0	01077	石橋脩	01168	上村	500	2
6	12	2018102587	チャペルレーン	牝4	55.0	01170	横山武	01141	尾形	448	-10
7	13	2018102264	アシタバ	牝4	55.0	01117	丸田	01146	奥村豊	480	8
7	14	2017103167	ハギノオーロ	牝5	55.0	01138	藤懸	01117	高野	518	-12
8	15	2018104644	スターリングワース	牝4	55.0	01075	田辺	01153	中舘	458	-4
8	16	2018105877	マイステージ	牝4	55.0	01085	松岡	01031	伊藤伸	444	4
