rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	13		ピンクレイク	牡4	56.0		矢野貴之	1:28.5		4-3-3	38.5	4.9	3	494	4		高橋清顕		魚住啓市	120.0
2	6	10		ヒロノランマン	セ6	56.0		藤田凌	1:28.9	2.0	11-7-5	38.2	11.6	4	506	-12		福永敏		上野進二	48.0
3	7	11		グローバルステップ	牡4	56.0		笹川翼	1:28.9	アタマ	9-4-4	38.5	3.4	1	476	-2		米田英世		吉澤克己	30.0
4	4	6		チバタリアン	牝4	54.0		加藤和博	1:29.1	1.1/4	1-1-1	39.1	20.8	8	431	5		櫻木英喜		井上久光	18.0
5	5	8		エスケイファースト	牡5	56.0		藤本現暉	1:29.1	クビ	12-12-9	38.0	3.8	2	498	-12		宗形竹見		山下新一	12.0
6	6	9		シモンズ	牡5	56.0		森泰斗	1:29.2	クビ	8-6-6	38.5	12.1	5	479	-2		森下淳平		嶋田賢	
7	2	2		チバニアン	牡4	56.0		本村直樹	1:29.2	ハナ	13-13-13	38.0	61.3	12	447	2		高岩孝敏		井上久光	
8	3	4		コンパッシオーネ	牡6	55.0		吉井章	1:29.4	1.1/4	7-10-12	38.5	12.6	6	443	5		松浦裕之		近藤洋司	
9	7	12		フレンドパリ	牝6	54.0		的場文男	1:29.4	クビ	2-2-2	39.4	23.1	9	472	-1		上杉昌宏		横尾晴人	
10	5	7		ジョブックビザーレ	牡4	56.0		楢崎功祐	1:29.5	1/2	9-11-8	38.6	15.7	7	459	-1		寺田新太		江川伸夫	
11	1	1		クインズコースト	セ6	56.0		岡村健司	1:30.1	3.0	6-7-10	39.4	33.2	11	462	-1		秋吉和美		豊島愛子	
12	4	5		ハッピーハナコサン	牝4	53.0		櫻井光輔	1:30.2	1/2	5-7-11	39.5	310.0	14	432	1		朝倉実		三島宣彦	
13	3	3		ネコシリーズ	牡4	56.0		張田昂	1:31.5	6.0	3-5-7	40.9	90.3	13	444	1		久保杉隆		森田一俊	
中	8	14		アルマアノン	牝5	51.0		大木天翔					30.0	10	461	-4		小野寺晋		梶原哲朗	
