horse_id	stallion	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績	父	母	父父	父母	母父	母母	父父父	父父母	父母父	父母母	母父父	母父母	母母父	母母母	父父父父	父父父母	父父母父	父父母母	父母父父	父母父母	父母母父	父母母母	母父父父	母父父母	母父母父	母父母母	母母父父	母母父母	母母母父	母母母母	父父父父父	父父父父母	父父父母父	父父父母母	父父母父父	父父母父母	父父母母父	父父母母母	父母父父父	父母父父母	父母父母父	父母父母母	父母母父父	父母母父母	父母母母父	父母母母母	母父父父父	母父父父母	母父父母父	母父父母母	母父母父父	母父母父母	母父母母父	母父母母母	母母父父父	母母父父母	母母父母父	母母父母母	母母母父父	母母母父母	母母母母父	母母母母母	race_history
000a000ee5	True	1934				仏	-	0	0-0-0-0	000a00115e	000a00749e	000a001123	000a0077be	000a001255	000a00815c	000a001124	000a007ffa	000a013d3f	000a0098d5	000a001256	000a014109	000a0012ec	000a015fa4	000a001125	000a008cbd	000a001620	000a0102f5	000a00115c	000a00fd8f	000a00191d	000a0147ba	000a001134	000a0130f2	000a001332	000a014108	000a00114b	000a00841b	000a001691	000a007fec	000a001126	000a012fac	000a001a17	000a0132d3	000a0012d9	000a014764	000a001cd9	000a01049d	000a001121	000a014739	000a001126	000a014931	000a00187d	000a0104c5	000a001918	000a016af6	000a001135	000a013282	000a001336	000a0132c4	000a001121	000a0104a1	000a0012e2	000a014107	000a00114c	000a01410c	000a001121	000a013259	000a001121	000a0132cc	000a0012d9	000a011733	
000a001053	True	1934				米	-	0	0-0-0-0	000a00115f	000a0073ae	000a001160	000a007ff0	000a001278	000a007fcc	000a001161	000a0102a1	000a001157	000a0102a2	000a0011d9	000a01325b	000a001653	000a0147b9	000a001162	000a01326a	000a001134	000a0102a0	000a001158	000a0104b9	000a0132af	000a0132ae	000a0011da	000a014706	000a001196	000a009be0	000a001125	000a008cbd	000a0012b6	000a0147bc	000a001163	000a013279	000a013267	000a013269	000a001135	000a013282	000a0011f5	000a01029f	000a001159	000a01048e	000a001121	000a010492	000a001151	000a01329b	000a0132a1	000a0132ad	000a0011db	000a0146fe	000a014704	000a014705	000a00118c	000a0146fa	000a001e10	000a00fdef	000a001126	000a012fac	000a001a17	000a0132d3	000a00fdac	000a0102e6	000a001111	000a016f86	
000a000390	True	1934				亜	-	0	0-0-0-0	000a00116d	000a007e57	000a001139	000a0090f5	000a001b99	000a0090f6	000a00113a	000a0102a4	000a00114a	000a0102cb	000a001b98	000a0102cc	000a001b9a	000a0102cd	000a0173be	000a010486	000a00114c	000a010487	000a00114b	000a010497	000a00114d	000a0154ef	000a0018df	000a0177ae	000a00fdac	000a017696	000a00190b	000a017832	000a016969	000a0177d2	000a00045b	000a014e3d	000a0011f4	000a0132e9	000a001134	000a0102a5	000a0012ae	000a0132ee	000a00114c	000a01410c	000a001151	000a012faf	000a001121	000a0104b0	000a0012ae	000a0154ee	000a001134	000a016d96	000a0011ad	000a0177ac	000a00fdad	000a0132c7	000a01470b	000a016afa	000a00190a	000a016d95	000a01470b	000a017831	000a016965	000a016968	000a0012de	000a0177d1	
000a0075db	False	1934				英	-	0	0-0-0-0	000a00114e	000a007615	000a00114f	000a007ffd	000a001894	000a009930	000a001150	000a008cbb	000a001332	000a008cbc	000a001111	000a0173bc	000a001121	000a01603c	000a001151	000a01049d	000a001122	000a01049f	000a001121	000a0104a1	000a001860	000a0104a2	000a001112	000a01048f	000a001927	000a0173bb	000a001122	000a0104bf	000a001151	000a01603b	000a001152	000a013298	000a0011f5	000a01049c	000a001115	000a01307f	000a001127	000a01049e	000a001122	000a0104bf	000a001cdb	000a0104a0	000a00fdad	000a01489b	000a001134	000a016261	000a001113	000a0132f1	000a001159	000a01048e	000a001122	000a0132fa	000a001128	000a0173ba	000a001115	000a01307f	000a001a41	000a0104be	000a001152	000a013298	000a00fdad	000a01603a	
000a0026c4	False	1934					-	0	0-0-0-0	000a00136f	000a0023c8	000a0016c4	000a010496	000a001149	000a0089be	000a0012e8	000a010492	000a00133b	000a010495	000a00114a	000a008c8c	000a001139	000a01049a	000a001134	000a010490	000a0011e6	000a010491	000a001121	000a010493	000a00fdac	000a010494	000a00114b	000a010497	000a001158	000a010499	000a00113a	000a0102a4	000a0012ce	000a01049b	000a001135	000a013282	000a0019f4	000a01471c	000a001153	000a014701	000a001136	000a0070f0	000a001122	000a0104bf	000a0011e6	000a016e2d	000a00fdad	000a0132c7	000a001121	000a016d77	000a00114c	000a01410c	000a001151	000a012faf	000a001159	000a01048e	000a001121	000a010498	000a0173be	000a010486	000a00114c	000a010487	000a001121	000a0104b0	000a00190c	000a01564b	
000a000ee2	True	1934					-	0	0-0-0-0	000a0011ea	000a0091d9	000a0011c8	000a00792a	000a00143d	000a018ec6	000a000e5b	000a0080f3	000a0012b6	000a008420	000a001729	000a01324b	000a0011d7	000a008ae7	000a0011cf	000a01029d	000a001150	000a01029e	000a00fdac	000a0102e6	000a001121	000a0102e7	000a0012da	000a014c06	000a001157	000a01324a	000a0011d8	000a00988f	000a001194	000a01470e	000a001132	000a0147d6	000a013051	000a013bb8	000a001151	000a01049d	000a001134	000a0147d3	000a00fdad	000a0132c7	000a0012f0	000a0132ca	000a001122	000a0104bf	000a0012e2	000a0148b1	000a001121	000a00a303	000a014c07	000a014c09	000a001158	000a0104b9	000a013249	000a0168f0	000a0011d9	000a014709	000a001d49	000a01474e	000a001195	000a0132e6	000a001986	000a01470c	
000a001282	True	1934				英	-	0	0-0-0-0	000a0011d0	000a008184	000a0011a7	000a0074e9	000a0002de	000a008c64	000a0011a8	000a008ca0	000a00156d	000a008af9	000a0018d9	000a00a949	000a00189c	000a0102a1	000a0011a9	000a01316a	000a001a10	000a013167	000a00fb6c	000a013157	000a001946	000a0087b1	000a0018d8	000a00a947	000a0012ce	000a00a948	000a001121	000a01475b	000a001134	000a0102a0	000a0011aa	000a013168	000a001a10	000a013169	000a001910	000a01315f	000a013166	000a013161	000a001121	000a009892	000a0018e6	000a01315e	000a001945	000a01315d	000a001947	000a01315a	000a0018d7	000a014852	000a014850	000a01484e	000a001121	000a0104b0	000a0132e0	000a01484c	000a001122	000a0104bf	000a00113d	000a01475c	000a001135	000a013282	000a0011f5	000a01029f	
000a0024f4	False	1934				千葉県	-	0	0-0-0-0	000a00085c	000a018fe9	000a00114e	000a007fed	000a00132e	000a018fe8	000a00114f	000a007ffd	000a001b7e	000a0102eb	000a00114b	000a01485b	000a0012e7	000a018fe7	000a001150	000a008cbb	000a001332	000a008cbc	000a001903	000a0104a5	000a0019f9	000a0104aa	000a00114c	000a01410c	000a016a48	000a01485a	000a0012e8	000a013088	000a014e7b	000a01800c	000a001151	000a01049d	000a001122	000a01049f	000a001121	000a0104a1	000a001860	000a0104a2	000a001121	000a0104a3	000a001151	000a0104a4	000a0012de	000a0104a7	000a0104a8	000a0104a9	000a001134	000a0102a5	000a001127	000a012a4a	000a0011b0	000a016a47	000a001114	000a014751	000a001134	000a010490	000a001159	000a014734	000a014e79	000a014d9c	000a0132e8	000a01704f	
000a0071bb	False	1934				英	-	0	0-0-0-0	000a001408	000a0182d7	000a001177	000a008218	000a001331	000a014175	000a001178	000a008445	000a001139	000a00fd8a	000a001332	000a014816	000a0019e9	000a017a76	000a001150	000a013c49	000a001335	000a014875	000a00113a	000a0102a4	000a00114d	000a0090e5	000a001121	000a0104a1	000a001134	000a014815	000a0019e8	000a014770	000a001c9c	000a017a75	000a001151	000a01049d	000a001b81	000a0147af	000a001336	000a01487b	000a014878	000a014874	000a0173be	000a010486	000a00114c	000a010487	000a001121	000a0104b0	000a001b90	000a0148dd	000a001122	000a0104bf	000a001cdb	000a0104a0	000a001135	000a013282	000a0011f5	000a014814	000a001128	000a0120e3	000a001270	000a010498	000a001127	000a01476f	000a0011e6	000a016105	
000a002561	False	1934					-	0	0-0-0-0	000a000862	000a0023a4	000a001130	000a008001	000a00086f	000a0024b3	000a001131	000a008c90	000a001b0b	000a017a79	000a0012e7	000a0154a6	000a001b70	000a00907d	000a001132	000a0104b4	000a00115c	000a0104b5	000a00114d	000a015b7f	000a014d64	000a017a78	000a0012e8	000a013088	000a001648	000a0154a5	000a001b6f	000a01486f	000a001b71	000a0175b4	000a001133	000a0147d7	000a0018b2	000a0104b3	000a001121	000a014739	000a00190c	000a012bf0	000a001121	000a0104b0	000a001127	000a010492	000a0012de	000a014d66	000a014d58	000a015e3f	000a001134	000a010490	000a001159	000a014734	000a001647	000a014797	000a0130cc	000a0154a4	000a00119e	000a015b70	000a0132c2	000a01486e	000a001128	000a014970	000a01690d	000a016649	
