horse_id	stallion	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績	父	母	父父	父母	母父	母母	父父父	父父母	父母父	父母母	母父父	母父母	母母父	母母母	父父父父	父父父母	父父母父	父父母母	父母父父	父母父母	父母母父	父母母母	母父父父	母父父母	母父母父	母父母母	母母父父	母母父母	母母母父	母母母母	父父父父父	父父父父母	父父父母父	父父父母母	父父母父父	父父母父母	父父母母父	父父母母母	父母父父父	父母父父母	父母父母父	父母父母母	父母母父父	父母母父母	父母母母父	父母母母母	母父父父父	母父父父母	母父父母父	母父父母母	母父母父父	母父母父母	母父母母父	母父母母母	母母父父父	母母父父母	母母父母父	母母父母母	母母母父父	母母母父母	母母母母父	母母母母母	race_history
000a00a037	False	1945				英	-	0	0-0-0-0	000a000236	000a0075fd	000a001138	000a00a035	000a001333	000a00a036	000a001139	000a007fff	000a001261	000a01414c	000a0012ac	000a01414a	000a00110f	000a014143	000a00113a	000a0102a4	000a001a5e	000a01048a	000a00114b	000a008cbb	000a001332	000a01414b	000a0012ad	000a0132b0	000a00114b	000a014149	000a001110	000a000438	000a014148	000a014142	000a0173be	000a010486	000a00114c	000a010487	000a00187d	000a010488	000a001f86	000a010489	000a00114c	000a01410c	000a001122	000a01049f	000a001121	000a0104a1	000a001134	000a016da0	000a0012ae	000a01480c	000a0132af	000a0132d0	000a00114c	000a01410c	000a001121	000a016d7d	000a001111	000a013158	000a001d16	000a008c70	000a014145	000a014147	000a00114d	000a016d29	
000a0013bf	True	1945				米	-	0	0-0-0-0	000a000e89	000a00732b	000a001193	000a007758	000a001053	000a0084fe	000a001194	000a00816c	000a0011c8	000a00765b	000a00115f	000a0073ae	000a00129c	000a008331	000a001195	000a0132e6	000a0011d9	000a01325f	000a000e5b	000a0080f3	000a00174e	000a008ae4	000a001160	000a007ff0	000a001278	000a007fcc	000a001193	000a0148d6	000a001636	000a0089d5	000a001196	000a014703	000a0011e6	000a014702	000a0011da	000a014706	000a001122	000a01325e	000a0011cf	000a01029d	000a001150	000a01029e	000a00114b	000a0147d1	000a001917	000a00fd89	000a001161	000a0102a1	000a001157	000a0102a2	000a0011d9	000a01325b	000a001653	000a0147b9	000a001194	000a00816c	000a0018b6	000a018441	000a001110	000a014750	000a00119d	000a01727f	
000a00696a	False	1945				米	-	0	0-0-0-0	000a00129b	000a00759b	000a00129c	000a00736c	000a00115f	000a007533	000a001193	000a0148d6	000a001636	000a007b83	000a001160	000a007ff0	000a001680	000a008c37	000a001194	000a00816c	000a0018b6	000a018441	000a001110	000a014750	000a00164a	000a008c7c	000a001161	000a0102a1	000a001157	000a0102a2	000a00162f	000a009a30	000a00113a	000a014c24	000a001195	000a0132e6	000a0011d9	000a01325f	000a001134	000a0148b4	000a001b81	000a018440	000a001111	000a013158	000a001b8e	000a0147de	000a0012d9	000a014e9f	000a0019f5	000a018441	000a001162	000a01326a	000a001134	000a0102a0	000a001158	000a0104b9	000a0132af	000a0132ae	000a001195	000a0147bb	000a001196	000a00a988	000a0173be	000a010486	000a014c15	000a016621	
000a007739	False	1945				英	-	0	0-0-0-0	000a001516	000a007373	000a0011de	000a007b13	000a00114e	000a007b5a	000a001123	000a007b73	000a00112f	000a007b05	000a00114f	000a007ffd	000a00164d	000a008177	000a001124	000a007ffa	000a0019d6	000a0102e8	000a001130	000a007ff6	000a0011b4	000a0081f9	000a001150	000a008cbb	000a001332	000a008cbc	000a0016c4	000a014870	000a00126b	000a00fe62	000a001125	000a008cbd	000a001620	000a0102f5	000a0018c8	000a014762	000a00189c	000a014760	000a001131	000a008c90	000a001336	000a0104b8	000a001157	000a00a304	000a0019d0	000a00a307	000a001151	000a01049d	000a001122	000a01049f	000a001121	000a0104a1	000a001860	000a0104a2	000a0012e8	000a010492	000a014873	000a01486f	000a00114b	000a01489e	000a00115c	000a014972	
000a00125a	True	1945				米	-	0	0-0-0-0	000a00115e	000a008acd	000a001123	000a0077be	000a001553	000a00758d	000a001124	000a007ffa	000a013d3f	000a0098d5	000a001709	000a008217	000a00115f	000a00fdd3	000a001125	000a008cbd	000a001620	000a0102f5	000a00115c	000a00fd8f	000a00191d	000a0147ba	000a00191d	000a0148fa	000a001685	000a008983	000a001160	000a007ff0	000a00162f	000a00fdd1	000a001126	000a012fac	000a001a17	000a0132d3	000a0012d9	000a014764	000a001cd9	000a01049d	000a001121	000a014739	000a001126	000a014931	000a00187d	000a0104c5	000a001918	000a016af6	000a00187d	000a0104c5	000a001126	000a008c82	000a001195	000a014e0e	000a001256	000a008a5e	000a001161	000a0102a1	000a001157	000a0102a2	000a001195	000a0147bb	000a001d16	000a017092	
000a006b07	False	1945				新	-	0	0-0-0-0	000a001491	000a0077b7	000a001123	000a00760d	000a0011d4	000a0078c6	000a001124	000a007ffa	000a001652	000a01493a	000a0011b7	000a008430	000a001736	000a014939	000a001125	000a008cbd	000a001620	000a0102f5	000a00114a	000a0132bd	000a001332	000a0089b9	000a0011b8	000a008206	000a001177	000a0180e4	000a001121	000a0148b6	000a017e04	000a017e02	000a001126	000a012fac	000a001a17	000a0132d3	000a0012d9	000a014764	000a001cd9	000a01049d	000a00114b	000a010497	000a001270	000a014758	000a001121	000a0104a1	000a0012d9	000a011733	000a00119d	000a0147ac	000a001158	000a0147aa	000a001178	000a008445	000a001332	000a008a76	000a001122	000a0104bf	000a001270	000a0148b5	000a001cfa	000a01313e	000a017e03	000a017e01	
000a002722	False	1945				浦河町	-	0	0-0-0-0	000a0008b0	000a002548	000a001123	000a007e54	000a00085c	000a0024a1	000a001124	000a007ffa	000a013d3d	000a013d3e	000a00114e	000a007fed	000a0018e7	000a007ff1	000a001125	000a008cbd	000a001620	000a0102f5	000a00115c	000a014971	000a00119c	000a008bc8	000a00114f	000a007ffd	000a001b7e	000a0102eb	000a001897	000a01307a	000a013077	000a013079	000a001126	000a012fac	000a001a17	000a0132d3	000a0012d9	000a014764	000a001cd9	000a01049d	000a001121	000a014739	000a00fdac	000a0102f6	000a00119d	000a0104ad	000a00114b	000a0147a0	000a001150	000a008cbb	000a001332	000a008cbc	000a001903	000a0104a5	000a0019f9	000a0104aa	000a001896	000a01307b	000a0018b2	000a015e55	000a001121	000a013075	000a0012d9	000a013078	
000a000e49	True	1945				米	-	0	0-0-0-0	000a00127a	000a0073a1	000a00115f	000a0075cd	000a001193	000a007b83	000a001160	000a007ff0	000a00fd43	000a008236	000a001194	000a00816c	000a00164a	000a008c7c	000a001161	000a0102a1	000a001157	000a0102a2	000a001157	000a0102a1	000a001690	000a0102a3	000a001195	000a0132e6	000a0011d9	000a01325f	000a0012d9	000a014e9f	000a0019f5	000a018441	000a001162	000a01326a	000a001134	000a0102a0	000a001158	000a0104b9	000a0132af	000a0132ae	000a001158	000a0104b9	000a001134	000a0102a0	000a001195	000a017112	000a00190d	000a016fa8	000a001196	000a014703	000a0011e6	000a014702	000a0011da	000a014706	000a001122	000a01325e	000a001127	000a0132fa	000a013127	000a0147e6	000a0019f4	000a014e9e	000a001b81	000a018440	
000a002852	False	1945				千葉県	-	0	0-0-0-0	000a000403	000a0026df	000a00112f	000a007e60	000a001370	000a002454	000a001130	000a007ff6	000a001157	000a007ff7	000a001b59	000a00a989	000a0015de	000a008000	000a001131	000a008c90	000a001336	000a0104b8	000a001158	000a0104b9	000a001126	000a0104bd	000a001b58	000a017843	000a00190d	000a00a988	000a0011d7	000a014b07	000a014b15	000a014b14	000a001132	000a0104b4	000a00115c	000a0104b5	000a001122	000a0104b6	000a001b90	000a0104b7	000a001159	000a01048e	000a001121	000a010492	000a001127	000a0104ba	000a0104bb	000a0104bc	000a001134	000a016d98	000a0018b0	000a017842	000a00190c	000a014980	000a001159	000a01492b	000a0011d8	000a00988f	000a00190d	000a0132e6	000a00114a	000a014b08	000a001971	000a014b13	
000a000e62	True	1945				英	-	0	0-0-0-0	000a000ee5	000a0072f0	000a00115e	000a00749e	000a000f3d	000a0079c5	000a001123	000a0077be	000a001255	000a00815c	000a00114e	000a007a1d	000a001124	000a00fdc8	000a001124	000a007ffa	000a013d3f	000a0098d5	000a001256	000a014109	000a0012ec	000a015fa4	000a00114f	000a007ffd	000a0011a2	000a007a24	000a001125	000a008cbd	000a00119d	000a016eff	000a001125	000a008cbd	000a001620	000a0102f5	000a00115c	000a00fd8f	000a00191d	000a0147ba	000a001134	000a0130f2	000a001332	000a014108	000a00114b	000a00841b	000a001691	000a007fec	000a001150	000a008cbb	000a001332	000a008cbc	000a001121	000a008cbd	000a00164b	000a008124	000a001126	000a012fac	000a001a17	000a0132d3	000a00119e	000a0104ab	000a01307d	000a016efe	
