horse_id	stallion	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績	父	母	父父	父母	母父	母母	父父父	父父母	父母父	父母母	母父父	母父母	母母父	母母母	父父父父	父父父母	父父母父	父父母母	父母父父	父母父母	父母母父	父母母母	母父父父	母父父母	母父母父	母父母母	母母父父	母母父母	母母母父	母母母母	父父父父父	父父父父母	父父父母父	父父父母母	父父母父父	父父母父母	父父母母父	父父母母母	父母父父父	父母父父母	父母父母父	父母父母母	父母母父父	父母母父母	父母母母父	父母母母母	母父父父父	母父父父母	母父父母父	母父父母母	母父母父父	母父母父母	母父母母父	母父母母母	母母父父父	母母父父母	母母父母父	母母父母母	母母母父父	母母母父母	母母母母父	母母母母母	race_history
000a0011c4	True	1933				仏	-	0	0-0-0-0	000a001180	000a007fd4	000a001149	000a007ff4	000a0011f2	000a008164	000a00114a	000a008c8c	000a0011a2	000a00820c	000a0011f3	000a01875b	000a0002de	000a00a94c	000a00114b	000a010497	000a001158	000a010499	000a001121	000a008cbd	000a0012dd	000a014810	000a0011f4	000a0149d2	000a00045b	000a01875a	000a0018d9	000a00a949	000a000455	000a00a94b	000a00114c	000a01410c	000a001151	000a012faf	000a001159	000a01048e	000a001121	000a010498	000a001122	000a0104bf	000a001a17	000a0132d3	000a0012de	000a0140ff	000a01485e	000a014880	000a0011f5	000a0132e7	000a00119e	000a01540b	000a00113c	000a0132de	000a013249	000a0168f0	000a0018d8	000a00a947	000a0012ce	000a00a948	000a001151	000a0135fc	000a014c7b	000a0148b0	
000a007307	False	1933					-	0	0-0-0-0	000a001686	000a008220	000a00162a	000a008c8d	000a001687	000a0102d2	000a001177	000a00990a	000a0019fe	000a0180ee	000a00045b	000a014ea9	000a0012ad	000a0156d4	000a001178	000a008445	000a0011a2	000a016ed0	000a00114a	000a0102cb	000a0102f7	000a0180ed	000a00113c	000a0132de	000a014eaa	000a017730	000a0012ae	000a01480c	000a014eb3	000a0156d3	000a001150	000a013c49	000a001335	000a014875	000a001121	000a008cbd	000a014e98	000a016ecf	000a00114b	000a010497	000a00114d	000a0154ef	000a001270	000a014b16	000a015522	000a013128	000a00113d	000a015e5b	000a0132df	000a0147fd	000a0130cc	000a01498c	000a014f27	000a01772f	000a001114	000a0132eb	000a014e02	000a0156d6	000a001128	000a014755	000a0156d2	000a0156d1	
000a000fbf	True	1933				英	-	0	0-0-0-0	000a0011b7	000a0074da	000a0011b8	000a008206	000a00164d	000a008215	000a00119d	000a0147ac	000a001158	000a0147aa	000a0016c4	000a014870	000a001a1b	000a016097	000a00119e	000a0104ab	000a0012ae	000a0147ab	000a001159	000a01048e	000a001b81	000a01471e	000a0012e8	000a010492	000a014873	000a01486f	000a001a1a	000a0170bf	000a00115c	000a016096	000a00119f	000a0130aa	000a0011e6	000a0147ad	000a001114	000a0132eb	000a0011e6	000a0132f0	000a00115a	000a013284	000a001b90	000a01328b	000a001b80	000a014724	000a01471f	000a01471d	000a001134	000a010490	000a0011e6	000a010491	000a001127	000a014872	000a0132c2	000a01486e	000a001134	000a014770	000a0170c7	000a0170be	000a001121	000a014739	000a016095	000a016089	
000a001491	True	1933				仏	-	0	0-0-0-0	000a001123	000a00760d	000a001124	000a007ffa	000a001652	000a01493a	000a001125	000a008cbd	000a001620	000a0102f5	000a00114a	000a0132bd	000a001332	000a0089b9	000a001126	000a012fac	000a001a17	000a0132d3	000a0012d9	000a014764	000a001cd9	000a01049d	000a00114b	000a010497	000a001270	000a014758	000a001121	000a0104a1	000a0012d9	000a011733	000a001127	000a0104ba	000a001121	000a012faf	000a0011e6	000a01483a	000a013150	000a0132d2	000a001127	000a0132fa	000a001122	000a016d1f	000a001cd8	000a0147e6	000a0011f5	000a01049c	000a00114c	000a01410c	000a001151	000a012faf	000a001271	000a014137	000a014757	000a014756	000a001122	000a0104bf	000a001cdb	000a0104a0	000a001127	000a0132fa	000a001c1a	000a01472f	
000a000efb	True	1933				英	-	0	0-0-0-0	000a001177	000a008d5a	000a001178	000a008445	000a001751	000a01311f	000a001150	000a013c49	000a001335	000a014875	000a001131	000a013128	000a001332	000a014bfe	000a001151	000a01049d	000a001b81	000a0147af	000a001336	000a01487b	000a014878	000a014874	000a001132	000a0104b4	000a013127	000a014e7c	000a001121	000a0104a1	000a0019e9	000a01489e	000a001152	000a013298	000a0011f5	000a01049c	000a001b80	000a014724	000a00fdb0	000a0147ae	000a001122	000a0104b6	000a001cdb	000a01487a	000a00fdb0	000a014877	000a0132d4	000a014701	000a001133	000a0147d7	000a0018b2	000a0104b3	000a0018da	000a0132cd	000a014e7b	000a01704f	000a001122	000a0104bf	000a001cdb	000a0104a0	000a0019e8	000a014770	000a0012d9	000a0147b1	
000a006d57	False	1933					-	0	0-0-0-0	000a001b57	000a00904d	000a001b56	000a017c84	000a001b59	000a017f39	000a001b55	000a01766c	000a0019c0	000a017c83	000a001b58	000a017843	000a00171c	000a017630	000a001b53	000a016cca	000a015e90	000a01766b	000a00190d	000a014eb9	000a015b84	000a017c82	000a001134	000a016d98	000a0018b0	000a017842	000a001196	000a01325f	000a001271	000a014137	000a0135fb	000a015ba9	000a0019e2	000a016cc9	000a001b52	000a01497d	000a015d74	000a01766a	000a00190c	000a014980	000a014eb7	000a014eb8	000a0018b0	000a015b83	000a0132f6	000a017c73	000a001135	000a013282	000a001648	000a01683b	000a0018af	000a014808	000a001a04	000a0171ef	000a00118c	000a0146fa	000a001122	000a01325e	000a001272	000a01475a	000a013085	000a014759	
000a0011b6	True	1933				仏	-	0	0-0-0-0	000a0011a0	000a007718	000a0011a1	000a00841f	000a0011c8	000a009910	000a0011a2	000a0102e5	000a0011e3	000a00818e	000a000e5b	000a0080f3	000a001d64	000a0154bf	000a001121	000a008cbd	000a0012d9	000a016648	000a0011e4	000a008c7f	000a00119c	000a014ed3	000a0011cf	000a01029d	000a001150	000a01029e	000a001d63	000a0177b2	000a00190a	000a0154be	000a001122	000a0104bf	000a001a17	000a0132d3	000a001127	000a0132fa	000a001134	000a01509a	000a0011e5	000a016658	000a00189c	000a0104ae	000a00119d	000a0104ad	000a0012d9	000a014ed2	000a001132	000a0147d6	000a013051	000a013bb8	000a001151	000a01049d	000a001134	000a0147d3	000a0012e2	000a014846	000a0011ab	000a0177b1	000a001151	000a014d4a	000a0011e6	000a0154bd	
000a0070a4	False	1933					-	0	0-0-0-0	000a001628	000a013d4d	000a0012b6	000a01311d	000a013d4b	000a013d4c	000a00fdac	000a0102e6	000a001947	000a01311c	000a001685	000a017bbe	000a0011d7	000a01846e	000a00fdad	000a0132c7	000a0012f0	000a0132ca	000a0018b2	000a0146fb	000a001121	000a0146fd	000a001195	000a014e0e	000a017bbd	000a017bb4	000a0011d8	000a00988f	000a0011e4	000a0156fb	000a00fdae	000a0146f5	000a0132c8	000a014431	000a0012f1	000a0146f6	000a0132c9	000a0146f7	000a0018b1	000a0146f8	000a0146f9	000a0146fa	000a001122	000a0104bf	000a0132e0	000a0146fc	000a001196	000a014703	000a001112	000a014980	000a0018b2	000a017bbc	000a017bb3	000a017bb0	000a0011d9	000a014709	000a001d49	000a01474e	000a0011e5	000a016658	000a0156f7	000a0156fa	
000a001719	True	1933				豪	-	0	0-0-0-0	000a00136b	000a0184ea	000a001178	000a008a26	000a001c9d	000a0184e9	000a001150	000a013c49	000a001332	000a008c82	000a001111	000a0132bd	000a001ae4	000a0184e8	000a001151	000a01049d	000a001b81	000a0147af	000a001121	000a0104a1	000a0019f8	000a0135fc	000a001112	000a01048f	000a001270	000a014758	000a0012d9	000a014c7a	000a0130ca	000a018415	000a001152	000a013298	000a0011f5	000a01049c	000a001b80	000a014724	000a00fdb0	000a0147ae	000a001122	000a0104bf	000a001cdb	000a0104a0	000a001133	000a01476f	000a0132e0	000a01473b	000a001113	000a0132f1	000a001159	000a01048e	000a001271	000a014137	000a014757	000a014756	000a001127	000a0132fa	000a014c7b	000a016a1d	000a00fdac	000a014800	000a017009	000a016a68	
000a006b8d	False	1933					-	0	0-0-0-0	000a001623	000a0091dc	000a00128d	000a017bc3	000a001684	000a018eb5	000a001194	000a009be1	000a0011d8	000a017bc2	000a001160	000a00186e	000a001124	000a017265	000a001195	000a0132e6	000a00190a	000a009be0	000a0011d9	000a014709	000a001947	000a017bc1	000a001161	000a0102a1	000a001157	000a016e59	000a001125	000a008cbd	000a001131	000a008c9b	000a001196	000a014703	000a0011e6	000a014702	000a001151	000a014d4a	000a001e10	000a00fdef	000a0011da	000a014706	000a0011f5	000a014708	000a0018b2	000a0146fb	000a001d49	000a017bc0	000a001162	000a01326a	000a001134	000a0102a0	000a001158	000a0104b9	000a015e51	000a0163d1	000a001126	000a012fac	000a001a17	000a0132d3	000a001132	000a0104b4	000a00189c	000a0104b8	
