horse_id	stallion	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績	父	母	父父	父母	母父	母母	父父父	父父母	父母父	父母母	母父父	母父母	母母父	母母母	父父父父	父父父母	父父母父	父父母母	父母父父	父母父母	父母母父	父母母母	母父父父	母父父母	母父母父	母父母母	母母父父	母母父母	母母母父	母母母母	父父父父父	父父父父母	父父父母父	父父父母母	父父母父父	父父母父母	父父母母父	父父母母母	父母父父父	父母父父母	父母父母父	父母父母母	父母母父父	父母母父母	父母母母父	父母母母母	母父父父父	母父父父母	母父父母父	母父父母母	母父母父父	母父母父母	母父母母父	母父母母母	母母父父父	母母父父母	母母父母父	母母父母母	母母母父父	母母母父母	母母母母父	母母母母母	race_history
000a0011fc	True	1923				仏	-	0	0-0-0-0	000a00fb6c	000a008c77	000a001121	000a009892	000a00174e	000a008c76	000a001122	000a0104bf	000a001d4a	000a01496c	000a00114b	000a0147d1	000a0019eb	000a016efa	000a001115	000a01307f	000a001a41	000a0104be	000a001127	000a014b0e	000a014e1a	000a015419	000a00114c	000a01410c	000a001126	000a0147d0	000a001126	000a016ef6	000a001d74	000a016ef9	000a001116	000a0147ec	000a0011ae	000a01307e	000a001a40	000a013288	000a0018a6	000a014836	000a001128	000a0132d1	000a001b80	000a016818	000a0018a7	000a0147b2	000a001136	000a015418	000a001134	000a0102a5	000a001127	000a012a4a	000a001127	000a0104ba	000a0012ae	000a014751	000a001127	000a0104ba	000a001133	000a016ef5	000a0012de	000a016488	000a0018b2	000a016ef8	
000a00233f	False	1923				岩手県	-	0	0-0-0-0	000a000866	000a002341	000a0012d9	000a00908d	000a00089b	000a002343	000a001127	000a0132fa	000a001332	000a0132c6	000a0012da	000a00908e	000a001cd7	000a009620	000a001128	000a0132d1	000a0011e6	000a01410a	000a001121	000a0104a1	000a00187d	000a0132c5	000a001121	000a00a303	000a001b81	000a01410b	000a0012de	000a01417d	000a001cd9	000a0104b2	000a001129	000a014772	000a001136	000a014748	000a001153	000a014701	000a014822	000a014820	000a001122	000a0104bf	000a001cdb	000a0104a0	000a001151	000a0104c3	000a001b80	000a01473b	000a001122	000a0104bf	000a012c51	000a012c82	000a001b80	000a014724	000a014721	000a01471e	000a0012df	000a0104a6	000a0019c7	000a014886	000a001cd8	000a0147e6	000a001127	000a014884	
000a00fbe1	False	1923				英	-	0	0-0-0-0	000a001b91	000a018707	000a00113a	000a0090e1	000a0011a5	000a008c37	000a0173be	000a010486	000a001b8f	000a014e87	000a00114d	000a013248	000a00113a	000a014c24	000a00045b	000a014e3d	000a0011f4	000a0132e9	000a00119e	000a0154bd	000a001121	000a009892	000a001121	000a0104b0	000a001126	000a0132c6	000a0173be	000a010486	000a014c15	000a016621	000a00113c	000a0132de	000a001135	000a014431	000a0011f5	000a0132e7	000a001114	000a013282	000a00119f	000a0130aa	000a0012f1	000a0154bc	000a001122	000a0104bf	000a001d4a	000a01496c	000a001122	000a0104bf	000a001151	000a014741	000a001127	000a0104ba	000a00187d	000a0132c5	000a00045b	000a014e3d	000a0011f4	000a0132e9	000a001121	000a014c16	000a016618	000a016620	
000a000862	True	1923				英	-	0	0-0-0-0	000a001130	000a008001	000a001131	000a008c90	000a001b0b	000a017a79	000a001132	000a0104b4	000a00115c	000a0104b5	000a00114d	000a015b7f	000a014d64	000a017a78	000a001133	000a0147d7	000a0018b2	000a0104b3	000a001121	000a014739	000a00190c	000a012bf0	000a001121	000a0104b0	000a001127	000a010492	000a0012de	000a014d66	000a014d58	000a015e3f	000a001134	000a013076	000a001122	000a0104bf	000a0018b1	000a0146f8	000a014803	000a014801	000a001122	000a0104bf	000a014738	000a014737	000a0011e6	000a014982	000a001122	000a016037	000a001122	000a0104bf	000a001151	000a014741	000a001128	000a0132d1	000a0011e6	000a010491	000a0012df	000a0104a6	000a014d65	000a014cdb	000a014d59	000a01665f	000a001152	000a014886	
000a00235c	False	1923				米	-	0	0-0-0-0	000a00221f	000a00b14c	000a001161	000a0102a1	000a0018fc	000a00b2f8	000a001162	000a01326a	000a001134	000a0102a0	000a0012d9	000a01493f	000a000455	000a017a88	000a001163	000a013279	000a013267	000a013269	000a001135	000a013282	000a0011f5	000a01029f	000a001127	000a0132fa	000a013127	000a01493e	000a001151	000a0135fc	000a001158	000a015149	000a001164	000a013277	000a001a04	000a013278	000a001a41	000a013266	000a01314b	000a013268	000a001136	000a01327b	000a00113d	000a013281	000a001122	000a013283	000a0011e6	000a013265	000a001128	000a0132d1	000a0011e6	000a01410a	000a0018da	000a0132cd	000a001895	000a0175cb	000a001152	000a013298	000a0132e0	000a01473b	000a001159	000a01048e	000a01470b	000a012a4a	
000a00244c	False	1923					-	0	0-0-0-0	000a000872	000a0024cc	000a001b94	000a002378	000a00089b	000a002343	000a00114d	000a014d9f	000a0140f8	000a014101	000a0012da	000a00908e	000a001cd7	000a009620	000a001121	000a0104b0	000a0012f0	000a014d9e	000a0140f9	000a0140fa	000a0107b3	000a014100	000a001121	000a00a303	000a001b81	000a01410b	000a0012de	000a01417d	000a001cd9	000a0104b2	000a001122	000a0104bf	000a001151	000a014741	000a0012f1	000a0146f6	000a001114	000a014d9d	000a001128	000a0132d1	000a001136	000a0140fb	000a001165	000a0147ef	000a016af4	000a017489	000a001122	000a0104bf	000a012c51	000a012c82	000a001b80	000a014724	000a014721	000a01471e	000a0012df	000a0104a6	000a0019c7	000a014886	000a001cd8	000a0147e6	000a001127	000a014884	
000a0024aa	False	1923				英	-	0	0-0-0-0	000a001b7d	000a00908b	000a0011b8	000a01739b	000a001932	000a014942	000a00119d	000a0147ac	000a001a09	000a01739a	000a001332	000a014943	000a0146eb	000a014941	000a00119e	000a0104ab	000a0012ae	000a0147ab	000a0012f0	000a016acc	000a001332	000a016667	000a001121	000a0104a1	000a001c19	000a01553f	000a001121	000a016d5a	000a001b9d	000a015b6f	000a00119f	000a0130aa	000a0011e6	000a0147ad	000a001114	000a0132eb	000a0011e6	000a0132f0	000a0012f1	000a0146f6	000a014db5	000a015e3e	000a001121	000a0104a1	000a0148c7	000a016666	000a001122	000a0104bf	000a001cdb	000a0104a0	000a001135	000a010490	000a0011e6	000a01553e	000a001122	000a0104bf	000a00119e	000a0154bd	000a00119e	000a015b70	000a014e02	000a015b6e	
000a001284	True	1923				英	-	0	0-0-0-0	000a0011b7	000a008923	000a0011b8	000a008206	000a0016c4	000a010496	000a00119d	000a0147ac	000a001158	000a0147aa	000a0012e8	000a010492	000a00133b	000a010495	000a00119e	000a0104ab	000a0012ae	000a0147ab	000a001159	000a01048e	000a001b81	000a01471e	000a001134	000a010490	000a0011e6	000a010491	000a001121	000a010493	000a00fdac	000a010494	000a00119f	000a0130aa	000a0011e6	000a0147ad	000a001114	000a0132eb	000a0011e6	000a0132f0	000a00115a	000a013284	000a001b90	000a01328b	000a001b80	000a014724	000a01471f	000a01471d	000a001135	000a013282	000a0019f4	000a01471c	000a001153	000a014701	000a001136	000a0070f0	000a001122	000a0104bf	000a0011e6	000a016e2d	000a00fdad	000a0132c7	000a001121	000a016d77	1926A6060205
000a008181	False	1923				英	-	0	0-0-0-0	000a0012ed	000a0078cb	000a001295	000a008b05	000a001131	000a007ff9	000a00114b	000a0147a0	000a00114d	000a01480b	000a001132	000a0104b4	000a001a21	000a0147f9	000a00114c	000a01410c	000a00187d	000a0135fc	000a001121	000a0104b0	000a01480d	000a01480a	000a001133	000a0147d7	000a0018b2	000a0104b3	000a001121	000a0147fe	000a001d26	000a0147f6	000a001134	000a0102a5	000a001127	000a012a4a	000a001151	000a0104c3	000a0132e0	000a01473b	000a001122	000a0104bf	000a001151	000a014741	000a001114	000a01480c	000a001135	000a014809	000a001134	000a013076	000a001122	000a0104bf	000a0018b1	000a0146f8	000a014803	000a014801	000a001122	000a0104bf	000a0019c7	000a0147fd	000a0012d9	000a0147fb	000a0147f7	000a0147f5	
000a0003d5	True	1923					-	0	0-0-0-0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
