horse_id	stallion	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績	父	母	父父	父母	母父	母母	父父父	父父母	父母父	父母母	母父父	母父母	母母父	母母母	父父父父	父父父母	父父母父	父父母母	父母父父	父母父母	父母母父	父母母母	母父父父	母父父母	母父母父	母父母母	母母父父	母母父母	母母母父	母母母母	父父父父父	父父父父母	父父父母父	父父父母母	父父母父父	父父母父母	父父母母父	父父母母母	父母父父父	父母父父母	父母父母父	父母父母母	父母母父父	父母母父母	父母母母父	父母母母母	母父父父父	母父父父母	母父父母父	母父父母母	母父母父父	母父母父母	母父母母父	母父母母母	母母父父父	母母父父母	母母父母父	母母父母母	母母母父父	母母母父母	母母母母父	母母母母母	race_history
000a009560	False	1984					-	0	0-0-0-0	000a0012f7	000a00955f	000a0012be	000a007f75	000a000e04	000a007f79	000a001033	000a007bcd	000a000fc7	000a00806c	000a000f8c	000a00702e	000a000ffd	000a007b36	000a000fdf	000a007930	000a001053	000a007b4d	000a000fc9	000a0078a4	000a000eda	000a007165	000a000f8b	000a00770e	000a000f89	000a0072a0	000a000fc4	000a007a42	000a001035	000a0074c7	000a001021	000a0079b5	000a001242	000a00768b	000a00115f	000a0073ae	000a0011d0	000a008bb3	000a0011a3	000a00745c	000a00124f	000a007309	000a0011b9	000a0076fc	000a001053	000a007b7b	000a001180	000a007899	000a000f3d	000a007a59	000a00117d	000a0075f9	000a00115d	000a007c16	000a0011a3	000a007354	000a0011fc	000a007aaf	000a0011d0	000a008161	000a000ede	000a007880	
000a000320	True	1984				米	-	0	0-0-0-0	000a001676	000a007162	000a000e04	000a0081e9	000a0004e7	000a007163	000a000f8c	000a00702e	000a000f12	000a007e3f	000a000e49	000a0004af	000a000db6	000a0084e7	000a000f8b	000a00770e	000a000f89	000a0072a0	000a001269	000a007b49	000a001245	000a0079c9	000a00127a	000a0073a1	000a0011d2	000a0079b4	000a001179	000a007b92	000a001771	000a0084e6	000a001180	000a007899	000a000f3d	000a007a59	000a00117d	000a0075f9	000a00115d	000a007c16	000a000f3d	000a00743e	000a0012a8	000a007b9b	000a000f88	000a007a36	000a0011ec	000a007486	000a00115f	000a0075cd	000a001193	000a007b83	000a001180	000a0077a7	000a00138c	000a008c7e	000a00117b	000a00818d	000a0011e2	000a00818e	000a00162b	000a009944	000a0011a3	000a008bda	
1984104366	False	1984-04-13	00178	019800	300126	早来町	-	13950000	2-2-0-12	000a000258	000a00058e	000a000e04	000a007055	000a000e64	000a006c36	000a000f8c	000a00702e	000a001383	000a00770e	000a000e65	000a0073b1	000a000dcd	000a00752c	000a000f8b	000a00770e	000a000f89	000a0072a0	000a000eb1	000a007bac	000a000f3d	000a007a59	000a0011d0	000a00775b	000a0011e9	000a0072a4	000a000f7c	000a0077b5	000a0011e9	000a007a3d	000a001180	000a007899	000a000f3d	000a007a59	000a00117d	000a0075f9	000a00115d	000a007c16	000a001258	000a007a09	000a00120e	000a0076b1	000a00114e	000a007a1d	000a0011b3	000a0080e2	000a0011a7	000a0074e9	000a001180	000a007ad7	000a0011ea	000a0079c0	000a00128c	000a0083c6	000a000e92	000a0077a6	000a00115d	000a00797e	000a0011ea	000a0079c0	000a001556	000a007c88	198601010102-->198706010802-->198705010602-->198706020310-->198706030206-->198705020605-->198702010209-->198702010607-->198702020208-->198706040610-->198705040307-->198705050107-->198706050312-->198706050707-->198806010310-->198810010411
000a00ff8d	False	1984					-	0	0-0-0-0	000a001f18	000a00ada9	000a000daf	000a00a0b4	000a001dc5	000a00adaa	000a000de7	000a007274	000a000f25	000a00a0b3	000a000dd2	000a009a7a	000a001864	000a00adab	000a00115d	000a00735c	000a000dab	000a007a23	000a000e65	000a007638	000a000ecf	000a00a0b2	000a00100a	000a0078e1	000a000fc4	000a009a79	000a001042	000a007815	000a002168	000a00adac	000a00115e	000a0077a7	000a0014e6	000a007351	000a000fa4	000a0079e3	000a000e88	000a0080f7	000a0011d0	000a00775b	000a00115d	000a007927	000a000f8b	000a006cd3	000a000e8e	000a006db0	000a001192	000a0077dc	000a0014ca	000a0078df	000a0011a3	000a007354	000a001473	000a0078ba	000a001181	000a007a7c	000a0011e9	000a007ca2	000a001237	000a0084ad	000a001ebd	000a010823	
000a00032c	True	1984				米	-	0	0-0-0-0	000a001676	000a0082f2	000a000e04	000a0081e9	000a000e44	000a0071d6	000a000f8c	000a00702e	000a000f12	000a007e3f	000a000e4e	000a006907	000a000e94	000a007cc1	000a000f8b	000a00770e	000a000f89	000a0072a0	000a001269	000a007b49	000a001245	000a0079c9	000a0011fc	000a007be3	000a0011f0	000a006f10	000a000f88	000a00780d	000a0011e9	000a007439	000a001180	000a007899	000a000f3d	000a007a59	000a00117d	000a0075f9	000a00115d	000a007c16	000a000f3d	000a00743e	000a0012a8	000a007b9b	000a000f88	000a007a36	000a0011ec	000a007486	000a00fb6c	000a008c77	000a001123	000a008154	000a0011f1	000a007b96	000a00138c	000a0079f7	000a000f8b	000a007851	000a0013fd	000a0078d1	000a0011ea	000a0079c0	000a001701	000a008629	
000a000088	False	1984				米	-	0	0-0-0-0	000a0017b0	000a000087	000a001607	000a0081ee	000a001205	000a0091a2	000a000e46	000a007e0c	000a000e0e	000a007227	000a000e04	000a007c8d	000a001bbb	000a0091a0	000a000f89	000a007984	000a000f87	000a007d1c	000a001032	000a0073b7	000a000fc9	000a007cb6	000a000f8c	000a00702e	000a000ec5	000a007c20	000a000e7f	000a0091a1	000a00128f	000a00919f	000a00117d	000a0075f9	000a001533	000a007719	000a000f88	000a007a1a	000a00124f	000a00780e	000a00122b	000a000141	000a001053	000a0073b9	000a0011a3	000a00745c	000a000f88	000a00775e	000a000f8b	000a00770e	000a000f89	000a0072a0	000a000f01	000a0076ae	000a0016e0	000a008388	000a000f38	000a008458	000a000fe4	000a0098d9	000a001020	000a006b46	000a0011d0	000a0098db	
000a0002ec	False	1984				愛	-	0	0-0-0-0	000a0015c6	000a008303	000a0012c0	000a007fb2	000a000f2b	000a0078dc	000a000f2b	000a007c24	000a000407	000a007a81	000a001042	000a0078a6	000a000450	000a007bff	000a001042	000a0078a6	000a001032	000a00720f	000a001185	000a007c1b	000a000e94	000a006b06	000a001181	000a007a7c	000a0013c9	000a0075e0	000a000ec5	000a0076f2	000a001439	000a007955	000a001181	000a007a7c	000a0013c9	000a0075e0	000a00122b	000a000141	000a000fc4	000a007dd7	000a001186	000a0079cc	000a0013bf	000a007d42	000a000f88	000a00780d	000a0013df	000a007421	000a000f8b	000a007ac1	000a000e54	000a00775b	000a00129b	000a00759b	000a001212	000a008baa	000a000f01	000a0076ae	000a00127b	000a0074de	000a001123	000a0077be	000a00161f	000a008a6d	
000a010c62	False	1984					-	0	0-0-0-0	000a010c59	000a010c61	000a000f2a	000a008642	000a00117a	000a010c60	000a000dda	000a00703e	000a0004cc	000a008641	000a000e48	000a006d9b	000a000f18	000a010c5f	000a001042	000a007a74	000a001499	000a00710d	000a000dc0	000a0074ff	000a000fb3	000a007857	000a000f88	000a006d3c	000a000434	000a007b1c	000a000f1f	000a007794	000a000dab	000a00032f	000a001181	000a007a7c	000a000fc9	000a006b06	000a0011ea	000a007809	000a0012b4	000a007cab	000a000f3d	000a006906	000a000e92	000a0073c1	000a000f01	000a0072df	000a000f88	000a0078d7	000a000f8b	000a007851	000a00122b	000a007391	000a0011e1	000a00783d	000a000f38	000a00fdc2	000a0011ec	000a007983	000a000f8b	000a00714d	000a000fa4	000a0079e3	000a000ec5	000a006d3f	
000a006313	False	1984				米	-	0	0-0-0-0	000a001787	000a009183	000a000e46	000a008530	000a000f12	000a0083aa	000a000f89	000a007984	000a000f87	000a00798b	000a001269	000a007b49	000a000e94	000a007638	000a00117d	000a0075f9	000a001533	000a007719	000a000f88	000a007a1a	000a0011e9	000a007370	000a000f3d	000a00743e	000a0012a8	000a007b9b	000a000f88	000a00780d	000a00115d	000a007927	000a00117e	000a007361	000a0013fd	000a00782c	000a0011c8	000a0081a0	000a00162c	000a0084a2	000a000f8b	000a007851	000a00144b	000a007a1b	000a0011ea	000a0079c0	000a00129b	000a007c47	000a00114e	000a007a1d	000a000f7b	000a008199	000a000f01	000a0083fe	000a00170e	000a008b55	000a000f8b	000a007851	000a0013fd	000a0078d1	000a00115e	000a0077a7	000a001701	000a0080d9	
000a00acf9	False	1984					-	0	0-0-0-0	000a0017b5	000a00acfa	000a0010fb	000a0085f4	000a0010f3	000a00a0aa	000a000f8c	000a007d21	000a001223	000a00060a	000a000f9f	000a007c9d	000a001242	000a009761	000a000f8b	000a00770e	000a000f89	000a007383	000a0004e0	000a007a05	000a000edf	000a0085f3	000a000f30	000a00780f	000a00115d	000a007d3f	000a001212	000a0073af	000a000fdd	000a008975	000a001180	000a007899	000a000f3d	000a007a59	000a00117d	000a0075f9	000a00fb6e	000a00751d	000a001190	000a007544	000a001431	000a008c2b	000a000ede	000a0074c9	000a001526	000a008c2c	000a000f3d	000a0074e3	000a0014fb	000a007b2c	000a00115e	000a0077a7	000a0014ad	000a007a0e	000a0011c8	000a00792a	000a00110f	000a008174	000a001187	000a00754b	000a0018c3	000a009923	
000a000221	True	1984-04-04				米	-	0	0-0-0-0	000a001607	000a009161	000a000e46	000a007e0c	000a000e0e	000a009160	000a000f89	000a007984	000a000f87	000a007d1c	000a001032	000a0073b7	000a000e2d	000a007e51	000a00117d	000a0075f9	000a001533	000a007719	000a000f88	000a007a1a	000a00124f	000a00780e	000a00122b	000a000141	000a001053	000a0073b9	000a000e46	000a0075f0	000a0013bf	000a007e2d	000a00117e	000a007361	000a0013fd	000a00782c	000a0011c8	000a0081a0	000a00162c	000a0084a2	000a000f8b	000a007851	000a00144b	000a007a1b	000a001190	000a007978	000a0011ea	000a007861	000a00122c	000a000847	000a0011ea	000a0072a4	000a00115f	000a0073ae	000a00129b	000a007758	000a000f89	000a007984	000a001181	000a00702c	000a000e89	000a00732b	000a001252	000a007e2e	
1984104387	False	1984-03-30	00310	415800	300126	早来町	-	99840000	5-6-2-13	000a000117	1966100143	000a000fc8	000a007232	000a000434	000a002b53	000a000f88	000a007372	000a00145b	000a00731b	000a0011e1	000a00783d	000a0008fc	000a002811	000a000f8b	000a007851	000a000e8e	000a007a7f	000a0013f6	000a008c24	000a00115e	000a008c26	000a0011e2	000a007a8b	000a001216	000a0077de	000a001192	000a007e5d	000a00124a	000a007110	000a001180	000a007899	000a00115e	000a007852	000a001197	000a007559	000a001123	000a0080f2	000a001178	000a008c22	000a0019be	000a008c23	000a001123	000a0077be	000a00110f	000a008c25	000a0011e3	000a008c81	000a00167d	000a008c84	000a001123	000a007bb7	000a001138	000a008c85	000a001193	000a00737f	000a00117f	000a007362	000a00124b	000a008939	000a001259	000a0081ac	198606050203-->198606050504-->198706010102-->198705010109-->198705010809-->198706020708-->198702010308-->198702020407-->198705040507-->198708050408-->198706050311-->198706050711-->198806010611-->198803010210-->198803020211-->198802010409-->198802020208-->198804030709-->198805060410-->198805070211-->198806020610-->198906010310-->198906020211-->198906030210-->198904010211-->198905020810
