horse_id	stallion	生年月日	調教師	馬主	生産者	産地	セリ取引価格	獲得賞金	通算成績	父	母	父父	父母	母父	母母	父父父	父父母	父母父	父母母	母父父	母父母	母母父	母母母	父父父父	父父父母	父父母父	父父母母	父母父父	父母父母	父母母父	父母母母	母父父父	母父父母	母父母父	母父母母	母母父父	母母父母	母母母父	母母母母	父父父父父	父父父父母	父父父母父	父父父母母	父父母父父	父父母父母	父父母母父	父父母母母	父母父父父	父母父父母	父母父母父	父母父母母	父母母父父	父母母父母	父母母母父	父母母母母	母父父父父	母父父父母	母父父母父	母父父母母	母父母父父	母父母父母	母父母母父	母父母母母	母母父父父	母母父父母	母母父母父	母母父母母	母母母父父	母母母父母	母母母母父	母母母母母	race_history
000a011ed4	False	1985					-	0	0-0-0-0	000a001bf3	000a009146	000a000dfe	000a006ca4	000a0004bb	000a009145	000a000e04	000a00759a	000a000fc9	000a00797a	000a000ece	000a007a3c	000a000dd6	000a009144	000a000f8c	000a00702e	000a0013d9	000a00759e	000a0011a3	000a00745c	000a00124f	000a0072a3	000a000f89	000a007bb8	000a000ffd	000a0077cd	000a000e94	000a007b00	000a0012b2	000a007e0b	000a000f8b	000a00770e	000a000f89	000a0072a0	000a0011e9	000a0078d0	000a00122b	000a00759c	000a0011a4	000a0076a6	000a0014a9	000a007979	000a001190	000a007978	000a00164f	000a008986	000a00117d	000a0075f9	000a00117f	000a00772a	000a000fc4	000a007a42	000a001474	000a00745f	000a000f88	000a00780d	000a001252	000a007b01	000a00127a	000a00845c	000a00115d	000a007610	
1985103538	True	1985-04-28	00350	415800	300126	白老町	-	219400000	6-0-2-3	000a0000ed	1979101752	000a000ff4	000a0071d4	000a000258	000a00074f	000a000f0a	000a0079f3	000a000e4d	000a007c67	000a000e04	000a007055	000a000fc8	000a006cf5	000a001208	000a007b3c	000a001039	000a0080ee	000a000e4e	000a0079f7	000a000e99	000a007c66	000a000f8c	000a00702e	000a001383	000a00770e	000a000f88	000a007372	000a000fc5	000a006d78	000a001209	000a008221	000a0011b6	000a008222	000a0011d0	000a0075c2	000a00115d	000a008223	000a0011fc	000a007be3	000a000fff	000a007af0	000a001180	000a0073b3	000a000ee5	000a0074e6	000a000f8b	000a00770e	000a000f89	000a0072a0	000a000eb1	000a007bac	000a000f3d	000a007a59	000a000f8b	000a007851	000a000e8e	000a007a7f	000a0011a3	000a00740d	000a000f8b	000a0079ea	198702010203-->198702020809-->198708040709-->198709050611-->198805020411-->198805040611-->198805050410-->198807020611-->198802010610-->198808050610-->198806020809
000a010db5	False	1985					-	0	0-0-0-0	000a001d10	000a010db4	000a00135a	000a009775	000a0016e4	000a00fd00	000a0013c0	000a007e26	000a000fdb	000a00704e	000a000dc0	000a007bb4	000a001c46	000a00fd01	000a0012a3	000a00739d	000a001472	000a008518	000a00101d	000a00799d	000a000f3d	000a0076ab	000a000f3d	000a006906	000a000e52	000a006ccf	000a001c45	000a009417	000a00fcdc	000a010db3	000a0012a4	000a00957b	000a001792	000a008553	000a00149c	000a0071b8	000a001239	000a008517	000a0003fe	000a007b06	000a000e49	000a007934	000a00114e	000a007a1d	000a0011c9	000a0076dd	000a00114e	000a007a1d	000a000ee5	000a007573	000a000ec5	000a007271	000a001040	000a0074f6	000a00146e	000a009415	000a0011e1	000a009416	000a001239	000a00fd10	000a001799	000a01979d	
000a0094a8	False	1985					-	0	0-0-0-0	000a0015ca	000a000139	000a0010e2	000a007fb9	000a000f8c	000a008f5e	000a000f44	000a00785b	000a00102d	000a007f4d	000a000f8b	000a00770e	000a000f89	000a008f5d	000a000f43	000a00785d	000a001185	000a007699	000a001032	000a007b6d	000a000df7	000a00790a	000a001180	000a007899	000a000f3d	000a007a59	000a00117d	000a0075f9	000a001499	000a008ce2	000a00127a	000a00777c	000a0013fd	000a007905	000a001186	000a0079cc	000a00127a	000a008338	000a00122b	000a000141	000a0011e9	000a007b6c	000a000fa4	000a0079f6	000a001020	000a0072d9	000a001149	000a007ff4	000a0011ef	000a0080df	000a00114e	000a007a1d	000a0011b3	000a0080e2	000a00117e	000a007361	000a0013fd	000a00782c	000a0011ea	000a007809	000a001701	000a008ce1	
000a000843	True	1985-04-13				英	-	0	0-0-0-0	000a0015ca	000a009614	000a0010e2	000a007fb9	000a0012cb	000a008c57	000a000f44	000a00785b	000a00102d	000a007f4d	000a000f2b	000a007c38	000a000e46	000a006c18	000a000f43	000a00785d	000a001185	000a007699	000a001032	000a007b6d	000a000df7	000a00790a	000a001042	000a0078a6	000a000f87	000a007d0b	000a000f89	000a007984	000a000e35	000a006a20	000a00127a	000a00777c	000a0013fd	000a007905	000a001186	000a0079cc	000a00127a	000a008338	000a00122b	000a000141	000a0011e9	000a007b6c	000a000fa4	000a0079f6	000a001020	000a0072d9	000a001181	000a007a7c	000a0013c9	000a0075e0	000a000f88	000a007a1a	000a0011e9	000a007368	000a00117d	000a0075f9	000a001533	000a007719	000a000f8b	000a00729d	000a001439	000a0074ef	
000a00b2fe	False	1985					-	0	0-0-0-0	000a00198e	000a00a27f	000a000dd9	000a008bb2	000a001a39	000a00a27e	000a000dda	000a007230	000a0004d7	000a007c59	000a000e20	000a007dc3	000a000e79	000a009aef	000a001042	000a007a74	000a000f83	000a006ff2	000a000db0	000a007818	000a000ec2	000a007d2b	000a001551	000a0077a8	000a000eb6	000a0074ee	000a001249	000a007527	000a000df4	000a009aee	000a001181	000a007a7c	000a000fc9	000a006b06	000a00115d	000a007dee	000a00122c	000a0079e9	000a000f88	000a0079e4	000a001434	000a007748	000a00124f	000a00767f	000a0011ea	000a008bb1	000a001234	000a0074ce	000a00115d	000a0075b6	000a000f3d	000a0079c3	000a00122b	000a007c39	000a00124a	000a008390	000a00129a	000a008391	000a001192	000a0073a9	000a0012b4	000a01a6da	
1985103592	False	1985-05-04	00336	415800	301126	千歳市	-	0	0-0-0-3	000a000258	1955106638	000a000e04	000a007055	000a00040e	000a003f8d	000a000f8c	000a00702e	000a001383	000a00770e	000a001224	000a007926	000a000e03	000a006c11	000a000f8b	000a00770e	000a000f89	000a0072a0	000a000eb1	000a007bac	000a000f3d	000a007a59	000a001225	000a007a90	000a000fae	000a00746f	000a000f88	000a00773b	000a001242	000a007eb6	000a001180	000a007899	000a000f3d	000a007a59	000a00117d	000a0075f9	000a00115d	000a007c16	000a001258	000a007a09	000a00120e	000a0076b1	000a00114e	000a007a1d	000a0011b3	000a0080e2	000a001226	000a007ab2	000a00fb71	000a007573	000a001228	000a007512	000a001232	000a00fd51	000a000f8b	000a007851	000a000edf	000a00732c	000a001212	000a0073af	000a0007af	000a00744e	198809030101-->198803030704-->198803040103
000a0001ea	False	1985				仏	-	0	0-0-0-0	000a0019a7	000a0090b5	000a000e40	000a007a2c	000a0003df	000a0090b4	000a000f51	000a0075ac	000a0014ce	000a008be5	000a000e94	000a00782a	000a000e0a	000a0084db	000a001204	000a0076e3	000a0013f2	000a00783d	000a000e03	000a0079b1	000a00083a	000a008be4	000a000f88	000a00780d	000a000fc9	000a007638	000a000ec5	000a0074f6	000a000ede	000a0084da	000a000ede	000a00743a	000a00144e	000a007ad7	000a001284	000a00815b	000a001216	000a0077de	000a000f88	000a00773b	000a000fc7	000a006c11	000a00108d	000a007a1f	000a000f35	000a007f4f	000a000f8b	000a007851	000a0013fd	000a0078d1	000a0011a3	000a00745c	000a00115d	000a007927	000a000f01	000a0076ae	000a0011ec	000a008242	000a0011d0	000a00777f	000a000fb5	000a0084d9	
1985109002	True	1985-03-28	00974	572004	Claiborne Farm & Warner L.Jones Jr.	米	-	0	0-0-0-1	000a00193a	000a008d39	000a000e04	000a008add	000a001220	000a008785	000a000f8c	000a00702e	000a000e3b	000a006f20	000a000fdf	000a0075ab	000a000e0e	000a007ca0	000a000f8b	000a00770e	000a000f89	000a0072a0	000a000fc9	000a0076f7	000a000f88	000a0075e4	000a001021	000a0079b5	000a0011b9	000a0075aa	000a001032	000a0073b7	000a000dec	000a00707b	000a001180	000a007899	000a000f3d	000a007a59	000a00117d	000a0075f9	000a00115d	000a007c16	000a0011a3	000a00745c	000a00119a	000a007573	000a000f8b	000a007851	000a000f85	000a0079c9	000a0011ee	000a007b30	000a001405	000a007310	000a000f3d	000a007b05	000a0003d8	000a007397	000a00122b	000a000141	000a001053	000a0073b9	000a000f4c	000a007002	000a000f88	000a007aad	198905050810
000a0000ac	False	1985-04-30				米	-	0	0-0-0-0	000a001607	000a00909c	000a000e46	000a007e0c	000a000ded	000a00909b	000a000f89	000a007984	000a000f87	000a007d1c	000a000e94	000a007a74	000a001017	000a008714	000a00117d	000a0075f9	000a001533	000a007719	000a000f88	000a007a1a	000a00124f	000a00780e	000a000f88	000a00780d	000a000fc9	000a006b06	000a00128e	000a007ae0	000a0004d7	000a008713	000a00117e	000a007361	000a0013fd	000a00782c	000a0011c8	000a0081a0	000a00162c	000a0084a2	000a000f8b	000a007851	000a00144b	000a007a1b	000a001190	000a007978	000a0011ea	000a007861	000a000f8b	000a007851	000a0013fd	000a0078d1	000a0011a3	000a00745c	000a0013df	000a007421	000a0011ea	000a00785a	000a001500	000a0079e5	000a000db0	000a007818	000a0014b7	000a008712	
