日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/03/20	曇	6	10	8	9	15.7	5	10	56.0	不	1:27.2	2.8	4-6-8-9	0.0-38.7	40.3	佐賀	202255032006	ほとめきナイター賞	movie.html?race_id=202255032006	05456	田中純	ダ	1300	529	3	0.0
2022/03/06	晴	10	11	4	4	157.0	10	7	56.0	良	1:35.9	3.2	11-11-10-10	0.0-39.7	41.3	佐賀	202255030610	桃月賞	movie.html?race_id=202255030610	05456	田中純	ダ	1400	526	5	0.0
2022/02/20	晴	7	10	4	4	50.0	7	9	56.0	重	1:33.2	3.7	9-10-9-10	0.0-37.5	40.2	佐賀	202255022007	SAGAイブニング賞	movie.html?race_id=202255022007	05456	田中純	ダ	1400	521	3	0.0
2022/02/08	晴	10	12	1	1	16.9	5	9	56.0	良	1:33.4	2.1	4-4-6-8	0.0-39.1	40.7	佐賀	202255020810	楽天競馬杯ポイント1	movie.html?race_id=202255020810	05456	田中純	ダ	1400	518	2	0.0
2022/01/19	晴	6	9	6	6	245.3	9	7	56.0	良	1:34.4	1.1	8-8-8-8	0.0-39.7	39.8	高知	202254011906	郡道美玲祝3周年特別	movie.html?race_id=202254011906	a0256	西森将司	ダ	1400	516	-2	0.0
2022/01/12	晴	6	10	1	1	140.9	9	7	56.0	稍	1:50.9	2.0	3-3-3-5	0.0-40.4	41.9	高知	202254011206	C1ー4	movie.html?race_id=202254011206	05300	葛山晃平	ダ	1600	518	2	0.0
2021/12/29	曇	7	11	7	9	105.2	11	10	56.0	重	1:34.8	1.3	10-10-10-11	0.0-41.1	40.9	高知	202154122907	立ち上れ木下智史特別	movie.html?race_id=202154122907	a0256	西森将司	ダ	1400	516	5	0.0
2021/12/12	晴	12	12	3	3	60.6	12	7	56.0	重	1:34.3	0.9	7-8-8-8	0.0-41.9	41.6	高知	202154121212	ファイナルレース	movie.html?race_id=202154121212	a0256	西森将司	ダ	1400	511	-3	0.0
2021/11/28	晴	8	11	5	5	243.6	9	11	56.0	重	1:28.7	4.5	11-11-11-11	0.0-39.3	41.3	高知	202154112808	真衣おつかれさま特別	movie.html?race_id=202154112808	a00ab	嬉勝則	ダ	1300	514	6	0.0
2021/11/14	晴	6	10	2	2	57.8	8	8	56.0	重	1:50.1	2.4	8-8-9-9	0.0-40.1	41.3	高知	202154111406	C1ー4	movie.html?race_id=202154111406	a0256	西森将司	ダ	1600	508	-5	0.0
2021/10/31	曇	5	8	5	5	82.2	7	7	56.0	不	1:32.3	1.5	8-8-8-7	0.0-39.7	39.8	高知	202154103105	C1ー5	movie.html?race_id=202154103105	a0270	岡村卓弥	ダ	1400	513	5	0.0
2021/10/17	曇	12	12	5	6	12.8	5	9	56.0	重	1:26.4	2.0	8-10-9-10	0.0-39.8	40.1	高知	202154101712	ファイナルレース	movie.html?race_id=202154101712	a03e2	多田羅誠	ダ	1300	508	-4	0.0
2021/10/03	晴	7	11	6	7	41.8	7	7	56.0	良	1:34.1	2.7	9-10-9-8	0.0-40.2	40.6	高知	202154100307	C1ー4	movie.html?race_id=202154100307	05572	佐原秀泰	ダ	1400	512	2	0.0
2021/09/12	雨	6	10	1	1	36.0	6	5	56.0	不	1:30.8	0.9	1-1-1-2	0.0-39.6	40.5	高知	202154091206	C1ー5	movie.html?race_id=202154091206	05572	佐原秀泰	ダ	1400	510	6	7.0
2021/08/29	晴	12	11	6	7	4.6	1	8	56.0	稍	1:48.7	1.9	9-9-6-8	0.0-40.7	41.3	高知	202154082912	ファイナルレース	movie.html?race_id=202154082912	a0270	岡村卓弥	ダ	1600	504	-3	0.0
2021/08/08	晴	8	12	6	8	31.7	8	9	56.0	良	1:35.1	3.3	9-8-8-8	0.0-40.6	41.7	高知	202154080808	八乙女楽生誕蕎麦特別	movie.html?race_id=202154080808	a00ab	嬉勝則	ダ	1400	507	4	0.0
2021/07/25	晴	7	11	5	5	3.3	1	7	56.0	良	1:33.9	1.0	5-4-4-8	0.0-40.8	41.1	高知	202154072507	C1ー4	movie.html?race_id=202154072507	a0270	岡村卓弥	ダ	1400	503	-6	0.0
2021/07/11	晴	11	11	6	6	56.5	11	7	56.0	重	1:24.9	1.1	11-11-11-9	0.0-40.4	39.9	高知	202154071111	鳥居杉特別	movie.html?race_id=202154071111	a0270	岡村卓弥	ダ	1300	509	4	0.0
2021/06/26	雨	6	11	3	3	5.1	3	2	56.0	不	1:31.0	1.2	3-3-2-2	0.0-39.4	40.2	高知	202154062606	アイチュウ6周年特別	movie.html?race_id=202154062606	05572	佐原秀泰	ダ	1400	505	2	24.5
2021/06/12	小雨	6	10	2	2	3.6	2	4	55.0	重	1:33.4	0.7	1-1-1-1	0.0-41.7	42.4	高知	202154061206	ゲイス祝S5昇格特別	movie.html?race_id=202154061206	05536	永森大智	ダ	1400	503	7	10.5
2021/05/22	晴	10	10	7	8	3.8	2	3	56.0	不	1:29.4	0.8	3-3-3-3	0.0-39.1	39.1	高知	202154052210	C2ー2	movie.html?race_id=202154052210	a0041	西川敏弘	ダ	1400	496	-3	12.0
2021/05/08	曇	10	12	5	6	4.9	2	4	56.0	不	1:31.4	0.8	11-11-10-8	0.0-40.5	39.8	高知	202154050810	木下智史を祝って特別	movie.html?race_id=202154050810	a0270	岡村卓弥	ダ	1400	499	-4	9.0
2021/04/24	晴	8	12	6	7	5.0	2	2	56.0	稍	1:26.1	0.1	5-4-4-2	0.0-40.7	40.4	高知	202154042408	仁志乃さん3周年特別	movie.html?race_id=202154042408	a0041	西川敏弘	ダ	1300	503	2	21.0
2021/04/10	晴	8	9	8	8	6.0	3	6	56.0	重	1:34.0	1.9	2-2-4-6	0.0-40.2	41.7	高知	202154041008	逃げまくれ遼太郎特別	movie.html?race_id=202154041008	a0270	岡村卓弥	ダ	1400	501	-7	0.0
2021/03/28	曇	10	10	8	10	2.2	1	1	56.0	不	1:29.1	0.0	3-4-4-3	0.0-39.1	38.6	高知	202154032810	春暖特別	movie.html?race_id=202154032810	05536	永森大智	ダ	1400	508	3	80.0
2021/03/14	晴	4	8	2	2	1.8	1	1	56.0	不	1:31.5	-0.9	3-3-3-1	0.0-41.0	40.3	高知	202154031404	C2ー4	movie.html?race_id=202154031404	05536	永森大智	ダ	1400	505	-5	60.0
2021/03/09	曇	3	10	6	6	1.2	1	1	56.0	重	1:32.3	-1.4	2-2-3-1	0.0-40.0	39.9	高知	202154030903	C3ー3	movie.html?race_id=202154030903	05536	永森大智	ダ	1400	510	1	50.0
2021/02/23	晴	9	10	3	3	2.7	1	8	56.0	稍	1:33.6	3.1	8-8-8-6	0.0-38.6	40.8	高知	202154022309	シラウメ特別	movie.html?race_id=202154022309	05536	永森大智	ダ	1400	509	-2	0.0
2021/02/16	晴	9	6	7	7	4.2	2	2	56.0	不	1:44.8	0.8	5-5-3-2	0.0-39.9	40.2	高知	202154021609	クロッカス特別	movie.html?race_id=202154021609	05536	永森大智	ダ	1600	511	1	24.5
2021/02/03	晴	5	8	6	6	1.4	1	1	56.0	重	1:33.4	-0.4	2-3-3-3	0.0-40.6	40.1	高知	202154020305	C3ー9	movie.html?race_id=202154020305	a0270	岡村卓弥	ダ	1400	510	-3	50.0
2021/01/27	晴	1	11	5	5	1.6	1	1	56.0	不	1:23.7	-1.3	1-1-1-1	0.0-39.2	39.2	高知	202154012701	C3ー13	movie.html?race_id=202154012701	05536	永森大智	ダ	1300	513	-7	50.0
2021/01/10		5	0	6	6				56.0							水沢	202136011005	C1八組	movie.html?race_id=202136011005	05445	山本聡哉	ダ	1400	計不		0.0
2020/12/30	雪	5	0	5	5				56.0	不						水沢	202036123005	C1八組	movie.html?race_id=202036123005	05445	山本聡哉	ダ	1400	計不		0.0
2020/12/19		8	0	2	2				56.0							水沢	202036121908	C1十組	movie.html?race_id=202036121908	05445	山本聡哉	ダ	1400	計不		0.0
2020/11/22	曇	5	12	7	9	2.5	1	3	56.0	重	1:40.0	0.4	4-3	0.0-37.4	37.5	盛岡	202035112205	C2	movie.html?race_id=202035112205	05490	山本政聡	ダ	1600	520	-1	4.0
2020/11/09	曇	5	10	7	7	3.9	2	2	56.0	重	1:25.9	0.1	3-2	0.0-37.4	37.2	盛岡	202035110905	C2一組	movie.html?race_id=202035110905	05552	鈴木祐	ダ	1400	521	1	7.0
2020/10/24	曇	5	9	4	4	2.3	2	2	56.0	良	1:41.3	0.2	5-4	0.0-39.7	39.0	盛岡	202035102405	キリンFIRE賞	movie.html?race_id=202035102405	05552	鈴木祐	ダ	1600	520	0	7.0
2020/10/05	晴	6	8	6	6	3.9	3	2	56.0	良	1:26.1	0.0	2-1	0.0-37.6	37.5	盛岡	202035100506	C2一組	movie.html?race_id=202035100506	05552	鈴木祐	ダ	1400	520	-1	7.0
2020/09/21	曇	2	9	8	8	4.9	3	1	56.0	良	1:14.2	0.0	5-4	0.0-37.7	37.1	盛岡	202035092102	C2六組	movie.html?race_id=202035092102	05552	鈴木祐	ダ	1200	521	2	25.0
2020/09/06	曇	3	7	2	2	1.3	1	1	56.0	良	1:15.8	-0.4	3-1	0.0-38.2	37.9	盛岡	202035090603	C2十組	movie.html?race_id=202035090603	05552	鈴木祐	ダ	1200	519	23	25.0
2020/07/04	曇	9	12	5	5	195.4	12	11	57.0	重	2:44.4	2.3	11-11-11-10	38.4-36.7	37.3	福島	202003020109	開成山特別(1勝クラス)	202003020109	01043	北村宏司	芝	2600	496	-6	0.0
2020/06/14	雨	7	16	7	14	133.9	15	16	57.0	不	2:13.5	3.6	15-15-15-16	30.6-36.6	38.0	東京	202005030407	3歳以上1勝クラス	202005030407	01043	北村宏司	ダ	2100	502	4	0.0
2020/05/03	晴	9	11	1	1	58.9	11	9	56.0	良	1:49.5	1.0	9-9-10-7	31.2-38.8	39.1	福島	202003010809	4歳以上1勝クラス	202003010809	01161	菊沢一樹	ダ	1700	498	0	0.0
2020/04/19	晴	7	11	7	9	126.5	8	7	57.0	重	1:53.8	1.7	5-5-5-6	37.2-38.7	39.6	中山	202006030807	4歳以上1勝クラス	202006030807	01162	木幡巧也	ダ	1800	498	-4	0.0
2020/02/29	曇	9	11	2	2	65.3	9	10	56.0	良	2:04.2	3.3	6-6-11-11	32.9-36.6	38.4	中京	202007010109	4歳以上1勝クラス	202007010109	01161	菊沢一樹	ダ	1900	502	-8	0.0
