rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	2		モネ	牝3	54.0		津村明秀	1:26.3		1-1	37.2	7.9	4	458	2		牧光二		ニッシンホールディングス	520.0
2	2	4		ランコントル	牝3	54.0		Ｍ．デム	1:26.5	1.0	4-4	37.0	4.2	1	448	6		矢野英一		井山登	210.0
3	2	3		ジューンポンポン	牝3	54.0		田辺裕信	1:26.5	クビ	3-3	37.1	5.0	3	476	0		和田勇介		吉川潤	130.0
4	1	1		エレガントミッシー	牝3	54.0		宮崎北斗	1:27.0	3.0	6-6	37.3	11.3	6	422	-4		佐藤吉勝		伊東純一	78.0
5	4	7		ピカリエ	牝3	54.0		伊藤工真	1:27.1	3/4	15-14	36.6	4.6	2	490	8		金成貴史		リトルブルーファーム	52.0
6	4	8		リーディングラン	牝3	54.0		吉田豊	1:27.2	3/4	11-8	37.2	148.9	13	480	0		高橋文雅		岡村善行	
7	7	14		ムーンワード	牝3	54.0		武豊	1:27.4	1.0	2-2	38.2	14.3	8	490	-2		杉浦宏昭		伊東純一	
8	6	12		マテンロウボイス	牝3	53.0		亀田温心	1:27.7	1.3/4	8-9	37.6	8.8	5	468	-12		久保田貴		寺田千代乃	
9	3	5		アポロリップ	牝3	52.0		永野猛蔵	1:27.7	アタマ	8-9	37.6	18.2	9	516	2		岩戸孝樹		アポロサラブレッドクラブ	
10	8	16		ルージュヴィーヴル	牝3	54.0		戸崎圭太	1:27.8	3/4	11-11	37.5	13.4	7	470	-2		田中博康		東京ホースレーシング	
11	5	9		キタノステート	牝3	54.0		丸田恭介	1:28.0	1.0	13-11	37.7	100.2	12	416	-4		石栗龍彦		北所直人	
12	5	10		アイレスアン	牝3	54.0		石川裕紀	1:28.7	4.0	6-7	38.8	60.5	11	472	0		加藤征弘		ＴＵＲＦレーシング	
13	3	6		グレースミューズ	牝3	51.0		小林脩斗	1:28.9	1.1/4	10-11	38.6	562.2	15	430	-2		清水英克		田頭勇貴	
14	8	15		チェリー	牝3	54.0		菊沢一樹	1:29.0	1/2	14-14	38.5	325.6	14	450	-4		佐藤吉勝		平本敏夫	
15	6	11		クリノリュウグウ	牝3	52.0		山田敬士	1:29.0	アタマ	15-16	38.4	582.8	16	432	-4		蛯名利弘		栗本博晴	
16	7	13		ハロースクロール	牝3	51.0		横山琉人	1:29.1	クビ	4-5	39.5	27.8	10	428	12		手塚貴久		下河辺牧場	
