rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	9		ローリングサンダー	セ4	56.0		張田昂	1:37.4		1-1-1-1	39.5	1.3	1	505	3		小澤宏次		西村健	100.0
2	8	11		マイヨヴェール	牡6	56.0		福原杏	1:37.5	クビ	4-5-4-3	39.1	7.7	4	557	6		柘榴浩樹		（株）心頼ＬｏｏＰ	35.0
3	3	3		マイネルシエル	牡4	56.0		和田譲治	1:37.6	1/2	6-6-2-2	39.2	18.6	5	528	8		宇野木博		西村健	20.0
4	2	2		ウインドカクテル	牝5	54.0		矢野貴之	1:37.8	1.0	5-4-5-4	39.4	7.1	2	474	5		宇野木博		（株）レックス	15.0
5	1	1		アンカーマン	セ8	56.0		本橋孝太	1:38.2	2.0	9-9-10-9	38.8	53.7	6	490	-3		海馬澤司		（同）ＪＰＮ技研	10.0
6	5	5		テミス	牝5	54.0		吉留孝司	1:38.6	2.0	2-2-3-5	40.4	58.6	7	473	-1		山越光		ブルーエクウス（株	
7	6	7		ブルーティアーズ	牝4	54.0		保園翔也	1:38.6	ハナ	10-10-9-10	39.3	157.5	9	492	-3		山越光		松谷翔太	
8	6	6		ラヴィソント	牝7	54.0		町田直希	1:38.6	アタマ	7-7-7-7	39.7	63.0	8	449	13		工藤伸輔		北原大史	
9	8	10		ジョーアドヴァンス	牡4	56.0		森泰斗	1:38.9	1.1/2	3-3-6-8	40.5	7.3	3	499	-6		小久保智		上田けい子	
10	7	8		レイリアン	牝4	54.0		国分祐仁	1:39.0	1/2	8-8-8-6	39.9	288.4	10	409	8		冨田敏男		冨田藤男	
除	4	4		アンシミラー	牡4	56.0		岡田大					---		463	-3		藪口一麻		佐藤良二	
