rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	4		フェブタイズ	牡3	56.0		森泰斗	1:43.6		1-1-1-1	39.3	1.4	1	501	-13		三坂盛雄		釘田義広	100.0
2	6	10		カズノマックイーン	牡3	56.0		笹川翼	1:44.0	2.0	5-5-5-5	39.0	5.3	2	478	1		納谷和玖		鈴木可一	40.0
3	4	6		フィナルタ	牝3	54.0		繁田健一	1:44.1	1/2	3-4-4-2	39.4	10.4	4	426	-10		矢野義幸		石瀬浩三	25.0
4	7	11		エストリル	牝3	54.0		矢野貴之	1:45.3	6.0	4-3-3-3	40.7	6.2	3	495	-4		佐宗応和		村上祐二	15.0
5	1	1		サンセットニース	セ4	56.0		石川駿介	1:45.6	1.1/2	8-8-8-7	40.2	126.6	8	443	9		高野毅		長浜和也	10.0
6	8	13		ディフィーノ	牝6	52.0		臼井健太	1:45.8	1.1/4	13-13-14-14	39.4	87.6	7	435	-8		山中尊徳		（株）馬事学院	
7	8	14		クインズベンチ	牝4	53.0		吉井章	1:46.8	5.0	11-11-12-12	40.9	172.3	9	439	-2		渡部則夫		多治見国壽	
8	6	9		ビップナディア	牝3	51.0		大木天翔	1:46.9	3/4	6-6-6-6	41.9	56.0	6	424	-1		嶋田幸晴		三岡陽	
9	7	12		ヤマサンマサル	牡3	56.0		山中悠希	1:47.0	クビ	2-2-2-4	42.6	231.6	12	501	-1		玉井昇		南眞義	
10	5	7		レッドジョルト	牡4	56.0		本田正重	1:47.1	1/2	12-12-13-13	41.0	24.6	5	502	2		渡辺和雄		星加浩一	
11	5	8		オーラクルム	牡3	56.0		楢崎功祐	1:47.7	3.0	10-9-7-8	42.7	340.1	13	498	3		宮浦正行		八嶋長久	
12	4	5		スガノスマイル	牡4	56.0		本橋孝太	1:48.3	3.0	14-13-10-11	42.9	187.8	10	471	-5		石井勝男		安西競走馬（有）	
13	3	3		ブルベアクレソン	牡4	55.0		福原杏	1:48.4	1/2	9-10-11-10	42.7	354.4	14	431	0		工藤伸輔		（株）アプエンテ	
14	2	2		ヨツバチャン	牝4	54.0		高野誠毅	1:50.1	8.0	6-7-9-9	44.7	222.0	11	490	-8		佐野謙二		（株）佐野牧場	
