rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	13		ハゼル	牡4	57.0		Ｍ．デム	1:25.2		2-2	36.5	8.0	3	502	-4		鈴木孝志		杉澤光雄	750.0
2	3	6		アタミ	牡5	57.0		和田竜二	1:25.4	1.1/4	6-4	36.4	13.3	4	492	8		田所秀孝		副島義久	300.0
3	6	11		マラードザレコード	セ5	57.0		松山弘平	1:25.6	1.1/4	1-1	37.1	3.9	2	468	0		鈴木孝志		岡田牧雄	190.0
4	3	5		カミノコ	牡4	57.0		小牧太	1:26.0	2.1/2	9-7	36.8	15.1	6	472	-6		森秀行		門野重雄	110.0
5	8	15		テーオーパートナー	牝4	55.0		武豊	1:26.1	3/4	2-3	37.3	14.8	5	460	0		笹田和秀		小笹公也	75.0
6	2	3		セカンドエフォート	牡6	57.0		佐藤友則	1:26.3	1.0	13-15	37.0	29.0	7	520	8		村山明		シルクレーシング	
7	1	2		バックドアルート	牡5	57.0		荻野極	1:26.3	クビ	4-4	37.5	39.7	11	522	10		友道康夫		金子真人ホールディングス	
8	8	16		クリノアントニヌス	牡5	57.0		北村友一	1:26.5	1.1/4	4-4	37.6	36.0	10	530	0		川村禎彦		栗本博晴	
9	5	9		マテラアリオン	牡6	57.0		藤岡佑介	1:26.5	アタマ	13-10	37.1	67.5	14	488	6		浜田多実		大野照旺	
10	4	7		セヴィルロアー	牡5	57.0		酒井学	1:26.5	アタマ	13-13	37.0	48.8	12	490	-2		森田直行		北畑忍	
11	6	12		ニシノトランザム	牡4	56.0		坂井瑠星	1:26.6	1/2	16-16	37.0	35.9	9	482	0		森秀行		西山茂行	
12	5	10		ティーエスバラ	牡7	57.0		高倉稜	1:26.7	クビ	9-7	37.5	243.4	16	502	2		石橋守		田畑利彦	
13	2	4		メラナイト	セ4	57.0		ルメール	1:27.2	3.0	9-13	38.0	2.1	1	468	-2		佐々木晶		ノースヒルズ	
14	1	1		アメリカンエース	牡4	57.0		福永祐一	1:27.8	3.1/2	9-10	38.7	60.7	13	490	-10		音無秀孝		吉澤克己	
15	7	14		トウカイシュテルン	牝5	55.0		田中勝春	1:27.8	クビ	6-7	38.6	35.0	8	486	4		松元茂樹		内村正則	
16	4	8		マキナガラージュ	牡4	57.0		川須栄彦	1:29.2	9.0	6-10	40.2	109.0	15	420	14		村山明		野田善己	
