rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	7		スパーダ	牡5	57.0		三浦皇成	1:23.7		1-1	36.6	2.3	1	496	-2		加藤士津		了徳寺健二ホールディングス	1,538.5
2	1	2		ショウナンガナドル	牡4	57.0		Ｍ．デム	1:24.7	6.0	6-7	37.1	14.4	5	492	-2		田中剛		国本哲秀	611.0
3	8	16		プタハ	牡5	57.0		内田博幸	1:24.7	ハナ	4-3	37.5	11.3	4	528	2		斎藤誠		高瀬真尚	385.5
4	7	13		アルベルティーヌ	牝5	55.0		田中勝春	1:24.7	アタマ	11-11	36.3	9.7	3	448	2		栗田徹		村野康司	230.0
5	6	12		ニシノコトダマ	牡4	57.0		ルメール	1:24.7	クビ	6-5	37.2	2.5	2	518	2		手塚貴久		西山茂行	150.0
6	5	10		ペイシャボム	牡6	57.0		柴田善臣	1:25.1	2.1/2	2-2	38.0	32.1	6	482	-16		本間忍		北所直人	
7	2	4		シルバーストーン	牡6	57.0		丸田恭介	1:25.2	3/4	8-8	37.3	153.0	12	504	-10		石栗龍彦		峰哲馬	
8	3	5		サニーストーム	牝4	55.0		和田竜二	1:25.3	3/4	10-10	37.1	34.2	7	454	6		加藤征弘		陳立文	
9	1	1		トモジャドット	牡4	57.0		石川裕紀	1:25.4	クビ	5-5	38.0	36.8	9	540	6		小笠倫弘		吉冨朝美	
10	7	14		クリスタルアワード	牝4	55.0		藤田菜七	1:25.4	アタマ	3-3	38.2	157.6	13	454	-12		稲垣幸雄		ノルマンディーサラブレッドレーシング	
11	4	8		ジャパンスウェプト	牡4	57.0		武豊	1:25.7	1.3/4	12-12	37.1	44.5	10	442	4		古賀慎明		新谷幸義	
12	6	11		プロトイチバンボシ	牡4	57.0		杉原誠人	1:25.7	クビ	12-12	37.2	128.6	11	508	2		浅野洋一		飯田真也	
13	5	9		クリノレオノール	牝6	55.0		嶋田純次	1:25.8	クビ	14-14	36.6	433.1	15	486	10		星野忍		栗本博晴	
14	8	15		アメリカンツイスト	セ5	57.0		横山典弘	1:26.1	2.0	15-14	36.8	35.3	8	476	2		中舘英二		グリーンファーム	
15	3	6		ステラルーチェ	牡8	57.0		武士沢友	1:26.7	3.1/2	8-9	38.7	228.2	14	486	-2		蛯名利弘		池田草龍	
除	2	3		デルタバローズ	セ5	57.0		レーン					---		506	-6		堀宣行		猪熊広次	
