rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	6		バンディエラ	牡6	56.0		塚本雄大	1:24.5		3-3-2-1	39.9	1.5	1	536	-3		目迫大輔		橘勝年	60.0
2	4	4		オーシャンアイ	牡5	56.0		西川敏弘	1:25.8	6.0	1-1-1-2	41.6	5.0	3	548	-1		松木啓助		松木和子	21.0
3	7	9		エレメンタル	牡4	56.0		永森大智	1:26.0	1.0	6-4-4-3	40.8	17.6	4	458	0		打越勇児		（株）カナヤマホー	12.0
4	5	5		カズマペッピーノ	牡8	56.0		赤岡修次	1:26.0	アタマ	7-6-5-4	40.6	4.6	2	505	4		田中守		吉永正志	9.0
5	8	12		キタノコドウ	牡5	56.0		西森将司	1:26.4	2.0	5-7-6-6	40.8	28.3	6	465	0		宮路洋一		酒井孝敏	6.0
6	7	10		ウッドランズ	牡8	56.0		木村直輝	1:26.8	2.0	4-5-7-8	41.0	229.3	9	483	0		平和人		杉浦和也	
7	2	2		ユメノタスキ	牝4	51.0		濱尚美	1:27.2	2.0	12-11-11-10	40.4	74.3	7	455	5		那俄性哲		沖田方子	
8	3	3		リリベット	牝5	54.0		妹尾浩一	1:27.3	1/2	10-10-9-7	40.7	229.3	9	447	-3		松木啓助		山口久仁子	
9	6	8		トサフウジン	牝4	54.0		郷間勇太	1:27.4	3/4	2-2-3-5	42.6	322.8	12	446	-3		細川忠義		田村章	
10	1	1		ミヤビプレシャス	牡4	56.0		石本純也	1:27.8	2.0	11-12-12-12	40.6	81.8	8	489	-5		田中伸一		小橋亮太	
11	6	7		ミライオー	牡6	56.0		畑中信司	1:28.0	3/4	9-9-10-11	41.7	242.7	11	528	1		那俄性哲		（株）ファーストビ	
12	8	11		キョウエイオビエド	牡7	56.0		山崎雅由	1:28.4	2.0	8-8-8-9	42.4	21.1	5	468	1		田中伸一		小菅誠	
