waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2019102303	アイムファイン	牝3	54.0	01134	嶋田	01074	奥平	398	-2
1	2	2019100123	キテヤエヒメ	牝3	54.0	01176	亀田	01177	伊坂	406	-10
2	3	2019101428	ローズブルーム	牝3	54.0	01109	黛	01109	伊藤大	440	-6
2	4	2019105794	ホワイトターフ	牝3	54.0	01191	松本	01172	新谷	438	4
3	5	2019100214	ウインモナーク	牡3	56.0	01085	松岡	01074	奥平	484	0
3	6	2019104995	ショウナンナウシカ	牝3	54.0	01181	秋山稔	01102	大竹	460	6
4	7	2019110064	グランアプロウソ	牡3	56.0	01186	角田和	01092	松永幹	478	2
4	8	2019107075	ブランデーロック	牡3	56.0	01184	原	01005	小桧山	462	-6
5	9	2019102827	サンダビューク	牡3	56.0	01141	中井	01131	蛯名利	462	-12
5	10	2019103162	オーロベルディ	牝3	54.0	05243	柴山	01021	池添兼	468	-8
6	11	2019105940	アリシアン	牝3	54.0	01178	斎藤	01059	加藤征	492	8
6	12	2019104542	グランデレジーナ	牝3	54.0	01015	古川吉	01062	藤岡	438	0
7	13	2019103673	バーニングアイズ	牝3	54.0	01182	泉谷	01142	森田	412	-10
7	14	2019104772	セリノーフォス	牝3	54.0	01160	荻野極	01099	本田	452	-2
8	15	2019106086	ニホンピロポート	牝3	54.0	01171	西村淳	01042	安達	432	-2
8	16	2019100898	タッカーシルバー	牝3	54.0	01169	武藤	01026	鈴木伸	452	-8
