rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		ホウオウベルタ	牡3	55.0		永井孝典	1:30.8		9-9-6-4	38.4	6.8	4	436	0		田村彰啓		橋本政信	50.0
2	7	8		エイシンジャスミン	牝3	54.0		田中学	1:31.0	1.1/4	6-6-4-3	39.3	2.6	1	455	0		平松徳彦		平井克彦	14.0
3	8	10		デイスター	牡3	55.0		下原理	1:31.1	1/2	1-1-1-1	40.0	5.5	3	442	-5		橋本忠明		（株）カナヤマホー	7.0
4	5	5		エイシンマゼラン	牡3	55.0		吉村智洋	1:31.4	2.0	4-3-2-2	40.1	5.2	2	482	0		坂本和也		平井克彦	5.0
5	7	7		ウォーターティアナ	牝8	54.0		竹村達也	1:31.8	2.1/2	8-8-6-7	39.8	34.5	9	488	-3		長南和宏		山岡良一	4.0
6	1	1		フーゴ	牝6	54.0		廣瀬航	1:32.4	3.1/2	3-4-5-5	40.9	7.0	5	462	1		高本友芳		宮田美恵子	
7	4	4		タケマルルーチェ	牝3	54.0		鴨宮祥行	1:32.8	2.1/2	10-10-10-8	40.2	27.5	8	436	7		長倉功		竹内勝之	
8	6	6		カフジブルー	セ5	56.0		笹田知宏	1:33.2	2.1/2	2-2-3-6	41.9	12.4	6	477	-1		新子雅司		山崎郡	
9	2	2		アアラヴァ	牝4	54.0		松木大地	1:33.8	3.1/2	5-5-8-9	41.9	20.9	7	447	-1		保利幸作		福田真奈	
10	8	9		キャプテンカーク	牡3	55.0		板野央	1:33.8	ハナ	7-7-9-10	41.7	74.1	10	457	17		三宅直之		武井啓透	
