rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	7		ジェッティー	牡4	56.0		小谷周平	1:20.7		6-6-6-6	38.2	12.3	4	449	-7		溝橋利喜		小林聖子	90.0
2	1	1		レーニンテソーロ	牡4	56.0		下原理	1:20.8	クビ	3-3-3-3	38.7	2.4	1	509	-4		渡瀬寛彰		了徳寺健二ホールディ	36.0
3	4	4		マルカフォルトゥナ	牝3	51.0		長尾翼玖	1:20.9	クビ	1-1-1-1	39.1	3.4	3	465	4		橋本忠明		日下部猛	22.5
4	7	8		クリー	牡5	56.0		永井孝典	1:21.0	1/2	2-2-2-2	39.1	3.0	2	475	-2		盛本信春		坂東まさ子	13.5
5	5	5		フセノチェリー	牝3	51.0		佐々木世	1:21.0	アタマ	3-4-4-5	38.7	16.8	5	407	-3		盛本信春		池田守	9.0
6	2	2		パサラン	牡4	56.0		田中学	1:21.3	2.0	7-6-5-4	38.8	18.3	6	443	-3		橋本忠明		薪浦亨	
7	8	9		ジュンスピード	牝4	54.0		鴨宮祥行	1:22.5	7.0	8-8-8-7	39.6	147.0	8	439	4		北野真弘		橋本政信	
8	8	10		ハッピーハナコサン	牝5	52.0		大山龍太	1:23.3	5.0	5-5-7-9	40.8	142.1	7	451	1		山元博徳		（株）ファーストビ	
9	3	3		クベーラ	牡9	56.0		渡瀬和幸	1:23.3	ハナ	9-9-9-8	40.1	365.1	10	477	2		山口浩幸		冨田藤男	
10	6	6		イグナシオ	牡8	56.0		松本幸祐	1:24.7	9.0	10-10-10-10	41.2	193.4	9	520	-8		西村守幸		（株）ファーストビ	
