日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/05/19	雨	3	10	6	6	8.2	3	5	54.0	不	1:32.5	2.3	8-7-3	0.0-38.8	39.9	名古屋	202148051903	C17組	202148051903	a023e	友森翔太	ダ	1400	482	-1	2.6
2021/05/04	晴	2	10	5	5	11.3	4	4	54.0	良	1:32.7	0.9	7-7-4	0.0-40.1	39.9	名古屋	202148050402	C18組	202148050402	a023e	友森翔太	ダ	1400	483	-5	3.8
2021/04/21	晴	2	11	6	6	13.9	4	2	54.0	良	1:32.3	0.6	6-6-3	0.0-39.9	39.1	名古屋	202148042102	C18組	202148042102	a023e	友森翔太	ダ	1400	488	8	10.2
2021/04/05	晴	7	12	6	7	98.0	9	5	54.0	重	1:32.7	1.5	8-8-9	0.0-40.5	40.4	名古屋	202148040507	C19組	202148040507	a023e	友森翔太	ダ	1400	480	2	1.3
2021/03/24	晴	4	11	8	11	93.2	9	11	54.0	稍	1:36.5	3.9	2-2-8	0.0-41.9	45.5	名古屋	202148032404	C14組	202148032404	a023e	友森翔太	ダ	1400	478	-11	0.0
2021/03/09	曇	4	11	1	1	6.5	5	5	54.0	重	1:33.7	1.6	6-8-6	0.0-41.0	41.6	名古屋	202148030904	C20組	202148030904	a023e	友森翔太	ダ	1400	489	4	2.4
2021/02/24	晴	8	10	8	9	22.4	4	10	54.0	良	1:35.4	4.2	2-2-6	0.0-40.2	44.1	名古屋	202148022408	矢作古川特別	202148022408	a023e	友森翔太	ダ	1400	485	-4	0.0
2021/01/26	晴	3	11	1	1	6.7	4	1	54.0	重	1:34.0	-0.1	4-4-3	0.0-41.1	40.7	名古屋	202148012603	C23組	202148012603	a023e	友森翔太	ダ	1400	489	-5	30.0
2021/01/14	晴	12	12	6	8	20.9	6	10	54.0	良	1:50.9	3.6	5-5-7	0.0-40.8	43.6	名古屋	202148011412	堀川特別	202148011412	a023e	友森翔太	ダ	1600	494	-3	0.0
2021/01/01	晴	1	10	3	3	2.6	1	1	54.0	稍	0:52.2	-0.2	3	0.0-38.1	37.9	名古屋	202148010101	C26組	202148010101	a023e	友森翔太	ダ	800	497	3	30.0
2020/12/22	晴	1	10	7	8	1.9	1	3	54.0	良	0:52.2	0.6	2	0.0-37.8	38.3	名古屋	202048122201	C26組	202048122201	a023e	友森翔太	ダ	800	494	-9	5.4
2020/12/07	晴	1	10	7	8	4.0	3	6	54.0	良	0:53.0	0.7	2	0.0-38.3	38.5	名古屋	202048120701	C27組	202048120701	a023e	友森翔太	ダ	800	503	0	0.0
