waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017106374	ウォーターウキウキ	牝5	55.0	01015	古川吉	01066	岡田	468	4
2	2	2018110132	アメリカンエール	牡4	57.0	01091	丹内	01054	戸田	498	-6
2	3	2018101618	ウインメイユール	牝4	52.0	01192	横山琉	01058	大久保	420	2
3	4	2018110119	トップスターサン	牡4	56.0	01178	斎藤	01184	四位	498	4
3	5	2017103142	ヌンカプト	牡5	57.0	01161	菊沢	01189	堀内	456	2
4	6	2018105319	マテンロウルビー	牝4	52.0	01186	角田和	01098	野中	458	4
4	7	2018105363	レッドロムルス	牡4	57.0	01160	荻野極	01183	辻野	454	6
5	8	2018106692	アクセル	牡4	57.0	01171	西村淳	01171	小手川	514	-10
5	9	2018105469	シュルレアリスト			01092	津村	01110	清水久		
6	10	2018100126	クリノクラール	牡4	57.0	01037	太宰	01161	武英	496	-4
6	11	2018100621	トーホウスザク	牡4	57.0	01144	菱田	00431	谷	480	0
7	12	2017105028	アピテソーロ	牡5	57.0	01117	丸田	01074	奥平	494	4
7	13	2016102884	クリノイナヅマオー	牡6	57.0	01085	松岡	01031	伊藤伸	494	13
8	14	2018101565	ゼンノナイン	牡4	57.0	00666	武豊	01092	松永幹	508	-12
8	15	2018104368	リーベサンライズ	牝4	55.0	01157	鮫島駿	01072	河内	444	2
