rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		キラカイドウ	セ3	56.0		的場文男	1:44.4		7-6-7-6	38.9	3.7	1	409	-7		上杉昌宏		東海物流（有）	220.0
2	5	6		ティアラキング	セ3	56.0		和田譲治	1:44.5	1/2	6-5-5-4	39.2	5.8	3	559	-4		宗形竹見		藤本栄史	88.0
3	6	8		ガンブーツダンス	牡3	56.0		藤本現暉	1:44.6	1/2	2-2-2-2	39.7	12.7	7	501	0		中道啓二		松田整二	55.0
4	6	7		ウォーバックス	牡3	56.0		江里口裕	1:45.0	2.0	4-4-4-3	39.7	132.6	11	476	-2		高橋清顕		今中俊平	33.0
5	7	10		パラリーガル	牝3	54.0		吉井章	1:45.1	1/2	1-1-1-1	40.2	64.1	10	405	-7		嶋田幸晴		小菅誠	22.0
6	4	4		ゼンニン	牡3	56.0		町田直希	1:45.1	ハナ	8-8-9-10	39.4	6.6	5	522	1		佐野謙二		和田博美	
7	3	3		アウィウィリオ	牝3	52.0		篠谷葵	1:45.4	1.1/2	3-3-3-5	40.1	20.4	8	437	-1		吉井竜一		佐野幸一郎	
8	2	2		サンドアラバスタ	牡3	56.0		酒井忍	1:45.4	アタマ	10-8-9-8	39.7	7.8	6	454	-7		吉井竜一		星加浩一	
9	8	11		ベットオール	牝3	54.0		笹川翼	1:45.7	1.1/2	11-11-11-11	39.7	5.2	2	406	-2		森下淳平		伏木田達之	
10	5	5		サバノミッソーニ	牡3	56.0		瀬川将輝	1:46.3	3.0	11-12-6-6	41.0	6.2	4	447	0		大宮和也		（株）ＭＭＣ	
11	7	9		スカイミント	牝3	51.0		田中洸多	1:46.7	2.0	9-10-12-12	40.9	149.2	12	456	9		櫻木英喜		井上久光	
12	8	12		シビックアムレット	牡3	56.0		矢野貴之	1:47.9	6.0	5-7-8-9	42.6	31.9	9	423	-5		米田英世		国枝久美子	
