rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		スターライトブルー	牡5	54.0		吉田豊	2:36.8		1-1-1-1	37.7	9.3	5	512	-4		戸田博文		青芝商事	1,521.0
2	3	3		イルフォーコン	牡6	54.0		田辺裕信	2:37.3	3.0	8-8-7-5	37.2	4.4	2	468	6		武市康男		Ｈ．ＦＡｓｓｏｃｉａｔｉｏｎ	606.0
3	2	2		キタサンヴィクター	牡4	54.0		横山典弘	2:37.5	1.1/4	5-5-2-3	38.1	10.1	7	502	4		本田優		大野商事	383.0
4	8	10		ギガバッケン	牡4	54.0		内田博幸	2:37.8	2.0	2-2-2-2	38.5	5.9	3	550	6		中川公成		ノルマンディーサラブレッドレーシング	230.0
5	5	5		ミラクルヒッター	牡4	54.0		田中勝春	2:38.0	3/4	6-6-4-4	38.2	17.2	8	494	-4		菊川正達		丸岡啓一	150.0
6	1	1		フーズサイド	牡3	53.0		武士沢友	2:38.1	3/4	9-9-8-7	37.9	3.2	1	470	6		堀井雅広		西森功	
7	7	7		カカアコ	牝5	51.0		藤田菜七	2:38.8	4.0	6-6-8-9	38.5	48.7	9	464	-12		小崎憲		山住勲	
8	8	9		アバオアクー	牡7	54.0		大野拓弥	2:39.0	1.1/4	10-10-8-8	38.7	9.7	6	510	-12		新開幸一		外池榮一郎	
9	6	6		レオステップアップ	牡4	54.0		黛弘人	2:39.3	2.0	3-3-6-9	39.4	6.5	4	488	-2		奥平雅士		レオ	
10	4	4		アークカンパネラ	牡4	54.0		丹内祐次	2:39.6	2.0	4-3-4-5	39.9	65.7	10	500	0		矢野英一		酒井喜生	
