rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	6		アカイトリノムスメ	牝3	54.0		戸崎圭太	1:33.3		6-5	34.4	4.9	2	450	4		国枝栄		金子真人ホールディングス	3,558.8
2	5	9		アールドヴィーヴル	牝3	54.0		松山弘平	1:33.3	クビ	10-10	34.1	9.5	5	428	-18		今野貞一		近藤英子	1,416.8
3	1	2		ククナ	牝3	54.0		ルメール	1:33.4	クビ	8-7	34.3	3.2	1	452	2		栗田徹		キャロットファーム	888.4
4	6	11		エイシンヒテン	牝3	54.0		団野大成	1:33.5	3/4	1-1	35.1	21.0	8	440	-10		渡辺薫彦		栄進堂	530.0
5	2	3		イズンシーラブリー	牝3	54.0		三浦皇成	1:33.5	アタマ	12-11	34.2	65.0	12	430	-2		加藤征弘		諸江幸祐	350.0
6	4	7		ステラリア	牝3	54.0		福永祐一	1:33.6	1/2	14-15	34.1	6.5	4	476	0		斉藤崇史		社台レースホース	
7	5	10		サルビア	牝3	54.0		横山典弘	1:33.7	3/4	3-3	34.9	47.5	10	458	4		鈴木孝志		岡浩二	
8	8	16		ハッピーオーサム	牝3	54.0		岩田望来	1:33.9	1.1/4	13-14	34.5	41.0	9	472	-2		藤原英昭		馬場幸夫	
9	7	14		インフィナイト	牝3	54.0		北村友一	1:34.0	1/2	2-2	35.3	19.2	7	496	12		音無秀孝		サンデーレーシング	
10	1	1		スライリー	牝3	54.0		石川裕紀	1:34.3	1.3/4	10-11	35.0	148.9	16	430	6		相沢郁		ヒダカ・ブリーダーズ・ユニオン	
11	7	13		ミヤビハイディ	牝3	54.0		吉田豊	1:34.5	1.1/2	8-7	35.4	89.1	14	474	-4		高橋文雅		村上義勝	
12	4	8		カイトゲニー	牝3	54.0		柴田大知	1:34.6	クビ	3-3	35.8	52.8	11	484	12		和田雄二		本田恒雄	
13	2	4		リフレイム	牝3	54.0		木幡巧也	1:34.6	1/2	5-5	35.7	5.4	3	490	2		黒岩陽一		山口裕介	
14	3	5		メインターゲット	牝3	54.0		田辺裕信	1:34.7	クビ	6-7	35.6	135.1	15	496	-4		杉浦宏昭		吉田千津	
15	6	12		カナリキケン	牝3	54.0		Ｍ．デム	1:34.8	3/4	15-11	35.5	85.5	13	480	-2		竹内正洋		由井健太郎	
16	8	15		レッジャードロ	牝3	54.0		藤田菜七	1:35.0	1.1/4	16-16	35.3	12.2	6	442	-4		戸田博文		大谷正嗣	
