日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/12	晴	10	16	6	11	73.2	13	9	57.0	良	2:00.4	1.2	12-13-12-10	36.1-35.4	35.8	中京	202207020110	恋路ケ浜特別(2勝クラス)	202207020110	01181	芝	2000	492	0	0.0
2021/10/16	曇	10	11	4	4	8.8	5	10	57.0	良	2:01.3	1.2	7-7-8-7	36.0-36.9	36.7	阪神	202109040310	北國新聞杯(2勝クラス)	202109040310	01126	芝	2000	492	4	0.0
2021/09/25	曇	10	12	3	3	20.0	7	9	57.0	良	2:32.9	1.0	8-8-6-8	30.1-35.9	36.2	中山	202106040610	九十九里特別(2勝クラス)	202106040610	01122	芝	2500	488	-6	0.0
2021/09/04	曇	10	13	5	7	10.3	4	4	55.0	稍	2:02.0	0.3	7-7	36.7-35.3	34.4	新潟	202104040710	赤倉特別(2勝クラス)	202104040710	01075	芝	2000	494	0	230.0
2021/08/22	晴	10	12	2	2	13.0	5	4	57.0	稍	2:14.1	0.3	9-10-10-8	35.8-37.0	36.4	新潟	202104040410	阿賀野川特別(2勝クラス)	202104040410	01122	芝	2200	494	2	230.0
2021/06/06	曇	9	10	8	10	14.8	5	3	57.0	良	1:59.8	0.4	9-7-7	37.8-34.2	33.9	東京	202105030209	ホンコンJCT(2勝クラス)	202105030209	01179	芝	2000	492	0	383.1
2021/05/23	晴	9	10	2	2	9.5	5	4	57.0	良	1:46.5	0.3	5-5-5	35.7-35.0	33.9	東京	202105021009	調布特別(2勝クラス)	202105021009	01096	芝	1800	492	0	230.0
2021/05/01	曇	10	8	3	3	3.5	2	1	57.0	稍	2:01.1	0.0	4-4	35.0-36.1	35.9	新潟	202104010710	姫川特別(1勝クラス)	202104010710	01171	芝	2000	492	-4	1085.2
2021/04/11	晴	10	15	3	4	5.4	3	4	57.0	良	2:02.1	0.3	3-2	37.2-33.4	33.5	新潟	202104010210	石打特別(1勝クラス)	202104010210	01171	芝	2000	496	6	160.0
2020/12/13	曇	8	18	2	3	4.2	2	6	55.0	良	2:02.3	0.3	14-14-14-14	36.5-35.9	35.1	中京	202007030408	3歳以上1勝クラス	202007030408	01168	芝	2000	490	4	0.0
2020/11/15	晴	6	9	5	5	9.9	4	2	54.0	良	2:00.7	0.0	6-7-8-5	36.8-34.2	33.6	阪神	202009050406	3歳以上1勝クラス	202009050406	01180	芝	2000	486	-2	300.0
2020/10/31	晴	8	12	4	4	6.0	3	8	55.0	良	2:02.4	0.6	2-3-3	38.0-33.9	34.3	東京	202005040708	3歳以上1勝クラス	202005040708	01096	芝	2000	488	0	0.0
2020/10/11	曇	7	14	4	6	3.2	1	3	55.0	稍	1:48.1	0.4	6-5-4	36.1-34.8	34.9	東京	202005040207	3歳以上1勝クラス	202005040207	01096	芝	1800	488	0	190.0
2020/06/28	曇	8	9	8	8	2.5	1	2	54.0	不	2:03.1	0.2	8-6-4	35.1-37.2	37.2	東京	202005030808	3歳以上1勝クラス	202005030808	01122	芝	2000	488	2	300.0
2020/06/06	曇	9	13	6	8	3.9	3	4	54.0	良	1:46.6	0.2	10-10-11	36.0-34.0	33.2	東京	202005030109	国分寺特別(1勝クラス)	202005030109	01122	芝	1800	486	2	160.0
2020/05/09	曇	11	11	3	3	103.8	10	3	56.0	良	2:00.2	0.4	3-3-3	36.7-33.8	34.0	東京	202005020511	プリンシパルS(L)	202005020511	01096	芝	2000	484	0	503.9
2020/04/11	晴	10	15	5	8	7.6	3	4	56.0	良	2:01.4	0.7	11-10-10-9	35.8-35.7	35.4	福島	202003010110	ひめさゆり賞(1勝クラス)	202003010110	01117	芝	2000	484	4	150.0
2020/01/12	曇	9	13	7	11	6.2	4	7	56.0	良	1:56.4	2.1	5-5-2-2	36.0-39.9	41.7	中山	202006010409	黒竹賞(1勝クラス)	202006010409	01127	ダ	1800	480	-2	0.0
2019/12/28	晴	11	13	7	10	157.2	11	8	55.0	良	2:02.9	1.5	10-8-9-9	36.5-36.4	36.9	中山	201906050911	ホープフルS(G1)	201906050911	01122	芝	2000	482	2	0.0
2019/11/30	晴	9	12	6	8	28.0	6	6	55.0	良	1:59.4	0.5	10-10-8-7	35.7-36.1	35.8	中山	201906050109	葉牡丹賞(1勝クラス)	201906050109	01096	芝	2000	480	6	0.0
2019/08/31	曇	11	12	7	9	38.2	6	8	54.0	稍	1:52.0	1.6	4-3-3-1	36.0-37.3	38.6	札幌	201901020511	札幌2歳S(G3)	201901020511	01093	芝	1800	474	-4	0.0
2019/07/13	曇	5	16	7	14	2.8	1	1	54.0	良	1:50.6	-0.2	4-4-2-1	37.4-35.5	35.4	福島	201903020505	2歳新馬	201903020505	00689	芝	1800	478	0	700.0
