着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1		2	---	3	000a012adf	牡	3			57.0	128.74	0			05495	0ゴスデン	00nan	0.0	2015A6a00403
2		3	---	1	000a012ae6	牡	3			57.0		2.1/2			00875	00970	00nan	0.0	2015A6a00403
3		1	---	2	000a0128f7	牡	3			57.0		3.1/2			05527	ボールディング	00nan	0.0	2015A6a00403
4		7	---	6	Nafaqa	牡	3			57.0		大			0ハナガン	00ヒルズ	00nan	0.0	2015A6a00403
5		5	---	7	Lord Ben Stack	牡	3			57.0		1.3/4			0タドホー	00バーク	00nan	0.0	2015A6a00403
6		8	---	5	Ol Man River	牡	3			57.0		3/4			J.オブラ	オブライエン	00nan	0.0	2015A6a00403
7		4	---	2	John F Kennedy	牡	3			57.0		大			00ムーア	オブライエン	00nan	0.0	2015A6a00403
1		5	---	1	000a012adf	牡	3			57.0	152.3	0			00875	00970	00nan	0.0	2015A6a00605
2		7	---	2	000a012ae6	牡	3			57.0		3.1/2			05495	00970	00nan	0.0	2015A6a00605
3		11	---	8	000a012afc	牡	3			57.0		4			a033e	05665	00nan	0.0	2015A6a00605
4		4	---	3	000a0128f9	牡	3			57.0		2			05366	05518	00nan	0.0	2015A6a00605
5		3	---	9	000a012af2	牡	3			57.0		1.3/4			05031	a02fc	00nan	0.0	2015A6a00605
6		8	---	5	000a012aee	牡	3			57.0		1.1/4			a02a0	05518	00nan	0.0	2015A6a00605
7		6	---	7	000a012aec	牡	3			57.0		1.1/2			a02e9	05518	00nan	0.0	2015A6a00605
8		1	---	12	000a012b07	牡	3			57.0		ハナ			a02e8	a031c	00nan	0.0	2015A6a00605
9		10	---	11	000a012b02	牡	3			57.0		5			05575	00nan	00nan	0.0	2015A6a00605
10		9	---	10	000a012afe	牡	3			57.0		1/2			a02fd	05634	00nan	0.0	2015A6a00605
11		2	---	4	000a0128f7	牡	3			57.0		アタマ			05527	05519	00nan	0.0	2015A6a00605
12		12	---	5	000a012afa	牡	3			57.0		8			05531	a031f	00nan	0.0	2015A6a00605
1		8	---	5	000a013310	牝	3			55.0	129.92	0			a02a9	a0310	00nan	0.0	2015A6a01f04
2		6	---	1	000a012adf	牡	3			56.5		クビ			00875	00970	00nan	0.0	2015A6a01f04
3		4	---	3	000a0126ce	牡	4			60.0	130.5	3.1/2			05374	a030c	00nan	0.0	2015A6a01f04
4		7	---	2	000a0134c5	牡	3			56.5		1.1/4			05039	a02fe	00nan	0.0	2015A6a01f04
5		3	---	7	000a0134c7	牡	7			60.0		1/2			a0325	00970	00nan	0.0	2015A6a01f04
6		2	---	4	000a0127cb	牡	5			60.0		アタマ			05495	00[外]	00nan	0.0	2015A6a01f04
7		1	---	5	000a0134c9	牡	4			60.0		大			a02a0	05518	00nan	0.0	2015A6a01f04
10		8	---	9	2009105928	牡	6			57.5		0.0			05473	00386	00nan	0.0	2015A6a01002
