rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	15		スカイソング	牝5	55.0		勝浦正樹	1:46.3		9-10-2-3	37.9	24.1	7	466	2		古賀史生		西村專次	750.0
2	2	3		レンブランサ	牝4	54.0		川又賢治	1:46.7	2.1/2	4-4-2-2	38.4	3.5	1	438	0		宮本博		名古屋友豊	300.0
3	8	14		シネマソングス	牝4	55.0		丸山元気	1:47.0	2.0	7-8-1-1	38.7	4.5	3	416	-14		小笠倫弘		グリーンファーム	190.0
4	5	8		ポルカシュネル	牝4	52.0		藤田菜七	1:48.2	7.0	14-14-13-11	38.4	4.1	2	474	-4		畠山吉宏		社台レースホース	110.0
5	3	5		エバーパッション	牝6	53.0		菊沢一樹	1:48.6	2.1/2	9-9-11-11	39.0	82.9	11	450	-4		小笠倫弘		宇田豊	75.0
6	4	6		ラヴノット	牝4	52.0		小林凌大	1:48.7	クビ	4-5-4-4	39.7	116.5	12	482	0		小西一男		ノルマンディーサラブレッドレーシング	
7	5	9		フジノシャイン	牝4	55.0		丸田恭介	1:49.1	2.1/2	14-14-11-9	39.5	41.7	9	472	0		和田雄二		遠藤良一	
8	6	11		トラストマヴィア	牝6	55.0		長岡禎仁	1:49.1	クビ	12-13-8-5	39.8	30.2	8	488	-2		羽月友彦		菅波雅巳	
9	1	1		クリノヴィクトリア	牝5	52.0		山田敬士	1:49.4	1.3/4	2-2-7-7	40.3	6.3	4	440	4		高市圭二		栗本博晴	
10	3	4		ヒスイ	牝5	55.0		杉原誠人	1:49.6	1.0	12-11-15-11	39.7	76.9	10	494	2		加藤士津		清水敏	
11	6	10		ビップベリンダ	牝4	55.0		鮫島克駿	1:49.8	1.1/4	11-11-13-14	40.0	22.4	6	504	6		松下武士		鈴木邦英	
12	4	7		ラファーガ	牝7	55.0		丹内祐次	1:49.8	アタマ	7-7-8-9	40.5	127.7	13	478	-3		本間忍		岡田壮史	
13	2	2		リオファンク	牝5	54.0		木幡巧也	1:50.3	3.0	2-3-4-5	41.4	197.9	14	478	-1		松山将樹		阿部善武	
14	7	13		ミコジェンヌ	牝4	55.0		横山和生	1:50.5	1.1/4	6-6-8-14	41.2	284.2	15	442	2		稲垣幸雄		古賀慎一	
15	7	12		デイジーブリランテ	牝4	53.0		西村淳也	1:53.0	大	1-1-4-7	44.1	6.3	5	456	-12		鮫島一歩		三嶋牧場	
