rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	2		ステイキングダム	牡6	57.0		吉田隼人	1:49.2		11-9-11-9	35.6	7.7	3	430	4		吉村圭司		社台レースホース	750.0
2	8	16		ルナーランダー	牡6	55.0		西村淳也	1:49.2	ハナ	8-9-7-4	35.9	4.5	2	510	2		岡田稲男		ゴドルフィン	300.0
3	1	1		プリンセスルーラー	牝5	55.0		義英真	1:49.3	3/4	5-4-6-7	36.1	2.8	1	474	0		高橋康之		大森悌次	190.0
4	8	15		コペルニクス	牡5	56.0		横山武史	1:49.4	クビ	11-12-12-9	35.7	17.9	7	446	2		菊沢隆徳		近藤英子	110.0
5	4	8		ウインオルビット	牡4	57.0		丹内祐次	1:49.4	クビ	2-3-5-4	36.5	21.5	8	490	0		青木孝文		ウイン	75.0
6	7	14		ソールライト	牡4	54.0		岩田望来	1:49.8	2.1/2	4-4-2-2	37.1	7.8	4	488	4		蛯名利弘		畑佐博	
7	2	3		オーデットエール	セ4	57.0		松田大作	1:49.8	クビ	8-6-7-8	36.5	8.3	5	480	-2		須貝尚介		中村昭博	
8	5	9		ギャツビー	牡6	57.0		丸山元気	1:49.9	クビ	2-2-2-2	37.3	15.9	6	452	-6		鮫島一歩		ＣＨＥＶＡＬＡＴＴＡＣＨＥ	
9	3	6		イルルーメ	牡4	57.0		横山和生	1:50.0	1/2	15-14-1-1	37.7	47.6	11	484	-2		高市圭二		西森鶴	
10	3	5		ルックアットミー	牝5	55.0		伴啓太	1:50.2	1.1/2	16-16-16-13	35.9	79.4	14	484	-2		高橋義博		高橋信博	
11	5	10		ブラックイメル	牝4	55.0		荻野極	1:50.3	クビ	14-14-14-13	36.1	155.0	15	476	0		小野次郎		ケーエスＨＤ	
12	6	11		クィーンビー	牝6	52.0		木幡育也	1:50.5	1.1/4	5-6-10-12	37.0	44.2	10	488	16		田中清隆		和田牧場	
13	6	12		ベルウッドヘルタ	牡4	57.0		菱田裕二	1:50.5	アタマ	7-6-7-11	37.2	61.8	12	500	-17		高橋文雅		鈴木照雄	
14	2	4		アトムアストレア	牝4	52.0		大塚海渡	1:50.7	1.1/4	13-13-14-13	36.6	162.8	16	460	4		勢司和浩		永井廣司	
15	7	13		アピールバイオ	牝5	54.0		木幡巧也	1:51.0	2.0	1-1-2-4	38.3	24.9	9	456	-4		牧光二		バイオ	
16	4	7		サイレントアスカ	牝5	55.0		小崎綾也	1:51.7	4.0	8-9-12-13	37.9	70.4	13	470	-12		小崎憲		高野哲	
