waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2015103495	ノーブルバルカン			a0429	七夕裕次	05685	板垣吉則	452	4
2	2	2017105378	ルドヴィコ			05490	山本政聡	a03ff	永田幸宏	442	-1
3	3	2015100262	アラレチャン			05542	高松亮	05417	佐藤雅彦	440	-4
4	4	2012104569	ボルドネス			05087	関本淳	a01e0	晴山厚司	484	0
5	5	2017101085	ミツカネショコラ			05294	村上忍	05720	伊藤和忍	418	2
5	6	2016100302	クリスタルバローズ			a01e8	坂口裕一	05123	村上昌幸	495	4
6	7	2014105829	ザウォルドルフ			05463	高橋悠里	a02eb	飯田弘道	502	-7
6	8	2016101461	スピードボンバー			05591	塚本涼人	05157	及川良春	427	2
7	9	2015102299	スガノブリランテ			05445	山本聡哉	a02a3	千葉幸喜	458	6
7	10	2017103091	ユニティコ			05552	鈴木祐	a024c	櫻田康二	474	-10
8	11	2017101762	ユイノリオン			a01d1	木村暁	05709	千葉博次	429	-5
8	12	2015106061	キャニオンアンジュ			a03fd	関本玲花	05709	千葉博次	412	0
