waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2014103589	マイネルバローネ			a01d1	木村暁	05358	新田守	485	-1
2	2	2017101278	コンバットヘニー			a0429	七夕裕次	05555	三野宮通	434	2
3	3	2017101583	アークオブメジャー			05463	高橋悠里	05029	伊藤和	418	-4
4	4	2014105604	ノットオンリー			a03fd	関本玲花	05029	伊藤和	442	1
5	5	2014102180	パラボラ			05183	南郷家全	05654	櫻田浩樹	515	5
6	6	2017102806	ナガラチェリー			05571	菅原辰徳	05481	瀬戸幸一	401	-9
7	7	2012104472	スズヨローズ			05577	岩本怜	05137	石川栄	478	4
7	8	2014106131	テソーロ			05490	山本政聡	05089	小林義明	486	-3
8	9	2016105245	ミオリパヤヤーム			05591	塚本涼人	05417	佐藤雅彦	446	-3
8	10	2017102926	ノボユキ			05445	山本聡哉	05720	伊藤和忍	446	-3
