rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	2		マヤノハンパネー	牡3	54.0		宮下瞳	1:31.6		1-1-1	39.7	3.5	2	487	-1		川西毅		田所英子	30.0
2	8	10		マニピュレート	牝3	54.0		丸山真一	1:31.7	クビ	3-3-2	39.5	34.3	8	431	-2		坂口義幸		（有）長谷川牧場	8.4
3	8	9		オンマイオウン	牝3	54.0		今井貴大	1:32.6	4.0	5-4-4	40.2	19.6	6	455	-1		竹口勝利		田頭勇貴	4.8
4	3	3		ジャングルランブル	牡3	56.0		村上弘樹	1:32.8	1.1/2	8-7-5	40.2	5.9	3	477	-8		地辺幸一		谷謙介	3.0
5	1	1		キョウエイパントル	牝3	54.0		加藤誓二	1:32.9	1/2	7-8-7	40.2	154.2	10	439	6		今津博之		酒井孝敏	1.8
6	5	5		コーヴ	牝3	54.0		加藤利征	1:33.2	1.1/2	4-5-5	40.8	6.3	4	426	-7		本名信行		（株）ファーストビ	
7	7	7		ウインヴァモス	牡3	56.0		戸部尚実	1:34.1	4.0	6-6-8	41.6	2.3	1	460	1		川西毅		谷口祐人	
8	7	8		サンテレホート	牝3	54.0		加藤聡一	1:34.1	クビ	2-2-3	42.0	82.2	9	464	0		竹口勝利		（株）ボンズ	
9	6	6		パオラレジーナ	牝3	51.0		岩田望来	1:34.3	3/4	9-10-10	41.2	28.8	7	432	6		角田輝也		岩田幸哉	
10	4	4		ハイワールド	牡3	56.0		宇都英樹	1:34.6	1.1/2	10-9-9	41.6	13.0	5	416	-1		倉地学		服部新平	
