rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	8		サンダルース	牝4	54.0		森泰斗	1:38.5		3-3-3-1	39.4	2.9	2	445	-3		工藤伸輔		（株）アプエンテ	80.0
2	6	7		ハイパワーゴッド	牡5	56.0		町田直希	1:38.6	クビ	9-9-6-5	38.5	2.0	1	481	1		佐々木功		潤間力夫	28.0
3	7	9		エスティローレル	牝4	54.0		本橋孝太	1:38.9	1.1/2	4-4-4-2	39.6	6.4	3	437	-7		小久保智		青木正男	16.0
4	5	5		ニシノマジック	牡7	56.0		高橋哲也	1:39.3	2.0	6-5-5-6	39.5	191.3	10	493	7		冨田敏男		冨田藤男	12.0
5	8	12		ヘヴンオンアース	牝5	54.0		加藤和博	1:39.7	2.0	8-8-7-7	39.6	14.3	5	426	-1		川島豊		（株）ファーストビ	8.4
6	7	10		ミライヘノサイン	牝6	50.0		中島良美	1:40.0	1.1/2	7-7-9-8	39.9	46.5	8	454	4		冨田敏男		冨田藤男	
7	1	1		ピースタイム	牡7	56.0		内田利雄	1:40.1	1/2	11-10-10-9	39.4	26.6	6	488	-2		藤原智行		加藤鈴幸	
8	5	6		ワイヤトゥワイヤー	牡6	56.0		石崎駿	1:40.5	2.0	10-11-11-10	39.5	13.6	4	506	-3		海馬澤司		（株）バスター	
9	3	3		マイネルマリポッサ	牡4	56.0		半澤慶実	1:40.6	クビ	2-2-2-4	41.7	42.6	7	477	-4		横山保		北原大史	
10	2	2		マキバハミドリ	牝4	54.0		見越彬央	1:41.0	2.0	1-1-1-3	42.1	191.3	10	456	12		長谷川忍		井田荘一郎	
11	8	11		ブレーヴチェイサー	セ5	56.0		繁田健一	1:43.4	大	5-6-8-11	43.4	55.2	9	479	-3		川村守男		（有）吉田牧場	
除	4	4		スピリッツスパート	セ4	56.0		保園翔也					---		485	2		川村守男		（同）ＪＰＮ技研	
