rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	1	1		ノーブルパレス	牡3	56.0		山本政聡	1:26.8		4-3-5-2	37.8	8.1	3	467	3		板垣吉則		吉木伸彦	45.0
2	4	4		アークオブメジャー	牝4	52.0		関本玲花	1:27.2	2.1/2	2-2-1-1	38.4	4.5	2	424	1		伊藤和		成瀬篤司	15.8
3	3	3		ザイオン	牡6	56.0		山本聡哉	1:27.7	3.0	7-7-7-4	38.3	1.6	1	474	2		佐々木由		小泉修	9.0
4	8	11		メジャーハリケーン	牡5	57.0		阿部英俊	1:27.9	1.1/4	5-5-4-3	38.9	12.6	4	495	8		新田守		高橋敏英	4.5
5	7	8		ピンクキャンディー	牝5	55.0		高橋悠里	1:28.0	3/4	6-6-6-5	38.8	16.9	6	482	2		小林俊彦		千葉重雄	2.3
6	7	9		パーセプトロン	牡4	56.0		村上忍	1:28.3	1.3/4	3-4-2-5	39.5	31.6	8	506	6		板垣吉則		杉浦和也	
7	6	6		ジョヴィネッツァ	セ4	56.0		岩本怜	1:28.3	アタマ	10-9-8-8	38.8	16.2	5	454	-7		平澤芳三		高橋貢	
8	8	10		ケイリュウアサヒ	牝4	55.0		鈴木祐	1:28.4	クビ	9-9-9-8	38.7	29.6	7	384	-1		工藤裕孝		鎌田隆哉	
9	6	7		スズヨローズ	牝9	54.0		菅原辰徳	1:28.5	1/2	11-11-11-11	38.2	107.1	10	476	3		石川栄		後藤順男	
10	2	2		リュウノヒミコ	牝3	52.0		七夕裕次	1:29.1	4.0	8-8-10-8	39.3	196.8	11	424	9		村上実		蓑島竜一	
11	5	5		キャッスルシエル	セ6	56.0		南郷家全	1:29.2	クビ	1-1-3-5	40.6	78.6	9	448	-2		櫻田浩樹		城市公	
