rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		シェイクユアボディ	牡5	56.0		小松丈二	1:24.5		4-4-2-2	38.3	4.7	2	543	-5		真島元徳		平井裕	40.0
2	1	1		キクノピオニール	牡5	56.0		石川慎将	1:24.8	1.1/2	1-1-1-1	38.9	6.2	3	482	-2		山田徹		菊池五郎	12.0
3	6	6		キタノシャガール	牡6	56.0		飛田愛斗	1:25.0	1.0	10-9-6-4	38.2	57.8	7	529	-4		三小田幸		北原大史	6.4
4	4	4		オリエンタルポリス	牡8	56.0		鮫島克也	1:25.0	クビ	7-7-5-3	38.4	10.7	4	500	0		頼本盛行		谷謙介	3.2
5	3	3		メイショウレイゲツ	牝4	54.0		倉富隆一	1:25.1	3/4	6-6-8-8	38.2	1.7	1	475	-11		川田孝好		松本好雄	2.4
6	7	7		トウシンタイガー	セ8	56.0		真島正徳	1:25.3	3/4	9-10-9-6	37.9	12.1	6	509	-2		真島元徳		原久美子	
7	8	10		エイシンシナバー	牝3	54.0		山口勲	1:25.8	2.1/2	5-5-7-9	39.1	11.1	5	480	0		九日俊光		（同）ＪＰＮ技研	
8	2	2		ゴールドパール	牡10	55.0		金山昇馬	1:25.9	1/2	8-8-10-10	38.8	284.8	10	512	-3		三小田幸		楠田雅文	
9	7	8		コールオンミー	牝7	51.0		加茂飛翔	1:26.1	1.0	2-2-4-5	39.9	281.3	9	474	3		三小田幸		北原大史	
10	8	9		ソングオブファイア	牡6	56.0		吉本隆記	1:26.4	1.1/2	3-3-3-7	40.4	268.1	8	467	4		井樋明正		（同）ＪＰＮ技研	
