waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018103343	チャート			00409	鮫島克也	05059	大島静夫	436	15
2	2	2018100264	マリノアマービレ			05501	山下裕貴	05601	東眞市	440	-5
3	3	2018100263	マリノフォーチュン			05579	出水拓人	05601	東眞市	477	9
4	4	2018102397	マカルー			a0291	川島拓	a01e2	頼本盛行	441	6
5	5	2018106138	サンサーラ			a042c	飛田愛斗	05333	矢野久美	481	7
6	6	2018101959	タガノジョリーン			05456	田中純	05450	川田孝好	440	12
6	7	2018101842	モーモーマロン			05491	田中直人	a01eb	井樋明正	376	8
7	8	2018104130	シゲルホンブチョウ			05229	山口勲	05005	九日俊光	488	-6
7	9	2018101743	シルバーコレクター			05601	金山昇馬	05741	池田忠好	469	3
8	10	2018100259	クラウンヒューモア			05587	小松丈二	05601	東眞市	484	8
8	11	2018102853	モーントシャイン			a0273	村松翔太	a0259	柳井宏之	463	12
