rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	6		ビッグディッパー	牡7	56.0		森泰斗	0:46.6		1-1	35.0	3.5	2	532	6		小久保智		芳賀美知子	110.0
2	8	11		リッチアロマ	牝3	51.0		古岡勇樹	0:47.1	2.1/2	2-2	35.3	14.2	6	440	7		水野貴史		シグラップ・マネジメ	38.5
3	1	1		コウユープリプリ	牝6	54.0		和田譲治	0:47.6	2.1/2	5-5	35.2	2.5	1	446	1		宇野木博		加治屋貞光	22.0
4	4	4		ハヤブサピアーノ	牝4	54.0		秋元耕成	0:47.6	クビ	3-3	35.7	8.3	4	515	1		小澤宏次		武田修	16.5
5	6	7		レーヴプルーヴ	牝3	53.0		笹川翼	0:47.8	3/4	4-4	35.4	4.6	3	456	2		繁田健一		（有）エッジ	11.0
6	7	9		アイモンスター	牝5	54.0		福原杏	0:48.1	1.1/2	5-6	35.6	14.7	7	484	1		岡田一男		ライフエンタープライ	
7	5	5		ミスターウラノフ	牡3	52.0		菅原涼太	0:48.3	1.0	8-8	35.8	76.5	8	440	6		長谷川忍		シグラップ・マネジメ	
8	8	10		チバタリアン	牝5	54.0		酒井忍	0:48.5	1.1/2	5-7	36.3	76.9	9	439	1		小林真治		井上久光	
9	3	3		シグラップリンリン	牝6	54.0		橋本直哉	0:48.8	1.1/2	9-9	36.1	13.9	5	459	14		平山真希		杉浦和也	
10	7	8		ゴールデンエポック	セ4	56.0		藤江渉	0:50.8	大	10-10	37.1	396.0	11	476	2		藪口一麻		堀内義孝	
11	2	2		シュネルバレイ	牡8	56.0		加藤和博	0:55.3	大	11-11	41.2	179.8	10	483	-7		川島豊		（株）ファーストビ	
