waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2015105504	ヴェールレガロ			a0420	古岡勇樹	a02c8	小澤宏次	500	4
2	2	2016104608	プロスペリティ			05347	秋元耕成	a02a5	冨田敏男	460	2
3	3	2017104382	トーセンシグナル			05397	吉留孝司	05609	小久保智	537	8
4	4	2017105043	ロッソビアンコ			05342	森泰斗	05609	小久保智	462	18
5	5	2014101117	ウインベザント			05000	酒井忍	05681	新井清重	462	0
5	6	2016101946	ブルベアヴェルデ			05524	笹川翼	a02d5	藤原智行	478	5
6	7	2017100170						a02c6	水野貴史	52	
6	8	2017103158	オーケーゴールド			a017d	橋本直哉	a02a6	平山真希	551	9
7	9	2015103445	アテンコール			05365	山崎誠士	05331	山崎尋美	460	-7
7	10	2017100369	プモリテソーロ			05595	福原杏	a02c6	水野貴史	486	-2
8	11	2017101873	ツクバフタツボシ			a0188	藤江渉	05101	山越光	487	7
8	12	2017106207	オウケンアマゾネス			05455	町田直希	05591	工藤伸輔	455	7
