rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	10		フラヴィアレネット	牝5	54.0		達城龍次	1:14.2		2-1	37.9	5.4	2	420	2		荒井朋弘		（有）馬の友舎	120.0
2	1	1		キングオブヘヴン	セ4	56.0		富澤希	1:15.0	4.0	10-10	37.9	2.4	1	482	2		米田英世		（株）カナヤマホー	48.0
3	7	13		シーシャイン	セ6	56.0		早田功駿	1:15.2	1.1/4	6-6	38.5	15.9	6	476	-5		井上弘之		谷川牧場	30.0
4	8	16		エドノジョウオー	牝4	54.0		町田直希	1:15.3	3/4	12-12	37.9	70.8	11	450	-11		渡辺和雄		遠藤喜松	18.0
5	6	11		ヘルデンレーベン	牡5	54.0		吉井章	1:15.4	1/2	5-4	38.8	7.4	4	512	-6		松浦裕之		星加浩一	12.0
6	3	6		ジュムスヴィアン	牡3	55.0		小林拓未	1:15.4	アタマ	11-11	38.3	45.4	10	472	3		香取和孝		酒井孝敏	
7	5	9		トーセンイマジン	牡3	55.0		横川怜央	1:15.6	1.0	16-15	37.1	136.9	13	474	4		嶋田幸晴		遠藤正子	
8	6	12		モスコミュール	牝3	53.0		岡部誠	1:15.6	クビ	3-3	39.2	40.4	9	458	5		久保杉隆		木村牧場	
9	4	7		レディライク	牝4	54.0		高橋昭平	1:15.9	1.1/2	13-13	38.3	287.8	16	440	-6		佐藤壽		酒井孝敏	
10	7	14		ダージリンクーラー	セ4	56.0		楢崎功祐	1:15.9	アタマ	14-14	37.9	142.6	14	480	1		高野毅		谷口祐人	
11	8	15		ニシノリヒト	牡5	53.0		仲原大生	1:16.0	1/2	8-8	39.1	76.6	12	469	0		市村誠		和氣竜彦	
12	1	2		マーカス	牡4	56.0		矢野貴之	1:16.5	2.1/2	8-9	39.6	5.6	3	484	16		藤田輝信		佐藤範夫	
13	2	3		ヤマクジラ	牡4	53.0		大木天翔	1:17.3	4.0	4-4	40.7	18.6	7	479	-1		佐野謙二		和田博美	
14	3	5		パワーピッチング	牡8	56.0		東原悠善	1:17.9	3.0	15-16	39.6	201.8	15	553	1		秋吉和美		東原英治	
15	2	4		レーヴアデルフィア	牡4	56.0		的場文男	1:18.1	1.0	7-7	41.2	12.7	5	536	7		吉井竜一		白川勝彦	
16	4	8		カズサ	牡4	56.0		千田洋	1:20.5	大	1-1	44.2	19.9	8	490	4		渡辺和雄		丸山機工（株）	
