rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	5	5		サマーボーイ	牡7	56.0		和田譲治	1:31.1		2-2-2-2	40.0	4.1	2	504	10		小久保智		前田亘輝	80.0
2	5	6		キョウエイミーレス	牡6	56.0		笹川翼	1:31.3	1.0	1-1-1-1	40.4	7.3	4	506	-10		内野健二		堀内一夫	28.0
3	8	11		ラブリーギャル	牝6	54.0		見越彬央	1:31.4	1/2	6-7-3-3	40.0	53.6	8	486	6		海馬澤司		（同）ＪＰＮ技研	16.0
4	3	3		ドンキースタイル	牡6	56.0		山崎誠士	1:31.4	ハナ	11-11-9-6	38.9	4.3	3	475	-4		山崎尋美		二木英実	12.0
5	1	1		バローロフレイバー	牡6	56.0		今野忠成	1:31.5	3/4	4-3-4-4	40.1	2.1	1	509	5		繁田健一		尾田信夫	8.4
6	7	10		グランピー	牝6	54.0		伊藤裕人	1:31.7	3/4	12-12-12-10	38.8	15.4	5	416	-3		久保勇		金野博幸	
7	7	9		ウィローグラウス	牝6	54.0		臼井健太	1:31.9	1.1/2	9-8-7-7	39.8	45.1	7	475	-3		矢内博		田村義徳	
8	2	2		セコイア	牝5	54.0		半澤慶実	1:32.3	2.0	10-10-8-8	40.0	69.7	9	465	-11		宇野木博		福田達也	
9	6	7		アスラーダ	牡5	56.0		張田昂	1:32.4	1/2	7-5-5-5	40.7	143.9	11	474	2		横山保		グリーンウッド（株	
10	4	4		トキノメガミ	牝7	53.0		篠谷葵	1:32.5	3/4	5-6-6-9	40.7	31.5	6	470	4		山越光		松谷翔太	
11	8	12		ニシノマリアージュ	牝6	54.0		国分祐仁	1:32.9	2.0	8-9-11-11	40.6	225.6	12	416	1		冨田敏男		冨田藤男	
12	6	8		サワセンミラクル	牡5	56.0		橋本直哉	1:33.6	3.0	3-4-10-12	41.9	96.8	10	453	-4		酒井一則		杉浦和也	
