rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		クラサンムーン	牝3	51.0		小野楓馬	1:02.9		2-1	38.2	3.7	3	424	10		堂山芳則		倉見利弘	25.0
2	6	7		アルクマール	牡3	56.0		井上幹太	1:03.4	2.1/2	8-7	37.5	6.2	4	456	10		小野望		シグラップ・マネジメ	5.0
3	1	1		スルガクイーン	牝3	54.0		五十嵐冬	1:03.7	1.1/2	3-3	38.8	3.6	2	416	0		黒川智貴		山本美佐江	3.8
4	3	3		ギョシュウ	牡3	56.0		松井伸也	1:03.9	3/4	4-5	38.8	6.4	5	426	-10		斉藤正弘		中村勝彦	2.5
5	7	9		ギンガムチェック	牝7	54.0		岩橋勇二	1:03.9	アタマ	1-1	39.5	58.4	7	426	-2		千葉津代		松永要一	1.2
6	5	5		ヨシノガッツ	牡3	56.0		石川倭	1:04.2	1.1/2	4-3	39.3	3.3	1	480	6		米川昇		中村吉隆	
7	8	11		スーパーウインド	牝3	54.0		小林靖幸	1:04.2	ハナ	6-6	38.9	18.6	6	454	2		田部和則		熊澤敏彦	
8	6	6		ブライダルダンサー	牝7	54.0		黒澤愛斗	1:04.7	2.1/2	11-11	37.8	170.1	11	480	-2		谷口常信		佐渡了二	
9	2	2		スーパーヒル	牡3	56.0		宮平鷹志	1:04.8	1/2	6-8	39.3	163.7	9	448	-4		谷口常信		富岡豊	
10	4	4		ハッピーポイント	牝5	54.0		伊藤千尋	1:04.8	アタマ	8-9	38.6	167.9	10	426	4		山田和久		竹内良一	
11	7	8		スワンレイクカフェ	牝4	54.0		阪野学	1:04.9	1/2	10-10	38.3	112.9	8	458	8		山田和久		松永要一	
