waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017100015	アイクラシック			05347	秋元耕成	a0179	岡田一男	511	-3
2	2	2017109051	カズブレイド			05443	本田正重	a01c3	阿井正雄	517	-3
3	3	2014101184	アザミ			05001	内田利雄	05337	内野健二	470	11
4	4	2016105761	オールドボンバー			a02c3	寺島憂人	a0185	横山保	489	8
5	5	2015103748	トキノメガミ			05595	福原杏	05101	山越光	470	8
6	6	2018110081	モズハッピーロード			a01f3	半澤慶実	a02a6	平山真希	492	4
6	7	2017106353	ランバダフレイバー			a01d5	庄司大輔	05748	稲益貴弘	458	7
7	8	2018100466	フェラリーチェコ			a0420	古岡勇樹	a02d5	藤原智行	402	-14
7	9	2014103353	キタサンボルト			05342	森泰斗	05646	川島正一	489	6
8	10	2013103956	ナヴラトリ			05553	保園翔也	05651	川村守男	482	8
8	11	2015105351	ザワールド			05562	岡村健司	05722	伊藤滋規	478	-6
