着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	6	6	1.2	1.0	1989103931	牡	3	458.0	-2.0	54.0	90.3	0	1-1	52.3	367	338	142009	480.0	199109010101
2	5	5	6.0	2.0	1989102880	牡	3	438.0	0.0	54.0	90.9	3.1/2	3-3	52.6	637	200	460004	190.0	199109010101
3	7	7	18.8	5.0	1989102385	牝	3	416.0	-4.0	53.0	91.1	1.1/4	2-2	53.0	569	229	951009	120.0	199109010101
4	2	2	14.3	4.0	1989106889	牡	3	398.0	0.0	53.0	91.1	ハナ	3-3	52.8	682	360	61800	72.0	199109010101
5	1	1	8.7	3.0	1989104753	牝	3	400.0	4.0	53.0	92.0	5	6-5	53.4	671	369	775002	48.0	199109010101
6	3	3	48.1	6.0	1989107679	牝	3	450.0	0.0	53.0	92.6	3.1/2	6-5	54.0	340	199	305004	0.0	199109010101
7	4	4	112.1	7.0	1989200016	牡	3	414.0	-2.0	54.0	93.6	6	5-7	55.1	223	368	541009	0.0	199109010101
1	8	12	3.0	2.0	1989104789	牡	3	448.0	-8.0	54.0	118.0	0	2-2-2-2	52.4	671	362	398002	480.0	199109010102
2	2	2	5.3	3.0	1989101587	牡	3	460.0	-4.0	54.0	118.0	クビ	1-1-1-1	52.5	504	396	241002	190.0	199109010102
3	4	4	33.9	4.0	1989105087	牡	3	474.0	-8.0	54.0	119.8	大	3-3-3-3	54.0	140	386	922002	120.0	199109010102
4	7	10	1.7	1.0	1989102736	牡	3	510.0	-2.0	54.0	120.9	7	3-3-3-4	55.0	298	251	211002	72.0	199109010102
5	1	1	52.3	7.0	1989107793	牝	3	440.0	2.0	53.0	121.6	4	11-11-7-6	55.0	637	200	415800	48.0	199109010102
6	7	9	61.0	8.0	1989103692	牡	3	482.0	-4.0	54.0	122.5	5	5-5-5-4	56.2	103	186	751005	0.0	199109010102
7	3	3	41.7	5.0	1989107955	牡	3	442.0	0.0	54.0	122.7	3/4	9-9-11-9	55.6	657	329	473005	0.0	199109010102
8	5	6	208.5	11.0	1989102802	牡	3	470.0	-4.0	52.0	123.0	1.3/4	6-5-7-6	56.5	664	224	140002	0.0	199109010102
9	6	7	49.2	6.0	1989105168	牡	3	448.0	2.0	54.0	123.3	1.3/4	6-5-5-6	57.0	643	286	858004	0.0	199109010102
10	6	8	96.6	9.0	1989104998	牡	3	444.0	-2.0	54.0	124.1	5	9-9-9-10	57.2	601	342	192002	0.0	199109010102
