rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	5		イディオム	牡3	56.0		石川裕紀	1:25.1		1-1	36.0	76.4	12	486	-6		斎藤誠		小田吉男	1,100.0
2	7	14		コモレビキラリ	牝3	54.0		野中悠太	1:25.3	1.1/2	3-3	35.9	14.4	6	464	0		根本康広		亀岡和彦	440.0
3	6	12		イバル	牡4	57.0		戸崎圭太	1:25.3	ハナ	9-11	35.3	3.7	1	520	16		小崎憲		ケーエスＨＤ	280.0
4	2	4		オレデイイノカ	牡3	56.0		内田博幸	1:25.4	クビ	5-5	35.8	4.7	3	490	6		古賀慎明		福島徳佑	170.0
5	3	6		ユウゲン	牡4	57.0		菅原明良	1:25.7	2.0	9-9	35.9	20.2	8	496	-8		橋口慎介		林正道	110.0
6	6	11		バーンパッション	牡4	57.0		田辺裕信	1:25.7	ハナ	13-14	35.4	24.9	9	484	6		中川公成		岡田牧雄	
7	1	2		ダノンハイパワー	セ7	57.0		菊沢一樹	1:25.8	クビ	7-8	36.1	88.6	13	502	6		菊沢隆徳		ダノックス	
8	4	7		ロンドンデリーエア	牡4	57.0		ルメール	1:25.8	アタマ	7-5	36.2	7.0	4	464	2		武英智		グリーンファーム	
9	5	10		フクウン	牡3	56.0		横山武史	1:25.9	3/4	12-11	35.8	3.7	2	464	2		鈴木伸尋		西村專次	
10	8	15		マリアルージュ	牝5	55.0		北村宏司	1:26.0	クビ	15-15	35.6	69.2	11	480	6		畠山吉宏		河合裕明	
11	4	8		イベリスリーフ	牝5	55.0		石橋脩	1:26.0	クビ	2-2	36.8	19.4	7	466	-4		中舘英二		サンデーレーシング	
12	8	16		ジャックオレンジ	セ4	57.0		黛弘人	1:26.5	3.0	5-5	36.9	166.8	14	480	-4		武井亮		ＹＧＧホースクラブ	
13	1	1		リワードノルン	牝5	55.0		田中勝春	1:26.5	アタマ	13-13	36.3	65.3	10	472	-2		藤原辰雄		宮崎冴子	
14	2	3		カミノホウオー	牡4	57.0		木幡初也	1:26.5	クビ	3-4	37.0	369.6	16	518	0		竹内正洋		村上正喜	
15	7	13		ゲバラ	牡5	57.0		三浦皇成	1:26.6	クビ	15-15	36.2	11.1	5	482	-2		伊藤大士		ニッシンホールディングス	
16	5	9		サツキマス	牝4	52.0		永野猛蔵	1:27.0	2.1/2	9-9	37.2	298.2	15	448	6		田島俊明		越村哲男	
