rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	7		ウインエクレール	牝3	54.0		松岡正海	1:36.3		3-3-3	35.3	1.6	1	462	0		畠山吉宏		ウイン	600.0
2	8	16		バンデルオーラ	牡3	56.0		団野大成	1:36.4	クビ	1-2-2	35.7	24.1	5	470	0		牧浦充徳		社台レースホース	240.0
3	5	9		サトノプリエール	牝3	54.0		丸田恭介	1:36.7	2.0	4-5-5	35.4	18.9	4	450	0		宗像義忠		サトミホースカンパニー	150.0
4	8	15		ベルウッドツクバ	牡3	56.0		原田和真	1:36.9	1.1/4	6-9-6	35.2	42.6	8	466	0		伊藤大士		鈴木照雄	90.0
5	2	4		ダブルダブル	牡3	56.0		内田博幸	1:37.1	1.1/4	15-14-9	34.8	33.4	6	436	0		尾関知人		千明牧場	60.0
6	7	14		マダムアドミレ	牝3	54.0		和田竜二	1:37.3	1.1/4	9-7-6	35.8	151.2	14	438	0		田村康仁		ラ・メール	
7	4	8		キャミ	牝3	54.0		吉田豊	1:37.3	アタマ	10-9-9	35.6	195.1	15	444	0		田中博康		ＨｏｒｓｅＮｅｔ	
8	1	1		クイーンドライヴ	牝3	54.0		江田照男	1:37.6	1.3/4	14-14-12	35.3	113.1	13	418	0		清水英克		井村誉志雄	
9	1	2		ホウオウノーサイド	牡3	56.0		斎藤新	1:37.7	3/4	2-1-1	37.0	13.1	3	472	0		斎藤誠		小笹芳央	
10	5	10		ジュレップグラス	牝3	51.0		横山琉人	1:37.9	1.0	12-13-14	35.7	45.5	9	436	0		青木孝文		ノルマンディーサラブレッドレーシング	
11	2	3		タマモペアリング	牝3	53.0		木幡育也	1:38.0	1/2	6-3-3	37.0	74.0	11	458	0		角田晃一		タマモ	
12	3	6		コウソクブラック	牡3	56.0		菅原明良	1:38.4	2.1/2	12-12-12	36.3	3.3	2	492	0		中舘英二		野崎昭夫	
13	6	11		アレナリア	牝3	54.0		宮崎北斗	1:38.4	クビ	15-16-16	36.0	264.4	16	430	0		粕谷昌央		ノルマンディーサラブレッドレーシング	
14	6	12		スプレッドイーグル	牡3	56.0		三浦皇成	1:38.8	2.1/2	10-11-14	36.9	104.1	12	510	0		稲垣幸雄		村山卓也	
15	3	5		レッドカロス	牡3	56.0		岩田康誠	1:38.8	クビ	6-7-9	37.3	33.8	7	518	0		奥村武		東京ホースレーシング	
16	7	13		サトノユニティ	牡3	56.0		石橋脩	1:38.9	3/4	4-5-6	37.7	56.6	10	436	0		西園正都		サトミホースカンパニー	
