日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/02/06	曇	7	16	3	6	66.3	11	14	55.0	良	1:21.5	2.5	4-5	29.1-37.5	39.5	東京	202205010407	4歳以上1勝クラス	202205010407	01150	ダ	1300	500	-4	0.0
2021/12/14	晴	3	9	1	1	4.8	3	3	54.0	不	1:27.9	0.8	4-4-4-3	0.0-38.5	38.7	水沢	202136121403	C2一組	movie.html?race_id=202136121403	05183	ダ	1400	504	0	5.8
2021/11/29	曇	4	10	7	7	5.9	3	1	54.0	不	1:21.6	-0.2	1-1-1-1	0.0-37.7	37.7	水沢	202136112904	C2五組	movie.html?race_id=202136112904	05183	ダ	1300	504	-2	29.0
2021/11/02	雨	4	12	7	9	9.6	3	3	54.0	重	1:14.1	1.5	6-5	0.0-37.5	37.6	門別	202130110204	3歳以上C4ー2	movie.html?race_id=202130110204	05411	ダ	1200	506	-4	6.3
2021/10/26	雨	5	10	7	7	1.0	1	1	54.0	稍	1:01.8	-0.2	2-1	0.0-37.6	37.4	門別	202130102605	3歳以上C4ー5	movie.html?race_id=202130102605	05411	ダ	1000	510	-2	30.0
2021/10/13	晴	8	12	7	10	1.3	1	2	54.0	重	1:01.6	0.3	2-2	0.0-37.6	37.7	門別	202130101308	3歳以上C4ー6	movie.html?race_id=202130101308	05502	ダ	1000	512	26	8.4
2021/08/14	晴	3	12	6	8	42.6	10	6	54.0	良	1:00.3	1.2	11-11	35.1-35.6	35.5	札幌	202101020103	3歳未勝利	202101020103	01144	ダ	1000	486	-2	0.0
2021/06/20	曇	1	16	1	2	19.6	7	16	50.0	稍	1:11.2	1.6	1-1	33.3-36.3	37.9	札幌	202101010401	3歳未勝利	202101010401	01187	芝	1200	488	4	0.0
2021/05/15	晴	4	15	6	11	39.0	9	10	54.0	良	1:13.5	1.0	4-5	34.8-37.7	38.5	新潟	202104020304	3歳未勝利	202104020304	01144	ダ	1200	484	2	0.0
2021/03/21	雨	2	16	2	4	14.9	5	7	54.0	不	1:13.3	1.8	3-5	34.7-36.8	38.3	阪神	202109011202	3歳未勝利	202109011202	01157	ダ	1200	482	2	0.0
2021/03/06	晴	3	16	2	4	12.5	5	15	54.0	不	1:49.6	4.8	9-10-15-15	29.9-37.5	40.9	小倉	202110020703	3歳未勝利	202110020703	01157	ダ	1700	480	-4	0.0
2021/01/17	曇	3	16	7	13	7.1	4	12	54.0	良	1:28.3	1.9	3-4	34.9-39.1	40.7	中京	202107010603	3歳未勝利	202107010603	01032	ダ	1400	484	0	0.0
2020/12/20	晴	6	18	8	16	10.0	4	15	54.0	良	1:23.9	1.7	3-4	35.3-35.2	36.5	阪神	202009060606	2歳新馬	202009060606	01088	芝	1400	484	0	0.0
