日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/12/22	曇	1	9	1	1	29.8	7	6	53.0	重	1:42.1	2.3	2-2-2-3	0.0-40.1	42.1	金沢	202146122201	C212	movie.html?race_id=202146122201	05603	兼子千央	ダ	1500	514	-8	0.0
2021/12/07	雨	1	7	8	8	24.6	5	5	53.0	不	1:33.5	2.5	2-2-3-4	0.0-38.6	40.7	金沢	202146120701	C213	movie.html?race_id=202146120701	05603	兼子千央	ダ	1400	522	14	3.0
2021/11/21	曇	3	9	6	6	21.0	7	7	53.0	良	1:35.1	2.0	2-2-1-2	0.0-41.4	43.4	金沢	202146112103	ハナキリン賞	movie.html?race_id=202146112103	05603	兼子千央	ダ	1400	508	9	0.0
2021/11/08	晴	3	8	6	6	24.0	6	6	54.0	良	1:34.5	1.4	1-1-1-1	0.0-41.3	42.7	金沢	202146110803	さがらFFF創立1周	movie.html?race_id=202146110803	a01e5	青柳正義	ダ	1400	499	-12	0.0
2021/10/24	晴	4	9	8	8	15.6	5	9	54.0	良	1:44.8	6.4	1-1-5-7	0.0-40.2	46.3	金沢	202146102404	まさし&ふみえ結婚記	movie.html?race_id=202146102404	a01e5	青柳正義	ダ	1500	511	29	0.0
2021/07/15	曇	5	10	4	4	5.8	3	8	51.0	重	0:52.8	0.9	9-8	0.0-37.7	37.9	園田	202150071505	C3	movie.html?race_id=202150071505	a048a	長尾翼玖	ダ	820	482	-2	0.0
2021/07/01	雨	2	12	2	2	5.5	2	10	51.0	重	1:26.9	4.8	1-1-3-5	0.0-40.8	45.6	園田	202150070102	3歳C2	movie.html?race_id=202150070102	a048a	長尾翼玖	ダ	1230	484	7	0.0
2021/06/09	晴	2	12	5	6	8.0	4	3	51.0	良	1:34.5	0.4	1-1-1-1	0.0-40.5	40.9	園田	202150060902	3歳C2二	movie.html?race_id=202150060902	a0488	大山龍太	ダ	1400	477	-6	12.5
2021/05/20	雨	2	12	1	1	7.6	3	12	54.0	重	1:40.7	5.8	1-1-1-4	0.0-42.1	47.9	園田	202150052002	3歳C2二	movie.html?race_id=202150052002	05390	吉村智洋	ダ	1400	483	20	0.0
2021/03/10	晴	2	12	8	11	5.0	3	5	54.0	良	0:51.5	1.0	2-3	0.0-37.1	37.9	姫路	202151031002	3歳C2	movie.html?race_id=202151031002	05580	長谷部駿	ダ	800	463	-21	3.2
2020/09/24	曇	2	12	6	7	2.1	1	12	54.0	良	1:26.5	3.7	1-1-1-4	0.0-41.9	45.6	園田	202050092402	2歳未勝利	movie.html?race_id=202050092402	05217	田中学	ダ	1230	484	7	0.0
2020/08/26	晴	2	8	8	8	1.8	1	5	54.0	良	1:36.7	2.5	1-1-1-2	0.0-42.5	45.0	園田	202050082602	2歳初出走	movie.html?race_id=202050082602	05217	田中学	ダ	1400	477	0	16.0
