着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	4	4	1.0	1.0	2006105849	牝	5	452.0	0.0	54	82.1	0	1-1-1-1	39.0	a00aa	a00da	x06564	14.0	201153010201
2	2	2	32.6	6.0	2007104418	牝	4	437.0	-1.0	54	82.5	2	4-3-3-2	39.0	a018e	a020e	x016f5	2.8	201153010201
3	1	1	26.3	4.0	2006105422	牝	5	405.0	3.0	51	82.7	1	6-7-7-5	38.5	a0270	a0043	x01117	1.4	201153010201
4	8	9	18.5	3.0	2007103212	牝	4	462.0	4.0	54	83.1	2	3-4-4-4	39.5	a015a	05605	x011c2	0.7	201153010201
5	7	7	62.6	7.0	2006102515	牝	5	432.0	3.0	54	83.1	ハナ	8-8-8-8	38.7	a00a8	05605	x04e4a	0.0	201153010201
6	5	5	135.5	9.0	2006105553	牡	5	448.0	2.0	56	83.3	1	6-6-6-7	39.4	a01cd	a00da	x060cf	0.0	201153010201
7	3	3	17.7	2.0	2007106622	牡	4	431.0	0.0	56	83.5	3/4	5-5-5-6	39.7	a009d	05735	x01c50	0.0	201153010201
8	6	6	26.3	4.0	2006109232	牡	5	495.0	6.0	56	83.8	1.1/2	2-2-2-3	40.5	a00a9	a0259	x07106	0.0	201153010201
9	8	8	67.8	8.0	2004101416	牝	7	434.0	11.0	54	84.4	3	9-9-9-9	39.7	a01cc	a01e5	x003fa	0.0	201153010201
1	8	9	1.3	1.0	2007102299	牡	4	487.0	-2.0	56	82.2	0	3-3-2-1	39.3	a00aa	a00da	x00fae	17.0	201153010202
2	3	3	26.2	5.0	2007100288	牝	4	471.0	2.0	54	83.1	4	8-8-8-6	38.3	a00ad	a00d0	x016fd	3.4	201153010202
3	4	4	27.6	6.0	2007103877	牝	4	397.0	-1.0	54	83.6	2.1/2	6-6-5-3	39.8	05429	05605	x06d31	1.7	201153010202
4	7	7	43.7	7.0	2007101036	牝	4	402.0	2.0	54	83.6	クビ	7-7-6-5	39.7	a018e	a00db	x003ff	0.8	201153010202
5	8	8	25.0	4.0	2007101125	牝	4	394.0	4.0	54	83.7	1/2	5-4-4-3	40.2	a00ae	05605	x02a0b	0.0	201153010202
6	5	5	523.3	9.0	2007100315	牝	4	402.0	1.0	54	83.8	クビ	9-9-9-8	38.9	a00a8	a0211	874008	0.0	201153010202
7	2	2	43.7	7.0	2007104966	牝	4	456.0	6.0	54	84.5	3	4-4-7-7	40.9	a015a	05726	x016f5	0.0	201153010202
8	1	1	6.1	3.0	2007104008	牡	4	513.0	-11.0	56	84.5	クビ	1-1-1-2	41.7	a01b7	a00ce	x0041a	0.0	201153010202
9	6	6	4.9	2.0	2007103659	牡	4	430.0	-16.0	56	85.7	6	2-2-3-9	42.8	a00a9	a01d1	541800	0.0	201153010202
1	1	1	1.9	1.0	2007106131	牝	4	425.0	2.0	54	82.4	0	1-1-1-1	39.8	a009d	05735	405800	17.0	201153010203
2	8	9	6.0	3.0	2007104656	牝	4	444.0	0.0	54	83.0	3	6-6-5-4	39.6	a00ad	a00d0	227008	3.4	201153010203
3	5	5	8.2	4.0	2007105623	牡	4	485.0	-5.0	56	83.1	1/2	2-2-2-3	40.3	a01b7	a00d8	x00404	1.7	201153010203
4	7	8	51.9	9.0	2007100180	牝	4	417.0	-1.0	54	83.3	1	5-5-4-5	40.2	05572	a00ce	x00410	0.8	201153010203
5	4	4	3.0	2.0	2007103805	牡	4	445.0	2.0	56	83.4	1/2	4-4-3-2	40.3	05523	a00d8	x02107	0.0	201153010203
6	2	2	18.1	5.0	2007102150	牝	4	447.0	-7.0	54	83.8	2	7-7-7-8	39.9	a018e	a0228	021008	0.0	201153010203
7	7	7	41.5	7.0	2007102627	牡	4	472.0	3.0	56	84.2	2	10-10-10-9	39.6	a01cd	05726	x00c27	0.0	201153010203
8	3	3	20.8	6.0	2007100938	牝	4	393.0	-4.0	54	84.3	3/4	7-8-8-7	40.3	05429	a00d9	740007	0.0	201153010203
9	6	6	41.5	7.0	2007106209	牝	4	444.0	-1.0	54	84.5	1	3-3-5-6	41.5	05543	a01d1	x0045e	0.0	201153010203
10	8	10	138.3	10.0	2007103531	牝	4	425.0	3.0	54	84.6	クビ	9-9-9-10	40.4	a00ab	a00da	369030	0.0	201153010203
1	1	1	1.2	1.0	2006104911	牡	5	403.0	4.0	56	85.0	0	1-1-1-1	41.5	a00aa	a0126	a0002f	14.0	201153010204
2	5	5	57.3	8.0	2006101145	牝	5	458.0	3.0	54	85.5	2.1/2	6-6-5-2	40.3	a01b7	a027e	x0077e	2.8	201153010204
3	2	2	45.9	5.0	2003500068	牡	8	478.0	-1.0	56	86.2	3	5-5-5-5	41.3	05543	a00d7	x019b6	1.4	201153010204
4	6	6	45.9	5.0	2006104340	牡	5	475.0	1.0	56	86.2	クビ	8-7-7-7	40.1	05572	05726	x02b46	0.7	201153010204
5	3	3	18.1	4.0	2003500091	牡	8	470.0	-3.0	56	86.5	1.1/2	4-3-3-3	42.3	05523	a00d7	840009	0.0	201153010204
6	7	7	3.7	2.0	2005102904	牝	6	430.0	5.0	54	87.1	3	2-2-2-4	43.4	a009d	a00cd	807008	0.0	201153010204
7	4	4	14.7	3.0	2003500096	牡	8	447.0	0.0	56	87.6	2.1/2	2-3-4-6	43.5	a01cc	a0126	538009	0.0	201153010204
8	8	8	49.1	7.0	2003500113	牡	8	478.0	5.0	56	88.2	3	7-8-7-8	42.1	a01cd	a0126	538009	0.0	201153010204
1	4	4	1.0	1.0	2006105630	牝	5	401.0	0.0	51	84.0	0	1-1-1-1	39.7	a0270	a0043	x01117	14.0	201153010205
2	6	6	11.3	2.0	2005103016	牝	6	418.0	-2.0	54	84.9	4	4-4-4-3	39.8	a018e	a0228	x00765	2.8	201153010205
3	3	3	18.4	5.0	2006110121	牝	5	432.0	0.0	54	85.0	1/2	3-2-2-2	40.4	a00aa	a0126	x060a5	1.4	201153010205
4	5	5	47.3	6.0	2004105908	牝	7	448.0	-2.0	54	85.8	4	2-2-3-4	41.1	05572	a01f3	x027f6	0.7	201153010205
5	1	1	17.0	4.0	2006100568	牡	5	547.0	-1.0	56	86.0	1	8-8-7-7	39.9	a00ae	a01e5	x0077e	0.0	201153010205
6	7	7	60.2	7.0	2001500399	牡	10	480.0	-3.0	56	86.5	2.1/2	7-7-6-5	40.8	05543	a00d7	x00429	0.0	201153010205
7	8	8	12.5	3.0	2006106666	牝	5	443.0	6.0	54	87.0	2.1/2	5-5-5-5	41.4	a01cc	a01e5	x0077e	0.0	201153010205
