waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2011104543	アルファアリエス			05567	大柿一真	05466	山口浩幸	471	-10
2	2	2017106208	オウケンブリザード			05328	下原理	05702	盛本信春	489	-7
3	3	2015106115	ゴウノモノ			05217	田中学	a029f	高馬元紘	457	-9
4	4	2017103708	ゴッドカーヌスティ			a029e	笹田知宏	05316	西川精治	454	-2
5	5	2016100164	エイユーミッション			05390	吉村智洋	a03a2	石橋満	547	0
6	6	2016105504	シェナフブキ			a0259	高畑皓一	05466	山口浩幸	411	-6
7	7	2012103233	エンドオブジアース			05522	井上幹太	a02d7	南弘樹	482	-5
7	8	2012105357	マイティーフライ			a01e6	小谷周平	05427	稻田彰宏	431	3
8	9	2015100372	レディボロニヤ			a048a	長尾翼玖	05528	平松徳彦	428	-5
8	10	2016101922	モズナリマツ			a007f	寺地誠一	05470	黒田隆男	513	7
