waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017101706	マルカブレーブ			05217	田中学	a02ca	橋本忠明	474	2
2	2	2017102426	ゼットピアレス			a048a	長尾翼玖	a0366	田中一巧	480	-2
3	3	2017101254	メイプルスター			00815	川原正一	a03a3	大山寿文	478	6
4	4	2017100362	ロケットスレッド			a0488	大山龍太	05574	大塚信次	494	0
5	5	2016103141	デライーガー			05328	下原理	05702	盛本信春	470	-2
5	6	2016102623	カフジマーキュリー			05589	木本直	05470	黒田隆男	471	-6
6	7	2017101037	クリノシラユキ			a029e	笹田知宏	a03c4	西川進也	490	-1
6	8	2014103316	オロマップレディ			05576	石堂響	a028b	長南和宏	502	3
7	9	2017103118	ラブリーモーション			05364	大山真吾	05435	碇清次郎	483	0
7	10	2017106367	メイショウヨザクラ			05597	鴨宮祥行	05639	小牧毅	506	-1
8	11	2016105506	ローゼンブリッツ			a0395	永井孝典	a029e	田村彰啓	528	-6
8	12	2017101181	ビップテッペン			05390	吉村智洋	a02df	玉垣光章	459	-3
