waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2018103814	エイコウエンプレス			05217	田中学	a02f1	有馬澄男	495	-1
2	2	2018101304	ソラモトベルハズ			a0489	佐々木世	05715	北野真弘	408	-1
3	3	2018105918	エイシンビーミング			05580	長谷部駿	05528	平松徳彦	421	-1
4	4	2018100904	ヨシケンローズ			a007f	寺地誠一	05637	大石省三	445	-5
5	5	2018100854	メイショウクチナシ			a01b1	廣瀬航	05268	溝橋利喜	443	-3
5	6	2018101606	タケマルモンスター			05328	下原理	05590	長倉功	446	-10
6	7	2018105910	エイシンシンマー			a0488	大山龍太	05744	渡瀬寛彰	400	-3
6	8	2018102315	ペーパードライバー			00815	川原正一	05268	溝橋利喜	429	-7
7	9	2018106592	トーティシェル			a0395	永井孝典	a029e	田村彰啓	422	11
7	10	2018105975	メイプルゴールド			05338	渡瀬和幸	05291	西村守幸	428	2
8	11	2018106121	サンパームデール			a048a	長尾翼玖	05309	山口益巳	402	-16
8	12	2018102308	セムラ			a024c	中田貴士	a0265	山元博徳	399	-2
