rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		シュラーゲン	牡5	56.0		永森大智	1:49.7		4-4-3-1	42.0	2.2	1	555	7		雑賀正光		小橋亮太	40.0
2	5	5		ルミエールウェスト	牝8	54.0		西森将司	1:50.2	2.1/2	8-8-7-3	42.0	20.2	5	415	-3		西山裕貴		（同）ＪＰＮ技研	14.0
3	6	6		アワオーラ	セ7	54.0		多田羅誠	1:50.5	1.1/2	5-5-4-4	42.7	11.3	4	510	0		工藤真司		（株）ボンズ	8.0
4	7	8		カレンヒップスター	牡4	56.0		妹尾浩一	1:51.4	4.0	1-1-1-2	44.4	21.2	6	457	-2		宮路洋一		酒井孝敏	6.0
5	3	3		フラックス	牝6	54.0		岡村卓弥	1:51.5	1/2	9-9-9-9	42.3	85.6	10	428	2		宮川浩一		谷口祐人	4.0
6	2	2		コスモウインド	牡7	56.0		林謙佑	1:52.0	2.1/2	7-7-8-8	43.7	70.9	9	508	9		田中守		杉浦和也	
7	1	1		マロンスライム	牡4	56.0		西川敏弘	1:52.1	1/2	3-3-5-6	44.3	53.7	8	447	-1		大関吉明		（株）ボンズ	
8	7	7		アンリキャトル	セ8	56.0		倉兼育康	1:52.3	1.0	6-6-6-7	44.4	6.1	3	461	-8		西山裕貴		橘勝年	
9	8	10		プラズマディライト	牡4	55.0		木村直輝	1:52.4	1/2	2-2-2-5	45.2	2.5	2	444	-9		松木啓助		石本鈴雄	
10	8	9		セレニティフレア	牝5	51.0		妹尾将充	1:52.8	2.0	10-10-10-10	42.9	33.4	7	447	-1		川野勇馬		上岡和男	
