rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		トッププライズ	牡5	56.0		森泰斗	1:31.0		10-10-3-1	38.6	2.4	1	510	-5		高月賢一		窪田康志	90.0
2	3	3		パレスショウグン	セ5	53.0		赤津和希	1:31.4	2.0	4-4-6-5	39.0	44.1	9	494	-2		山田質		米津佳昭	31.5
3	2	2		アーバンブラック	牡5	56.0		笹川翼	1:31.5	1/2	8-7-9-7	38.8	5.8	3	468	-3		平山真希		（同）ＪＰＮ技研	18.0
4	7	10		ペイシャデザイヤー	牝5	54.0		橋本直哉	1:31.6	1/2	7-8-4-4	39.2	18.3	6	495	3		柘榴浩樹		横田一男	13.5
5	7	9		オッドアイ	牝7	54.0		加藤和博	1:31.7	1/2	6-6-7-6	39.3	19.5	7	432	-4		川島豊		（株）ファーストビ	9.0
6	8	11		ビクトリーテン	牡5	56.0		高橋哲也	1:32.2	2.1/2	2-2-2-2	40.1	34.9	8	488	-2		牛房栄吉		木原文夫	
7	5	5		キモンズラブ	牝6	54.0		国分祐仁	1:32.4	1.0	5-5-8-8	39.9	12.3	5	465	8		冨田敏男		冨田藤男	
8	6	7		ファンタジーノベル	牝5	54.0		岡村健司	1:32.7	1.1/2	9-9-10-10	39.5	3.1	2	455	1		伊藤滋規		杉浦和也	
9	1	1		キンショーウタヒメ	牝5	54.0		山崎誠士	1:32.7	クビ	1-1-1-3	40.6	9.7	4	462	5		酒井一則		（株）岩切企画	
10	8	12		ジャストミート	牝5	54.0		秋元耕成	1:32.8	クビ	3-3-5-9	40.6	90.4	10	467	4		水野貴史		泉俊二	
11	6	8		ビーデル	牝5	54.0		保園翔也	1:33.3	2.1/2	11-12-12-11	39.7	139.4	11	387	6		今井輝和		門別敏朗	
12	5	6		ビービーアモーレ	牝5	54.0		藤江渉	1:34.5	6.0	12-11-11-12	41.2	262.8	12	461	3		山田正実		冨田藤男	
