rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	6		ロングイ	牡4	57.0		吉村智洋	1:32.5		2-2-1-1	38.4	3.6	2	472	0		橋本忠明		佐久間拓士	50.0
2	7	7		モズプラチナ	牡4	57.0		永井孝典	1:32.8	2.0	6-7-2-2	38.7	1.8	1	495	0		田村彰啓		藤田司	14.0
3	8	9		デンコウグランデ	牡6	56.0		松木大地	1:33.5	4.0	8-8-7-6	38.6	27.3	6	500	2		尾林幸二		田中康弘	7.0
4	8	10		ボルトギーニ	牡4	56.0		石堂響	1:34.2	4.0	3-4-5-4	39.8	75.9	7	460	-5		長南和宏		石川幸司	5.0
5	3	3		レディボロニヤ	牝6	54.0		下原理	1:34.5	2.0	4-3-4-3	40.1	15.1	5	432	14		平松徳彦		橋本忠男	4.0
6	5	5		キルタンサス	牡11	56.0		大柿一真	1:34.9	2.1/2	9-9-9-9	39.7	116.8	9	456	0		織田誠		（株）ファーストビ	
7	7	8		アアラヴァ	牝5	54.0		山田雄大	1:35.0	3/4	1-1-3-5	40.9	82.7	8	447	0		保利幸作		曽和栄司	
8	1	1		ドリームリン	牝5	54.0		長谷部駿	1:35.2	1.1/4	7-5-7-8	40.4	7.3	4	479	4		岡田利一		大黒富美子	
9	2	2		ドントルックバック	牡4	56.0		笹田知宏	1:35.7	3.0	9-9-10-10	40.1	6.9	3	443	0		西川進也		松本光弘	
10	4	4		アローズ	牡8	56.0		松本幸祐	1:35.9	1.1/4	5-6-6-7	41.2	477.5	10	459	0		山元博徳		（株）ファーストビ	
