waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2014105843	アドマイヤホルン			05490	山本政聡	05320	小西重征	411	5
2	2	2016101601	アブシンス			05294	村上忍	05365	村上実	454	2
3	3	2012101510	コスモジョイジョイ			a01d1	木村暁	a0269	吉田司	492	0
4	4	2016103090	サンエイフラワー			05463	高橋悠里	05181	鈴木七郎	454	2
5	5	2013102845	タイトルリーフ			05119	阿部英俊	05217	佐々木由	462	1
5	6	2016104187	ララチャン			05571	菅原辰徳	05685	板垣吉則	455	-2
6	7	2015104755	アップバング			a01e8	坂口裕一	05123	村上昌幸	418	0
6	8	2017103670	カナタ			05577	岩本怜	05709	千葉博次	488	3
7	9	2017102340	サンサダンサー			05382	陶文峰	05089	小林義明	462	10
7	10	2015102800	ナムラバンザイ			05552	鈴木祐	05739	斉藤雄一	455	3
8	11	2015104700	ライレローズ			05542	高松亮	05720	伊藤和忍	470	1
8	12	2017100493	ホンコンノワール			05183	南郷家全	05585	畠山信一	497	-9
