rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	10		リュウノバーディ	牡5	56.0		森泰斗	1:02.6		2-2	38.0	4.4	3	461	0		斉藤敏		蓑島竜一	90.0
2	8	12		ケイサンホイミ	牝5	54.0		岡村健司	1:02.7	クビ	1-1	38.4	3.1	2	457	-1		新井清重		中西桂子	35.1
3	2	2		サバイバルオオオク	牝4	54.0		笠野雄大	1:02.7	クビ	5-5	37.7	21.4	6	459	-1		工藤伸輔		北原大史	22.5
4	4	4		タイムスリップ	牝4	54.0		五十嵐冬	1:02.9	1.0	4-3	38.0	2.4	1	466	-3		出川克己		佐々木徹	13.5
5	1	1		サンワラワラ	牡4	56.0		山崎真	1:03.8	4.0	6-6	38.5	23.0	7	486	-14		川島豊		（株）ファーストビ	9.9
6	8	13		エカテリーナ	牝7	54.0		酒井忍	1:04.3	2.1/2	10-10	38.1	294.5	11	471	-7		渋谷信博		山口良成	
7	7	11		エイシンギガント	牡6	56.0		藤江渉	1:04.4	1/2	9-8	38.6	100.9	8	477	-3		山田正実		秋元順紀	
8	5	7		デファーンドル	牝4	53.0		櫻井光輔	1:04.6	1.1/2	10-11	38.4	233.0	10	437	1		横山保		北原大史	
9	6	8		ピースオブホホエミ	牝6	53.0		福原杏	1:04.7	クビ	7-9	39.3	10.0	4	432	9		矢内博		石井智	
10	4	5		テップシー	牝7	54.0		山口達弥	1:04.7	アタマ	13-12	37.8	298.7	12	470	2		宮下靖旨		平井頼行	
11	5	6		アゲマキ	牝6	54.0		山林堂信	1:04.9	3/4	3-4	40.2	13.3	5	433	-6		加藤誠一		田中良輝	
12	3	3		ベルクール	牡6	56.0		阪上忠匡	1:05.1	1.0	12-13	38.4	169.6	9	450	4		岩本洋		欠畑圭一	
13	6	9		コハルボルト	牡9	56.0		實川純一	1:06.6	7.0	8-7	40.9	359.4	13	464	1		宮下靖旨		平井頼行	
