rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	11		ミスターサスケ	牡4	56.0		山口勲	1:28.8		2-2-2-1	38.4	1.3	1	537	1		大垣敏夫		野口幸八	32.0
2	5	6		ヒロノオウカン	牡6	56.0		竹吉徹	1:29.7	5.0	8-8-8-8	38.4	47.0	8	471	-1		山田義人		成富直行	9.6
3	3	3		マインヒロイン	牝4	52.0		岩永千明	1:29.8	3/4	7-6-6-4	38.9	28.6	5	436	2		山下定文		峰哲馬	5.1
4	8	12		マオノピュア	牝5	54.0		石川慎将	1:30.0	3/4	4-5-4-3	39.5	11.4	3	457	-4		手島勝利		湯浅健司	2.6
5	6	7		クロスワールド	牝4	53.0		飛田愛斗	1:30.0	ハナ	5-4-3-2	39.5	4.6	2	447	3		真島元徳		吉武章	1.9
6	7	10		ディアパリス	セ7	56.0		兒島真二	1:30.2	1.0	6-7-7-5	39.3	22.9	4	460	0		山下定文		角田喜継	
7	6	8		デルマトリアノン	牝5	54.0		出水拓人	1:30.4	1.1/4	9-9-9-9	38.7	97.5	9	441	-8		中川竜馬		豊島愛子	
8	4	4		ポジティブスタンド	セ6	55.0		金山昇馬	1:30.7	1.1/2	11-10-10-10	38.6	178.6	11	456	2		北村欣也		（株）本城	
9	1	1		コノチヲツナイデ	牝7	54.0		倉富隆一	1:30.7	アタマ	3-3-5-7	40.1	30.5	6	464	-3		山田義人		杉浦和也	
10	2	2		リュウジン	牡5	56.0		川島拓	1:30.9	1.1/4	12-12-11-11	38.3	35.0	7	446	-8		山下定文		西村專次	
11	7	9		ルデュック	セ5	56.0		小松丈二	1:31.9	5.0	10-11-12-12	39.4	279.7	12	447	-4		武藤敏明		馬目時宗	
12	5	5		リネンリボン	牝5	54.0		田中純	1:32.2	1.1/2	1-1-1-6	41.9	147.2	10	484	3		濱田一夫		戸山光男	
