着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	1	1	3.3	2.0	2011102101	牡	3	526.0	-12.0	56	115.8	0	6-6-1-1	39.7	5477	5228	x00014	25.0	201430042301
2	3	3	3.4	3.0	2011100824	牝	3	426.0	-30.0	54	116.2	2	4-4-2-2	40.0	5411	5615	446008	5.0	201430042301
3	2	2	9.7	4.0	2011103047	牡	3	502.0	4.0	56	116.3	1/2	5-5-5-5	39.5	5351	5233	x00ea4	3.8	201430042301
4	5	5	14.1	6.0	2011102881	牡	3	456.0	8.0	56	116.5	1	1-2-2-2	40.3	5088	5105	x00676	2.5	201430042301
5	4	4	2.5	1.0	2011106447	牡	3	482.0	3.0	56	116.7	3/4	1-1-2-4	40.5	5492	5721	x069a2	1.2	201430042301
6	6	6	11.2	5.0	2011101200	牡	3	512.0	4.0	56	120.9	大	3-3-6-6	43.9	5512	5108	x04442	0.0	201430042301
1	8	8	2.3	1.0	2007104226	牡	7	486.0	14.0	56	63.6	0	6-5	37.8	05088	05460	x040df	20.0	201430042302
2	5	5	2.8	2.0	2010101461	牝	4	434.0	-14.0	54	64.4	4	3-3	39.5	a01ec	05551	x03688	3.2	201430042302
3	1	1	8.7	4.0	2010101120	牝	4	458.0	26.0	54	64.6	1	4-4	39.4	05502	05061	441009	2.4	201430042302
4	2	2	19.4	7.0	2010105002	牝	4	455.0	3.0	54	64.7	3/4	1-1	40.3	05414	a02a1	106030	1.6	201430042302
5	4	4	7.6	3.0	2009104289	牝	5	444.0	-6.0	54	65.0	1.1/2	1-2	40.6	05477	05364	118008	0.8	201430042302
6	3	3	70.7	8.0	2009101791	牡	5	432.0	-26.0	56	65.6	3	5-6	40.1	05522	05025	x079b6	0.0	201430042302
7	6	6	15.2	6.0	2008105434	牝	6	398.0	-8.0	54	65.8	1	8-7	39.8	05351	05105	x06315	0.0	201430042302
8	7	7	10.5	5.0	2010105123	牝	4	468.0	4.0	51	65.9	3/4	6-7	40.1	05582	05061	523005	0.0	201430042302
1	2	2	4.1	2.0	2009102629	牡	5	502.0	0.0	56	76.9	0	9-6	39.4	05502	05688	814006	20.0	201430042303
2	8	8	8.1	4.0	2010103841	牡	4	546.0	10.0	56	77.3	2	7-6	40.1	05389	05630	831800	3.2	201430042303
3	1	1	5.8	3.0	2010100505	セ	4	486.0	2.0	56	77.5	3/4	2-2	41.0	05089	05453	362800	2.4	201430042303
4	7	7	57.2	9.0	2010102403	牡	4	452.0	8.0	56	77.5	クビ	6-5	40.8	05351	05233	x074a7	1.6	201430042303
5	5	5	13.6	6.0	2010105297	セ	4	478.0	8.0	56	78.3	4	2-2	41.8	05492	05615	370008	0.8	201430042303
6	6	6	56.2	8.0	2009104010	牝	5	478.0	-12.0	54	78.7	2	8-6	41.3	05522	05025	409007	0.0	201430042303
7	3	3	1.9	1.0	2010103394	牝	4	480.0	10.0	54	79.3	3	2-2	42.8	05411	a0264	321006	0.0	201430042303
8	4	4	12.6	5.0	2009103066	牝	5	466.0	-6.0	51	79.7	2	2-6	43.2	05582	05061	405800	0.0	201430042303
9	8	9	47.5	7.0	2010101201	牝	4	422.0	-24.0	54	80.1	2	1-1	43.8	05073	00862	594008	0.0	201430042303
1	2	2	5.2	4.0	2010104840	牡	4	498.0	-6.0	55	113.2	0	4-4-4-3	39.6	05534	05093	x04442	20.0	201430042304
2	4	4	9.4	5.0	2010106001	牡	4	532.0	14.0	56	113.3	1/2	2-3-3-1	39.8	05371	00862	x01a19	3.2	201430042304
3	3	3	4.4	2.0	2009106473	牝	5	452.0	-2.0	54	113.8	2.1/2	2-2-1-1	40.5	05411	a0264	062006	2.4	201430042304
4	5	5	73.2	7.0	2007102701	牝	7	456.0	-10.0	54	114.9	5	4-4-5-5	41.0	05502	a02a1	106030	1.6	201430042304
5	6	6	4.5	3.0	2009106828	牡	5	520.0	30.0	56	115.2	1.1/2	4-4-5-5	41.3	05073	05364	x015e3	0.8	201430042304
6	7	7	2.4	1.0	2010100138	牝	4	452.0	-21.0	54	115.5	1.1/2	1-1-2-4	42.1	05512	05706	138008	0.0	201430042304
7	1	1	12.0	6.0	2009102863	牡	5	472.0	2.0	56	116.7	6	4-4-7-7	42.7	05389	05578	142008	0.0	201430042304
取	8	8	---		2008101836	牝	6			54					a01ec	a024d	339008	0.0	201430042304
1	5	5	28.8	7.0	2011100984	牡	3	462.0	-4.0	56	76.5	0	7-8	38.0	05502	a02a1	106030	30.0	201430042305
2	8	8	1.9	1.0	2011101810	牡	3	520.0	24.0	56	76.6	3/4	7-6	38.1	05091	00844	579030	6.0	201430042305
3	6	6	6.6	3.0	2011101444	牡	3	450.0	-4.0	56	76.7	3/4	4-4	38.6	05389	05108	677009	4.5	201430042305
4	4	4	23.1	6.0	2011101639	牝	3	436.0	-6.0	54	77.4	3	1-1	40.1	05492	05688	805008	3.0	201430042305
5	8	9	8.9	4.0	2011105282	牝	3	446.0	2.0	54	77.7	1.1/2	3-2	39.9	05477	05228	277007	1.5	201430042305
6	3	3	3.1	2.0	2011100919	牡	3	472.0	2.0	56	79.1	7	4-4	41.0	05089	05061	405800	0.0	201430042305
7	7	7	16.7	5.0	2011105603	牝	3	488.0	6.0	54	80.1	5	2-2	42.5	05286	05301	149007	0.0	201430042305
8	1	1	43.3	8.0	2011102068	牝	3	414.0	4.0	54	80.9	4	4-6	42.8	05073	05233	456030	0.0	201430042305
取	2	2	---		2011109232	牝	3			54					00837	05111	820005	0.0	201430042305
1	3	3	5.2	4.0	2007100993	牡	7	578.0	6.0	56	75.4	0	6-3	38.0	05411	05615	349007	20.0	201430042307
