着順	枠番	馬番	単勝	人気	馬名	sex	age	weight	gain	斤量	タイム	着差	通過	上り	騎手	調教師	馬主	賞金(万円)	race_id
1	7	7	1.0	1.0	2011101126	牝	3	442.0	0.0	54.0	91.1	0	5-1-1	39.3	00410	05066	308002	18.0	201447010701
2	8	9	15.8	2.0	2011101644	牝	3	428.0	7.0	54.0	92.7	8	3-3-3	40.7	a01e5	a02b7	060008	3.6	201447010701
3	5	5	16.3	3.0	2011102407	牡	3	530.0	11.0	56.0	92.8	クビ	2-2-2	40.8	05268	05425	a00021	1.8	201447010701
4	3	3	33.1	5.0	2011101934	牝	3	413.0	-2.0	54.0	92.9	1/2	4-5-4	40.7	05368	05675	x07294	0.0	201447010701
5	6	6	25.3	4.0	2011101795	牝	3	397.0	3.0	54.0	93.0	1/2	7-5-6	40.8	05523	a0276	071008	0.0	201447010701
6	1	1	55.5	7.0	2011104739	牝	3	396.0	-7.0	54.0	93.1	1/2	6-7-7	40.5	05408	05480	489033	0.0	201447010701
7	2	2	132.2	8.0	2011100415	牡	3	471.0	-3.0	56.0	94.0	4	9-8-8	41.1	05521	05457	x01db5	0.0	201447010701
8	8	8	143.2	9.0	2011102133	牝	3	445.0	4.0	54.0	94.6	3	8-9-9	41.5	a027b	05193	145030	0.0	201447010701
9	4	4	42.0	6.0	2011103120	牝	3	414.0	-2.0	54.0	94.8	3/4	1-4-5	42.8	05142	05258	x0032e	0.0	201447010701
1	6	6	3.3	2.0	2011101497	牝	3	453.0	-4.0	54.0	91.5	0	5-4-3	39.4	05451	05071	522030	18.0	201447010702
2	8	9	14.5	4.0	2011101595	牡	3	468.0	1.0	56.0	91.6	1/2	3-3-3	39.6	05142	05422	x013e3	3.6	201447010702
3	4	4	4.7	3.0	2011104926	牝	3	444.0	8.0	54.0	91.7	クビ	1-1-1	39.8	05383	05544	x018ba	1.8	201447010702
4	1	1	24.0	5.0	2011105462	牝	3	443.0	-1.0	54.0	91.8	1/2	6-5-5	39.6	a027b	05193	976002	0.0	201447010702
5	8	8	1.5	1.0	2011102156	牝	3	418.0	12.0	54.0	92.2	2	2-1-2	40.3	05161	a0276	966007	0.0	201447010702
6	5	5	86.8	7.0	2011106183	牝	3	402.0	0.0	54.0	93.9	8	4-6-6	41.5	05268	05540	x01835	0.0	201447010702
7	7	7	112.8	8.0	2011100142	牡	3	416.0	-7.0	56.0	95.0	5	9-8-7	41.6	05523	05237	x01db5	0.0	201447010702
