waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2017106531	カナヒタル			a0294	山崎良	a0254	橋本和馬	484	20
2	2	2013103108	ネオエレキング			05590	藤本現暉	05712	佐々木洋	447	1
2	3	2015101197	ムーンケリー			00817	的場文男	05503	上杉昌宏	525	1
3	4	2016102122	アドゥシール			a01d4	東原悠善	a01e7	井上弘之	447	-6
3	5	2017102477	キョウエイファスト			05562	岡村健司	05571	松浦裕之	490	-11
4	6	2016104097	ゴールデンボイス			05000	酒井忍	05204	村上頼章	498	-4
4	7	2017103565	ボーンブレジーヌ			05404	御神本訓	05743	須田和伸	461	-1
5	8	2017100177	イアオラナ			05248	加藤和博	05662	堀江仁	469	1
5	9	2017100199	タッシーアンジェラ			05549	張田昂	05508	栗田裕光	501	7
6	10	2016103762	ミスアニバーサリー			05559	藤田凌	05625	荒山勝徳	485	-4
6	11	2015106228	ウインコンツェルト			05524	笹川翼	a034b	福田真広	482	4
7	12	2016104396	アウトスタンド			05342	森泰斗	05667	渡辺和雄	473	-2
7	13	2016106397	レオ			a02d7	西啓太	05607	堀千亜樹	520	3
8	14	2017103993	フレンチバローズ			05455	町田直希	05566	月岡健二	536	0
8	15	2015105183	トンイ			05583	吉井章	05571	松浦裕之	501	3
