rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	2	4		ミラアイトーン	牡5	56.0		松山弘平	1:07.6		9-8	33.0	1.8	1	532	-4		池江泰寿		島川隆哉	2,337.8
2	5	9		カラクレナイ	牝5	54.0		和田竜二	1:07.7	3/4	11-8	33.0	11.8	4	504	0		松下武士		吉田照哉	930.8
3	4	7		イエローマリンバ	牝4	54.0		幸英明	1:07.8	1/2	1-1	33.9	8.5	3	440	12		河内洋		松岡隆雄	585.4
4	3	5		メイソンジュニア	牡5	56.0		四位洋文	1:07.8	クビ	5-3	33.5	27.0	9	492	0		渡辺薫彦		カナヤマホールディングス	350.0
5	8	17		カイザーメランジェ	牡4	56.0		藤岡康太	1:07.9	1/2	4-3	33.7	14.2	5	478	8		中野栄治		友水達也	230.0
6	3	6		コウエイタケル	牡8	56.0		小牧太	1:08.0	3/4	14-11	33.0	89.0	16	504	2		山内研二		伊東政清	
7	5	10		ダイメイフジ	牡5	57.0		酒井学	1:08.1	クビ	6-6	33.7	7.8	2	514	-14		森田直行		宮本昇	
8	7	14		ダイメイプリンセス	牝6	57.0		池添謙一	1:08.1	クビ	2-3	34.0	25.9	8	506	0		森田直行		宮本孝一	
9	4	8		トウショウピスト	牡7	57.0		国分恭介	1:08.2	クビ	6-6	33.9	192.1	17	482	-10		土田稔		トウショウ産業	
10	2	3		クインズサリナ	牝5	54.0		石川裕紀	1:08.4	1.1/4	8-8	33.9	25.1	7	468	2		西村真幸		亀田和弘	
11	1	2		ナインテイルズ	牡8	58.0		松田大作	1:08.4	アタマ	17-16	33.1	41.4	11	484	2		長谷川浩		岡田牧雄	
12	1	1		ツーエムマイスター	牡7	56.0		荻野極	1:08.5	クビ	14-15	33.5	52.8	12	468	4		本田優		水谷昌晃	
13	8	16		フミノムーン	牡7	57.0		国分優作	1:08.6	1/2	14-16	33.5	37.8	10	446	6		西浦勝一		谷迪	
14	6	11		セカンドテーブル	牡7	56.0		水口優也	1:08.6	アタマ	11-11	33.7	16.2	6	476	-12		中尾秀正		山上和良	
15	6	12		タイセイプライド	牡4	56.0		藤井勘一	1:08.7	1/2	11-11	33.8	64.9	14	504	-2		西村真幸		田中成奉	
16	7	13		オールポッシブル	牝5	54.0		坂井瑠星	1:08.7	クビ	2-2	34.7	54.0	13	494	-6		高橋亮		Ｇ１レーシング	
17	8	15		モルトアレグロ	牝4	54.0		古川吉洋	1:09.6	5.0	9-11	34.8	73.1	15	490	6		武井亮		吉田千津	
