日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/02/27	晴	7	16	6	12	129.5	13	3	53.0	良	1:47.3	0.3	2-2-2-2	30.1-38.8	38.9	小倉	202210020607	4歳以上1勝クラス	202210020607	01186	ダ	1700	506	0	190.0
2022/01/15	晴	7	12	6	8	44.7	10	10	56.0	良	1:50.3	2.4	2-2-3-2	31.3-39.2	41.2	小倉	202210010107	4歳以上1勝クラス	202210010107	01166	ダ	1700	506	0	0.0
2021/12/05	曇	6	16	4	7	66.8	14	13	56.0	良	1:27.4	2.0	7-9	34.9-38.1	39.5	中京	202107060206	3歳以上1勝クラス	202107060206	01166	ダ	1400	506	10	0.0
2021/10/31	晴	9	14	1	1	22.5	7	10	55.0	良	1:13.1	2.0	6-6	34.4-36.7	38.1	新潟	202104050809	3歳以上1勝クラス	202104050809	01166	ダ	1200	496	4	0.0
2021/09/25	曇	7	10	8	10	37.1	10	10	54.0	良	1:55.3	2.5	9-9-8-9	38.6-37.2	38.9	中京	202107050607	3歳以上1勝クラス	202107050607	01166	ダ	1800	492	-14	0.0
2021/07/17	晴	10	14	8	14	12.3	4	9	54.0	良	1:47.7	2.3	3-3-3-4	30.1-36.6	38.6	函館	202102010510	湯浜特別(1勝クラス)	202102010510	01166	ダ	1700	506	8	0.0
2021/06/26	晴	3	10	8	10	4.3	3	1	56.0	良	1:47.0	-0.6	5-4-3-2	29.5-39.8	38.8	札幌	202101010503	3歳未勝利	202101010503	01166	ダ	1700	498	-2	510.0
2021/04/18	小雨	5	15	4	6	6.6	4	3	56.0	不	1:55.1	0.4	2-2-2-3	37.4-39.7	40.0	新潟	202104010405	3歳未勝利	202104010405	01157	ダ	1800	500	-6	130.0
2021/03/20	晴	2	8	4	4	4.0	3	4	56.0	良	2:09.0	0.4	1-1-1-1	34.8-40.3	40.7	阪神	202109011102	3歳未勝利	202109011102	01124	ダ	2000	506	0	77.0
2021/03/06	曇	3	12	1	1	7.2	4	3	56.0	稍	1:55.7	1.0	1-1-1-1	38.6-38.8	39.8	阪神	202109010703	3歳未勝利	202109010703	01124	ダ	1800	506	0	130.0
2021/02/06	晴	3	14	3	3	61.5	9	5	56.0	稍	2:03.2	0.5	1-1-1-1	30.0-39.6	40.1	中京	202107011103	3歳未勝利	202107011103	01124	ダ	1900	506	2	51.0
2020/12/13	晴	1	16	1	1	11.9	6	11	53.0	良	1:57.0	2.0	8-8-9-8	37.7-38.4	39.6	中京	202007030401	2歳未勝利	202007030401	01173	ダ	1800	504	6	0.0
2020/10/31	晴	3	13	7	11	198.3	11	11	55.0	良	1:50.0	2.5	1-1	35.1-35.7	38.2	京都	202008040703	2歳未勝利	202008040703	01124	芝	1800	498	-4	0.0
2020/10/10	小雨	3	13	8	13	9.7	5	11	55.0	不	1:52.3	2.0	9-11	35.1-38.5	39.8	京都	202008040103	2歳未勝利	202008040103	01093	芝	1800	502	0	0.0
2020/07/19	晴	2	16	1	1	20.2	5	16	54.0	良	1:25.7	3.4	10-14	34.4-36.3	38.3	阪神	202009040602	2歳未勝利	202009040602	01122	芝	1400	502	-6	0.0
2020/07/05	曇	5	16	3	6	9.1	4	3	54.0	重	1:51.5	0.3	1-1-1-1	37.7-35.3	35.6	福島	202003020205	2歳新馬	202003020205	00666	芝	1800	508	0	180.0
