日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/12/27		4	0	6	6				54.0							水沢	202136122704	C1	movie.html?race_id=202136122704	05552	鈴木祐	ダ	850	計不		0.0
2021/12/20	曇	7	0	8	9				54.0	不						水沢	202136122007	C1	movie.html?race_id=202136122007	05560	小林凌	ダ	1300	429	-2	0.0
2021/12/07	小雨	9	11	7	9	7.9	3	5	54.0	不	1:28.8	1.2	2-2-2-3	0.0-38.1	39.1	水沢	202136120709	イーストスタッド特別	movie.html?race_id=202136120709	05552	鈴木祐	ダ	1400	431	-9	1.8
2021/11/22	雨	8	12	3	3	78.9	8	4	54.0	重	1:15.8	1.8	8-6	0.0-38.0	38.8	盛岡	202135112208	ブルーアンバー賞	movie.html?race_id=202135112208	05560	小林凌	ダ	1200	440	3	3.5
2021/11/08	曇	2	8	6	6	5.1	3	7	55.0	稍	1:03.1	1.6	4-6	0.0-37.6	39.0	盛岡	202135110802	C2	movie.html?race_id=202135110802	05560	小林凌	ダ	1000	437	4	0.0
2021/11/01	晴	2	7	2	2	15.9	4	1	55.0	稍	1:01.4	-0.3	2-1	0.0-37.4	37.4	盛岡	202135110102	C2	movie.html?race_id=202135110102	05560	小林凌	ダ	1000	433	3	29.0
2021/10/19	曇	2	7	2	2	6.9	2	1	54.0	重	1:01.5	0.0	7-5	0.0-37.2	35.7	盛岡	202135101902	C2	movie.html?race_id=202135101902	05560	小林凌	ダ	1000	430	-2	29.0
2021/10/04	晴	2	8	7	7	90.4	8	5	54.0	良	1:02.3	2.6	3-3	0.0-35.9	38.2	盛岡	202135100402	C2	movie.html?race_id=202135100402	05560	小林凌	ダ	1000	432	3	1.5
2021/09/20	晴	2	8	2	2	58.2	7	3	54.0	稍	1:02.1	1.2	2-3	0.0-36.9	37.9	盛岡	202135092002	C2	movie.html?race_id=202135092002	05560	小林凌	ダ	1000	429	7	5.8
2021/09/05	曇	4	11	1	1	83.2	8	10	54.0	稍	1:33.1	3.1	1-3	0.0-39.8	42.9	盛岡	202135090504	C2二組	movie.html?race_id=202135090504	05560	小林凌	ダ	1400	422	-8	0.0
2021/08/24	曇	5	9	4	4	30.7	9	9	54.0	良	1:32.7	3.1	1-2	0.0-40.4	43.5	盛岡	202135082405	3歳C1二組	movie.html?race_id=202135082405	05560	小林凌	ダ	1400	430	0	0.0
2021/05/14	晴	8	9	8	9	4.1	3	7	54.0	良	1:35.5	2.4	2-2-2-3	0.0-40.2	42.5	園田	202150051408	3歳C1一	movie.html?race_id=202150051408	05328	下原理	ダ	1400	430	3	0.0
2021/04/29	雨	12	12	4	4	4.9	3	6	54.0	不	1:33.7	0.9	9-8-6-5	0.0-42.5	42.4	園田	202150042912	3歳C1一	movie.html?race_id=202150042912	05328	下原理	ダ	1400	427	-1	0.0
2021/04/08	晴	7	9	8	9	3.2	2	3	54.0	良	1:34.5	1.5	5-5-4-4	0.0-40.0	41.1	姫路	202151040807	3歳C1二	movie.html?race_id=202151040807	05328	下原理	ダ	1400	428	4	17.5
2021/02/14	晴	2	18	7	14	31.6	10	11	53.0	良	1:09.0	0.8	7-10	32.4-35.8	35.4	小倉	202110020202	3歳未勝利	202110020202	01178	斎藤新	芝	1200	424	8	0.0
2020/12/13	曇	6	16	7	13	69.9	11	6	52.0	良	1:35.5	0.8	5-7-7	35.2-36.0	36.2	中京	202007030406	2歳未勝利	202007030406	01164	藤田菜七	芝	1600	416	-4	0.0
2020/10/25	曇	5	17	5	9	32.1	10	4	52.0	重	1:40.4	0.6	2-2	37.9-36.2	36.6	新潟	202004040605	2歳新馬	202004040605	01164	藤田菜七	芝	1600	420	0	110.0
