日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/08/30	曇	6	9	8	9	129.3	8	8	54.0	重	1:17.6	2.1	3-5	0.0-38.5	40.1	盛岡	202135083006	C2七組	movie.html?race_id=202135083006	05462	大坪慎	ダ	1200	397	-1	0.0
2021/08/22	小雨	4	9	3	3	35.7	6	6	54.0	稍	1:17.9	2.3	5-5	0.0-37.9	39.5	盛岡	202135082204	C2七組	movie.html?race_id=202135082204	05462	大坪慎	ダ	1200	398	4	0.0
2021/08/09	曇	1	8	4	4	108.1	8	4	54.0	良	1:17.6	1.0	4-2	0.0-38.7	39.3	盛岡	202135080901	BarRe:賞	movie.html?race_id=202135080901	05462	大坪慎	ダ	1200	394	-2	2.7
2021/07/25	晴	4	8	8	8	41.3	7	6	54.0	良	1:18.4	1.2	4-5	0.0-39.4	40.4	盛岡	202135072504	C2七組	movie.html?race_id=202135072504	05462	大坪慎	ダ	1200	396	-6	0.0
2021/07/11	曇	5	7	2	2	101.3	7	7	54.0	重	1:16.5	1.5	7-7	0.0-38.2	38.5	盛岡	202135071105	C2七組	movie.html?race_id=202135071105	05560	小林凌	ダ	1200	402	2	0.0
2021/06/28	晴	2	9	8	9	41.2	9	7	54.0	良	1:17.5	1.3	4-4	0.0-39.7	40.1	盛岡	202135062802	C2六組	movie.html?race_id=202135062802	05462	大坪慎	ダ	1200	400	-4	0.0
2021/06/14	晴	5	6	1	1	41.1	6	6	54.0	良	1:27.3	2.8	3-3-5-4	0.0-39.4	41.6	水沢	202136061405	C2六組	movie.html?race_id=202136061405	05462	大坪慎	ダ	1300	404	-4	0.0
2021/06/01	晴	3	8	3	3	63.6	8	8	54.0	良	1:33.8	2.0	6-6-7-7	0.0-41.7	42.7	水沢	202136060103	C2三組	movie.html?race_id=202136060103	05462	大坪慎	ダ	1400	408	4	0.0
2021/01/19		1	0	2	2				54.0							笠松	202147011901	サラ系C27組	movie.html?race_id=202147011901	05088	馬渕繁治	ダ	800	計不		0.0
2020/12/28	晴	2	9	3	3	17.3	3	8	54.0	良	1:36.0	3.3	3-4-5	0.0-40.7	43.5	笠松	202047122802	サラ系C27組	movie.html?race_id=202047122802	05088	馬渕繁治	ダ	1400	404	0	0.0
2020/12/14	曇	1	8	5	5	9.9	4	4	54.0	良	0:50.8	1.1	5	0.0-36.7	36.8	笠松	202047121401	サラ系C33組	movie.html?race_id=202047121401	05088	馬渕繁治	ダ	800	404	3	1.7
2020/11/30	晴	2	7	8	8	8.7	4	4	54.0	良	1:33.8	1.4	5-4-3	0.0-39.8	40.6	笠松	202047113002	サラ系C33組	movie.html?race_id=202047113002	05088	馬渕繁治	ダ	1400	401	8	1.7
2020/11/02	雨	1	9	8	9	97.7	8	5	50.0	良	0:51.7	1.4	6	0.0-37.1	37.3	笠松	202047110201	サラ系C31組	movie.html?race_id=202047110201	a0422	深澤杏花	ダ	800	393	7	1.2
2020/10/20	晴	2	9	8	9	73.2	7	8	50.0	良	1:36.4	5.8	9-8-8	0.0-39.5	42.8	笠松	202047102002	サラ系C31組	movie.html?race_id=202047102002	a0422	深澤杏花	ダ	1400	386	8	0.0
2020/10/05	曇	1	10	7	7	50.3	9	10	51.0	良	0:53.1	4.6	10	0.0-35.6	38.3	笠松	202047100501	サラ系C30組	movie.html?race_id=202047100501	a042a	長江慶悟	ダ	800	378	-11	0.0
2020/06/03	晴	6	10	3	3	49.8	7	6	50.0	良	1:32.3	2.1	9-7-5	0.0-40.0	40.8	笠松	202047060306	サラ系3歳5組	movie.html?race_id=202047060306	a0422	深澤杏花	ダ	1400	389	-2	0.0
2020/05/21	曇	2	12	7	10	144.4	11	5	54.0	良	1:31.2	2.1	7-6-6	0.0-39.0	40.4	笠松	202047052102	サラ系3歳5組	movie.html?race_id=202047052102	05408	筒井勇介	ダ	1400	391	-7	1.5
