rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	14		ヴァルキュリア	牝3	54.0		荻野琢真	1:26.0		9-5	36.4	5.9	3	452	0		大久保龍		キャロットファーム	600.0
2	4	7		サトノガイア	牝3	54.0		川島信二	1:26.3	1.3/4	4-3	37.5	13.9	6	474	0		高橋亮		サトミホースカンパニー	240.0
3	5	10		コウイチ	牡3	56.0		小牧太	1:26.9	3.1/2	2-2	38.4	2.3	1	478	0		庄野靖志		桂土地	150.0
4	8	15		ニンギルス	牡3	56.0		和田竜二	1:27.1	1.1/2	3-3	38.4	16.9	7	454	0		鈴木孝志		武田茂男	90.0
5	8	16		メイショウマサカツ	牡3	56.0		坂井瑠星	1:27.5	2.1/2	6-5	38.3	106.7	12	424	0		安達昭夫		松本好雄	60.0
6	1	1		ジャイアントリバー	牡3	56.0		幸英明	1:27.6	1/2	12-11	37.7	7.8	4	472	0		牧田和弥		嶋田賢	
7	4	8		メイショウヒバリ	牝3	54.0		藤岡康太	1:28.2	3.1/2	1-1	39.8	5.7	2	456	0		本田優		松本好雄	
8	2	3		トーホウビビアン	牝3	53.0		森裕太朗	1:28.5	1.3/4	13-12	38.4	164.5	15	472	0		谷潔		東豊物産	
9	3	6		ワンダーシンシア	牝3	52.0		木幡育也	1:28.6	3/4	7-8	39.3	68.0	11	410	0		斉藤崇史		山本能成	
10	7	13		ニホンピロブケーラ	牡3	56.0		黒岩悠	1:29.2	3.1/2	9-9	39.7	138.5	13	478	0		服部利之		小林百太郎	
11	2	4		タガノミュウミュウ	牝3	54.0		藤懸貴志	1:29.3	1/2	9-12	39.7	40.9	10	434	0		浅見秀一		八木良司	
12	6	12		メイショウノエル	牝3	54.0		長岡禎仁	1:29.7	2.1/2	7-9	40.3	177.1	16	488	0		高橋亮		松本好雄	
13	3	5		メイショウアイノテ	牝3	54.0		古川吉洋	1:30.0	2.0	15-15	39.6	146.2	14	458	0		藤沢則雄		松本好雄	
14	6	11		ビービーバンクシー	牡3	56.0		国分優作	1:30.0	アタマ	15-16	39.4	30.9	9	484	0		野中賢二		坂東牧場	
15	5	9		ロードデルタ	牡3	56.0		高倉稜	1:30.4	2.1/2	13-14	40.3	30.8	8	500	0		高柳大輔		ロードホースクラブ	
16	1	2		クレスコアンジェラ	牝3	54.0		鮫島良太	1:31.5	7.0	4-5	42.7	11.8	5	462	0		長谷川浩		堀川三郎	
